#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
      4867               15.68              9.2463            0.152911
      4868                   8             9.24605            0.152879
      4869                5.12              9.2452             0.15285
      4870               13.52             9.24608            0.152821
      4871                9.68             9.24617             0.15279
      4872               20.48             9.24847            0.152776
      4873                  18             9.25027            0.152755
      4874               11.52             9.25073            0.152725
      4875                9.68             9.25082            0.152693
      4876               13.52              9.2517            0.152665
      4877                6.48             9.25113            0.152634
      4878               13.52               9.252            0.152606
      4879                  18              9.2538            0.152585
      4880                  32             9.25846            0.152625
      4881               23.12              9.2613             0.15262
      4882               23.12             9.26414            0.152615
      4883                  32             9.26879            0.152655
      4884               35.28             9.27412            0.152716
      4885               46.08             9.28165            0.152871
      4886               38.72             9.28768            0.152958
      4887                  50             9.29601            0.153154
      4888                  32             9.30065            0.153193
      4889               28.88             9.30466            0.153214
      4890               28.88             9.30866            0.153235
      4891                  32              9.3133            0.153274
      4892               28.88              9.3173            0.153294
      4893                  32             9.32194            0.153333
      4894               23.12             9.32476            0.153328
      4895               28.88             9.32875            0.153348
      4896               28.88             9.33275            0.153369
      4897               13.52              9.3336             0.15334
      4898                6.48             9.33302             0.15331
      4899                6.48             9.33244             0.15328
      4900                6.48             9.33185             0.15325
      4901                5.12             9.33099            0.153221
      4902                0.32             9.32916            0.153201
      4903                0.32             9.32732             0.15318
      4904                1.28             9.32568            0.153158
      4905                0.08             9.32379            0.153138
      4906                0.32             9.32196            0.153118
      4907                   0             9.32006            0.153099
      4908                1.28             9.31842            0.153076
      4909                0.08             9.31654            0.153057
      4910                0.08             9.31466            0.153037
      4911                   0             9.31276            0.153018
      4912                   0             9.31086            0.152998
      4913                0.08             9.30898            0.152979
      4914                0.08             9.30711            0.152959
      4915                0.32             9.30528            0.152939
      4916                0.08              9.3034            0.152919
      4917                0.08             9.30153              0.1529
      4918                0.32              9.2997            0.152879
      4919                0.08             9.29782             0.15286
      4920                0.72             9.29608            0.152839
      4921                   0             9.29419            0.152819
      4922                   2             9.29271            0.152795
      4923                2.88             9.29141             0.15277
      4924                5.12             9.29056            0.152741
      4925                5.12             9.28971            0.152713
      4926                   8             9.28945            0.152682
      4927                6.48             9.28888            0.152652
      4928                   8             9.28862            0.152621
      4929               11.52             9.28907            0.152591
      4930                9.68             9.28915             0.15256
      4931                   2             9.28767            0.152536
      4932                0.08             9.28581            0.152517
      4933                0.72             9.28407            0.152496
      4934                0.08             9.28221            0.152476
      4935                0.08             9.28034            0.152457
      4936                0.72             9.27861            0.152436
      4937                5.12             9.27776            0.152407
      4938                3.92             9.27668             0.15238
      4939                6.48             9.27611             0.15235
      4940               13.52             9.27697            0.152322
      4941                9.68             9.27705            0.152291
      4942                5.12             9.27621            0.152262
      4943                0.72             9.27448            0.152242
      4944                0.32             9.27267            0.152222
      4945                0.08             9.27081            0.152202
      4946                2.88             9.26952            0.152177
      4947                   2             9.26805            0.152153
      4948                0.32             9.26624            0.152133
      4949                2.88             9.26495            0.152108
      4950                5.12             9.26411            0.152079
      4951                0.08             9.26226             0.15206
      4952                0.72             9.26053            0.152039
      4953                1.28             9.25892            0.152017
      4954                0.72              9.2572            0.151996
      4955                0.32             9.25539            0.151976
      4956                   2             9.25393            0.151952
      4957                3.92             9.25285            0.151926
      4958                   2             9.25139            0.151902
      4959                0.32             9.24959            0.151882
      4960                1.28             9.24798             0.15186
      4961                0.32             9.24618             0.15184
      4962                   0             9.24432            0.151821
      4963                0.32             9.24252            0.151801
      4964                0.32             9.24073            0.151781
      4965                0.08             9.23888            0.151762
      4966                0.32             9.23708            0.151742
      4967                0.32             9.23529            0.151722
      4968                0.72             9.23357            0.151701
      4969                0.32             9.23178            0.151681
      4970                1.28             9.23018            0.151659
      4971                1.28             9.22858            0.151637
      4972                0.72             9.22687            0.151616
      4973                0.08             9.22503            0.151597
      4974                0.08             9.22319            0.151577
      4975                0.08             9.22135            0.151558
      4976                0.32             9.21957            0.151538
      4977                2.88             9.21829            0.151513
      4978                6.48             9.21774            0.151484
      4979                   8              9.2175            0.151453
      4980                5.12             9.21667            0.151425
      4981                5.12             9.21585            0.151397
      4982                3.92             9.21479             0.15137
      4983                5.12             9.21397            0.151342
      4984                   8             9.21372            0.151312
      4985                5.12              9.2129            0.151284
      4986                3.92             9.21184            0.151257
      4987                5.12             9.21102            0.151229
      4988                3.92             9.20996            0.151203
      4989                5.12             9.20914            0.151174
      4990                6.48             9.20859            0.151145
      4991                0.08             9.20676            0.151126
      4992                1.28             9.20518            0.151104
      4993                1.28             9.20359            0.151082
      4994                5.12             9.20277            0.151054
      4995                9.68             9.20287            0.151024
      4996                3.92             9.20181            0.150997
      4997               11.52             9.20227            0.150968
      4998                6.48             9.20173            0.150939
      4999                1.28             9.20014            0.150917
      5000                0.32             9.19837            0.150897
      5001                0.72             9.19667            0.150876
      5002                   0             9.19483            0.150857
      5003                0.08             9.19301            0.150838
      5004                0.08             9.19119            0.150819
      5005                0.72              9.1895            0.150798
      5006                2.88             9.18824            0.150774
      5007                5.12             9.18743            0.150746
      5008                2.88             9.18617            0.150721
      5009                0.08             9.18435            0.150702
      5010                0.32             9.18258            0.150682
      5011                0.08             9.18076            0.150663
      5012                   0             9.17893            0.150644
      5013                   2              9.1775            0.150621
      5014                0.72             9.17581              0.1506
      5015                3.92             9.17476            0.150574
      5016                3.92             9.17372            0.150547
      5017                0.32             9.17195            0.150528
      5018                0.72             9.17027            0.150507
      5019                1.28             9.16869            0.150485
      5020                1.28             9.16712            0.150464
      5021                0.72             9.16544            0.150443
      5022                0.72             9.16376            0.150422
      5023                0.32               9.162            0.150403
      5024                0.32             9.16024            0.150383
      5025                0.32             9.15848            0.150363
      5026                0.32             9.15672            0.150344
      5027                   0              9.1549            0.150325
      5028                2.88             9.15365              0.1503
      5029                0.08             9.15185            0.150281
      5030                0.32             9.15009            0.150262
      5031                   2             9.14867            0.150238
      5032                1.28             9.14711            0.150217
      5033                6.48             9.14658            0.150188
      5034                0.72              9.1449            0.150167
      5035                2.88             9.14366            0.150143
      5036                6.48             9.14313            0.150114
      5037                6.48              9.1426            0.150085
      5038                9.68             9.14271            0.150055
      5039                   8             9.14248            0.150025
      5040                3.92             9.14144            0.149999
      5041                0.32             9.13969             0.14998
      5042                   0             9.13788            0.149961
      5043                0.32             9.13613            0.149941
      5044                0.08             9.13434            0.149922
      5045                0.08             9.13254            0.149903
      5046                0.08             9.13075            0.149884
      5047                0.32               9.129            0.149865
      5048                0.08             9.12721            0.149846
      5049                   0              9.1254            0.149827
      5050                   0              9.1236            0.149808
      5051                0.08             9.12181            0.149789
      5052                0.72             9.12014            0.149769
      5053                0.08             9.11835             0.14975
      5054                0.32             9.11661            0.149731
      5055                   0             9.11481            0.149712
      5056                0.32             9.11307            0.149692
      5057                0.72             9.11141            0.149672
      5058                   2                9.11            0.149649
      5059                   8             9.10978             0.14962
      5060                3.92             9.10876            0.149593
      5061                3.92             9.10773            0.149567
      5062                6.48             9.10721            0.149539
      5063                6.48              9.1067             0.14951
      5064               20.48             9.10894            0.149498
      5065               20.48             9.11119            0.149485
      5066               11.52             9.11166            0.149456
      5067                9.68             9.11177            0.149427
      5068                9.68             9.11189            0.149397
      5069                   8             9.11167            0.149368
      5070                   8             9.11145            0.149339
      5071                1.28              9.1099            0.149317
      5072                0.08             9.10812            0.149298
      5073                0.72             9.10647            0.149278
      5074                1.28             9.10493            0.149257
      5075                0.32              9.1032            0.149237
      5076                0.32             9.10147            0.149218
      5077                1.28             9.09993            0.149196
      5078                1.28             9.09839            0.149175
      5079                3.92             9.09737            0.149149
      5080                2.88             9.09614            0.149125
      5081                5.12             9.09536            0.149097
      5082                9.68             9.09547            0.149068
      5083               11.52             9.09595             0.14904
      5084                3.92             9.09493            0.149014
      5085                0.32             9.09321            0.148994
      5086                0.08             9.09144            0.148976
      5087                3.92             9.09042             0.14895
      5088                1.28             9.08888            0.148928
      5089                   2             9.08749            0.148906
      5090                0.72             9.08585            0.148886
      5091                0.72              9.0842            0.148865
      5092                3.92             9.08319             0.14884
      5093                   2              9.0818            0.148817
      5094                   0             9.08002            0.148798
      5095                0.32              9.0783            0.148779
      5096                1.28             9.07677            0.148758
      5097                0.32             9.07505            0.148738
      5098                1.28             9.07352            0.148717
      5099                0.72             9.07188            0.148697
      5100                   2             9.07049            0.148674
      5101                   2             9.06911            0.148652
      5102                0.72             9.06747            0.148632
      5103                   2             9.06609            0.148609
      5104                3.92             9.06508            0.148583
      5105                3.92             9.06407            0.148557
      5106               11.52             9.06455            0.148529
      5107                  18              9.0663             0.14851
      5108                9.68             9.06642            0.148481
      5109                9.68             9.06654            0.148452
      5110                9.68             9.06666            0.148423
      5111                0.32             9.06495            0.148404
      5112                0.72             9.06332            0.148384
      5113                3.92             9.06231            0.148358
      5114                1.28             9.06079            0.148337
      5115                2.88             9.05958            0.148313
      5116                0.72             9.05795            0.148293
      5117                1.28             9.05643            0.148272
      5118                5.12             9.05566            0.148245
      5119                5.12             9.05489            0.148218
      5120               11.52             9.05538             0.14819
      5121               13.52             9.05625            0.148163
      5122                  18             9.05799            0.148145
      5123               15.68             9.05929            0.148122
      5124               13.52             9.06016            0.148095
      5125                   8             9.05995            0.148066
      5126                6.48             9.05945            0.148038
      5127                6.48             9.05894             0.14801
      5128                5.12             9.05817            0.147984
      5129                0.72             9.05655            0.147964
      5130                0.72             9.05492            0.147944
      5131                3.92             9.05392            0.147918
      5132                9.68             9.05405            0.147889
      5133                   8             9.05384            0.147861
      5134                0.32             9.05214            0.147842
      5135                   2             9.05077            0.147819
      5136                2.88             9.04956            0.147795
      5137                2.88             9.04836            0.147772
      5138                5.12              9.0476            0.147745
      5139                   8             9.04739            0.147716
      5140                3.92              9.0464            0.147691
      5141                0.72             9.04478            0.147671
      5142                0.32             9.04308            0.147652
      5143                0.08             9.04134            0.147634
      5144                1.28             9.03983            0.147613
      5145                   0             9.03807            0.147594
      5146                0.72             9.03646            0.147575
      5147                   0              9.0347            0.147556
      5148                0.32             9.03301            0.147537
      5149                0.08             9.03127            0.147519
      5150                0.08             9.02953            0.147501
      5151                0.32             9.02784            0.147482
      5152                   2             9.02648            0.147459
      5153                2.88             9.02528            0.147435
      5154                0.32             9.02359            0.147417
      5155                0.72             9.02198            0.147397
      5156                0.32             9.02029            0.147378
      5157                1.28             9.01879            0.147357
      5158                0.72             9.01718            0.147337
      5159                2.88               9.016            0.147313
      5160                3.92             9.01501            0.147288
      5161                   2             9.01365            0.147266
      5162                2.88             9.01246            0.147242
      5163                6.48             9.01197            0.147214
      5164                2.88             9.01078            0.147191
      5165                0.72             9.00918            0.147171
      5166                0.32              9.0075            0.147152
      5167                5.12             9.00674            0.147126
      5168                6.48             9.00625            0.147098
      5169                   8             9.00606             0.14707
      5170                2.88             9.00487            0.147046
      5171                   8             9.00468            0.147018
      5172                3.92              9.0037            0.146992
      5173                2.88             9.00251            0.146969
      5174               15.68              9.0038            0.146946
      5175               25.92             9.00707            0.146954
      5176                  18             9.00881            0.146936
      5177               20.48             9.01103            0.146924
      5178               13.52              9.0119            0.146898
      5179                9.68             9.01203             0.14687
      5180               13.52              9.0129            0.146844
      5181               25.92             9.01616            0.146852
      5182               11.52             9.01664            0.146825
      5183                6.48             9.01615            0.146797
      5184                9.68             9.01628            0.146769
      5185                   8             9.01608            0.146741
      5186               15.68             9.01737            0.146718
      5187                  18              9.0191              0.1467
      5188               20.48             9.02131            0.146688
      5189               28.88             9.02514             0.14671
      5190               25.92             9.02839            0.146718
      5191                  32             9.03282            0.146756
      5192               35.28             9.03787            0.146815
      5193               46.08             9.04501             0.14696
      5194               46.08             9.05214            0.147105
      5195               25.92             9.05538            0.147112
      5196               23.12             9.05809            0.147109
      5197               23.12              9.0608            0.147105
      5198               25.92             9.06404            0.147113
      5199                  32             9.06845            0.147151
      5200               38.72             9.07415            0.147233
      5201               25.92             9.07739             0.14724
      5202                  18             9.07911            0.147222
      5203                  18             9.08082            0.147203
      5204               13.52             9.08168            0.147178
      5205                9.68             9.08179            0.147149
      5206                   8             9.08158            0.147121
      5207                2.88             9.08039            0.147098
      5208                2.88              9.0792            0.147074
      5209                0.08             9.07747            0.147056
      5210                0.08             9.07575            0.147038
      5211                0.08             9.07402             0.14702
      5212                0.08             9.07229            0.147002
      5213                   0             9.07055            0.146984
      5214                   0             9.06881            0.146966
      5215                0.08             9.06709            0.146948
      5216                0.08             9.06537             0.14693
      5217                1.28             9.06388            0.146909
      5218                3.92             9.06289            0.146885
      5219                2.88             9.06171            0.146861
      5220                5.12             9.06095            0.146835
      5221                   8             9.06075            0.146807
      5222               15.68             9.06201            0.146784
      5223               11.52             9.06249            0.146757
      5224               13.52             9.06334            0.146731
      5225                3.92             9.06235            0.146707
      5226                2.88             9.06117            0.146683
      5227                3.92             9.06019            0.146659
      5228                0.08             9.05847            0.146641
      5229                0.72             9.05688            0.146621
      5230                0.32              9.0552            0.146603
      5231                2.88             9.05402            0.146579
      5232                2.88             9.05284            0.146556
      5233                5.12             9.05209             0.14653
      5234                3.92             9.05111            0.146505
      5235                5.12             9.05036            0.146479
      5236                6.48             9.04987            0.146452
      5237                6.48             9.04938            0.146425
      5238               15.68             9.05065            0.146403
      5239               23.12             9.05333            0.146399
      5240                9.68             9.05345            0.146371
      5241                  18             9.05516            0.146353
      5242                9.68             9.05528            0.146326
      5243               15.68             9.05654            0.146303
      5244               15.68              9.0578            0.146281
      5245                  18             9.05951            0.146263
      5246               11.52             9.05998            0.146236
      5247                9.68              9.0601            0.146208
      5248                   2             9.05875            0.146186
      5249                   0             9.05702            0.146168
      5250                0.72             9.05544            0.146149
      5251                0.32             9.05377            0.146131
      5252                3.92              9.0528            0.146106
      5253                0.72             9.05121            0.146087
      5254                0.32             9.04955            0.146069
      5255                0.32             9.04789             0.14605
      5256                   0             9.04616            0.146033
      5257                1.28             9.04469            0.146012
      5258                0.72              9.0431            0.145993
      5259                0.32             9.04145            0.145975
      5260                0.08             9.03974            0.145957
      5261                   0             9.03802            0.145939
      5262                0.08             9.03632            0.145922
      5263                0.08             9.03462            0.145904
      5264                0.08             9.03292            0.145886
      5265                0.08             9.03122            0.145868
      5266                   2             9.02988            0.145847
      5267                   8             9.02969            0.145819
      5268                1.28             9.02822            0.145799
      5269                0.32             9.02656            0.145781
      5270                6.48             9.02608            0.145754
      5271               11.52             9.02655            0.145727
      5272               15.68             9.02781            0.145705
      5273                9.68             9.02794            0.145677
      5274               15.68              9.0292            0.145655
      5275               20.48             9.03137            0.145643
      5276               11.52             9.03184            0.145617
      5277                5.12              9.0311            0.145591
      5278                   2             9.02977            0.145569
      5279                3.92              9.0288            0.145545
      5280                0.32             9.02715            0.145527
      5281                2.88             9.02599            0.145504
      5282                1.28             9.02452            0.145484
      5283                6.48             9.02404            0.145457
      5284                0.32             9.02239            0.145439
      5285                5.12             9.02165            0.145413
      5286                3.92             9.02069            0.145389
      5287                   2             9.01936            0.145367
      5288                0.32             9.01772            0.145349
      5289                0.08             9.01603            0.145332
      5290                0.32             9.01438            0.145313
      5291                0.08             9.01269            0.145296
      5292                   2             9.01137            0.145274
      5293                   0             9.00967            0.145257
      5294                0.32             9.00802            0.145239
      5295                0.32             9.00638            0.145221
      5296                   0             9.00468            0.145203
      5297                2.88             9.00353             0.14518
      5298                2.88             9.00237            0.145157
      5299                0.32             9.00073            0.145139
      5300                0.08             8.99905            0.145122
      5301                0.08             8.99737            0.145104
      5302                   0             8.99567            0.145087
      5303                   2             8.99435            0.145065
      5304                2.88              8.9932            0.145042
      5305                   2             8.99188            0.145021
      5306                0.72             8.99032            0.145002
      5307                0.08             8.98864            0.144985
      5308                1.28             8.98719            0.144965
      5309                0.08             8.98551            0.144947
      5310                0.32             8.98388            0.144929
      5311                0.08              8.9822            0.144911
      5312                   0             8.98051            0.144894
      5313                0.08             8.97884            0.144876
      5314                   0             8.97715            0.144859
      5315                   0             8.97546            0.144841
      5316                3.92             8.97451            0.144817
      5317                   8             8.97432             0.14479
      5318                   8             8.97414            0.144763
      5319                3.92             8.97319            0.144739
      5320                3.92             8.97224            0.144715
      5321                6.48             8.97177            0.144688
      5322                5.12             8.97105            0.144663
      5323                2.88              8.9699             0.14464
      5324                6.48             8.96944            0.144614
      5325                5.12             8.96871            0.144589
      5326                2.88             8.96757            0.144566
      5327                   2             8.96626            0.144545
      5328                0.08             8.96459            0.144527
      5329                   2             8.96329            0.144506
      5330                0.72             8.96174            0.144487
      5331                   2             8.96044            0.144466
      5332                   2             8.95913            0.144445
      5333                3.92             8.95818            0.144421
      5334               11.52             8.95867            0.144395
      5335                   2             8.95736            0.144373
      5336                6.48              8.9569            0.144347
      5337                6.48             8.95643            0.144321
      5338                3.92             8.95549            0.144297
      5339                   2             8.95419            0.144276
      5340                6.48             8.95372            0.144249
      5341                  18             8.95542            0.144232
      5342               15.68             8.95668            0.144211
      5343                9.68             8.95681            0.144184
      5344               23.12             8.95946            0.144181
      5345               25.92             8.96263            0.144189
      5346                  18             8.96432            0.144172
      5347               15.68             8.96558            0.144151
      5348               13.52             8.96643            0.144126
      5349               11.52             8.96691              0.1441
      5350                3.92             8.96597            0.144076
      5351                9.68              8.9661            0.144049
      5352               23.12             8.96874            0.144047
      5353                  32             8.97305            0.144084
      5354               35.28             8.97796            0.144141
      5355               28.88             8.98168            0.144162
      5356               25.92             8.98484             0.14417
      5357               25.92               8.988            0.144177
      5358               23.12             8.99064            0.144175
      5359               25.92              8.9938            0.144182
      5360               20.48             8.99594            0.144171
      5361               25.92              8.9991            0.144179
      5362               25.92             9.00225            0.144187
      5363               25.92             9.00541            0.144194
      5364               25.92             9.00856            0.144202
      5365               25.92             9.01171            0.144209
      5366               20.48             9.01385            0.144198
      5367               15.68             9.01509            0.144177
      5368                6.48             9.01462            0.144151
      5369                   8             9.01443            0.144124
      5370                3.92             9.01348              0.1441
      5371                1.28             9.01204            0.144081
      5372                2.88              9.0109            0.144058
      5373                3.92             9.00995            0.144035
      5374                3.92             9.00901            0.144011
      5375                   2              9.0077             0.14399
      5376                0.32             9.00609            0.143972
      5377                0.72             9.00455            0.143954
      5378                1.28             9.00311            0.143934
      5379                0.32             9.00149            0.143917
      5380                0.72             8.99996            0.143898
      5381                   2             8.99865            0.143877
      5382                5.12             8.99793            0.143852
      5383                   8             8.99775            0.143826
      5384                   2             8.99645            0.143805
      5385                3.92             8.99551            0.143781
      5386                6.48             8.99504            0.143755
      5387                   8             8.99485            0.143729
      5388                6.48             8.99439            0.143703
      5389                6.48             8.99392            0.143677
      5390               13.52             8.99476            0.143653
      5391                  18             8.99643            0.143636
      5392               20.48             8.99856            0.143625
      5393               20.48             9.00069            0.143614
      5394                6.48             9.00022            0.143588
      5395                   8             9.00004            0.143562
      5396                5.12             8.99932            0.143537
      5397                  18             9.00099             0.14352
      5398               11.52             9.00145            0.143494
      5399               15.68             9.00269            0.143473
      5400                9.68             9.00281            0.143446
      5401               11.52             9.00328            0.143421
      5402               23.12             9.00589            0.143418
      5403               20.48             9.00802            0.143407
      5404                9.68             9.00814            0.143381
      5405                9.68             9.00827            0.143354
      5406               13.52              9.0091             0.14333
      5407                2.88             9.00797            0.143308
      5408                   2             9.00667            0.143287
      5409                1.28             9.00524            0.143268
      5410                0.08             9.00359            0.143251
      5411                2.88             9.00246            0.143229
      5412                6.48               9.002            0.143203
      5413                   8             9.00181            0.143177
      5414                5.12             9.00109            0.143152
      5415                2.88             8.99996             0.14313
      5416                0.08             8.99832            0.143113
      5417                0.72             8.99679            0.143095
      5418                1.28             8.99536            0.143076
      5419                1.28             8.99394            0.143056
      5420                0.32             8.99234            0.143039
      5421                0.72             8.99081            0.143021
      5422                0.32             8.98921            0.143003
      5423                0.08             8.98757            0.142986
      5424                2.88             8.98645            0.142964
      5425                   2             8.98516            0.142944
      5426                1.28             8.98374            0.142925
      5427                1.28             8.98232            0.142905
      5428                2.88             8.98119            0.142883
      5429                   2             8.97991            0.142863
      5430                2.88             8.97878            0.142841
      5431                   2              8.9775             0.14282
      5432                0.08             8.97586            0.142804
      5433                0.08             8.97422            0.142787
      5434                0.08             8.97259             0.14277
      5435                0.32               8.971            0.142752
      5436                0.72             8.96948            0.142734
      5437                0.08             8.96784            0.142717
      5438                2.88             8.96672            0.142695
      5439                   2             8.96544            0.142675
      5440                   2             8.96416            0.142654
      5441                0.72             8.96265            0.142636
      5442                0.32             8.96106            0.142619
      5443                0.08             8.95943            0.142602
      5444                0.08              8.9578            0.142585
      5445                0.08             8.95617            0.142568
      5446                   2             8.95489            0.142548
      5447                1.28             8.95348            0.142529
      5448                   0             8.95184            0.142512
      5449                   0             8.95019            0.142495
      5450                   2             8.94892            0.142475
      5451                   2             8.94764            0.142454
      5452                2.88             8.94653            0.142433
      5453                   8             8.94636            0.142407
      5454                   2             8.94508            0.142386
      5455                0.32              8.9435            0.142369
      5456                0.72             8.94199            0.142351
      5457                0.72             8.94049            0.142333
      5458                0.32             8.93891            0.142315
      5459                2.88              8.9378            0.142294
      5460               15.68             8.93903            0.142273
      5461                  18             8.94069            0.142257
      5462               11.52             8.94116            0.142231
      5463                   8             8.94099            0.142205
      5464                9.68             8.94113            0.142179
      5465                5.12             8.94043            0.142155
      5466               11.52              8.9409             0.14213
      5467                  18             8.94256            0.142114
      5468               13.52             8.94339             0.14209
      5469                3.92             8.94248            0.142067
      5470                2.88             8.94137            0.142045
      5471                   8              8.9412            0.142019
      5472                6.48             8.94075            0.141994
      5473                6.48              8.9403            0.141969
      5474                9.68             8.94043            0.141943
      5475                6.48             8.93998            0.141918
      5476               13.52             8.94082            0.141894
      5477               13.52             8.94165            0.141871
      5478               13.52             8.94249            0.141848
      5479               28.88             8.94613            0.141868
      5480               20.48             8.94823            0.141858
      5481               15.68             8.94946            0.141838
      5482                   8             8.94929            0.141812
      5483                6.48             8.94884            0.141787
      5484                2.88             8.94773            0.141765
      5485                3.92             8.94681            0.141742
      5486                2.88             8.94571            0.141721
      5487                3.92             8.94479            0.141698
      5488                5.12              8.9441            0.141674
      5489                   2             8.94283            0.141654
      5490                5.12             8.94213            0.141629
      5491                3.92             8.94122            0.141607
      5492                3.92             8.94031            0.141584
      5493                3.92             8.93939            0.141561
      5494                2.88             8.93829            0.141539
      5495                9.68             8.93842            0.141514
      5496                5.12             8.93773             0.14149
      5497                   8             8.93756            0.141464
      5498               11.52             8.93803            0.141439
      5499               11.52              8.9385            0.141414
      5500                5.12              8.9378             0.14139
