#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
      4119                0.72             8.17455            0.160418
      4120                   0             8.17256            0.160391
      4121                0.08              8.1706            0.160364
      4122                0.08             8.16864            0.160337
      4123                0.72             8.16683            0.160309
      4124                0.32             8.16493            0.160281
      4125                0.72             8.16312            0.160252
      4126                2.88             8.16184            0.160219
      4127                   2             8.16035            0.160187
      4128                2.88             8.15907            0.160153
      4129                3.92             8.15804            0.160118
      4130                   8               8.158            0.160079
      4131                5.12             8.15727            0.160042
      4132                3.92             8.15624            0.160006
      4133                1.28             8.15458            0.159976
      4134                3.92             8.15356            0.159941
      4135                   2             8.15207            0.159909
      4136                5.12             8.15133            0.159872
      4137                9.68              8.1517            0.159834
      4138               15.68             8.15352            0.159806
      4139                9.68             8.15389            0.159767
      4140               11.52             8.15471            0.159731
      4141                6.48              8.1543            0.159693
      4142                5.12             8.15357            0.159656
      4143                1.28             8.15191            0.159626
      4144                0.32             8.15002            0.159599
      4145                1.28             8.14836            0.159569
      4146                0.32             8.14647            0.159542
      4147                0.32             8.14459            0.159514
      4148                0.08             8.14264            0.159488
      4149                0.72             8.14085            0.159459
      4150                2.88             8.13959            0.159426
      4151                5.12             8.13886            0.159389
      4152                9.68             8.13923            0.159351
      4153               11.52             8.14004            0.159315
      4154               15.68             8.14186            0.159287
      4155               23.12             8.14546            0.159289
      4156               15.68             8.14728            0.159261
      4157                6.48             8.14688            0.159223
      4158                   8             8.14684            0.159185
      4159                9.68             8.14721            0.159147
      4160                   8             8.14717            0.159109
      4161                6.48             8.14677            0.159071
      4162                5.12             8.14605            0.159035
      4163                   8             8.14601            0.158997
      4164                9.68             8.14638            0.158959
      4165                   8             8.14634            0.158921
      4166                9.68             8.14671            0.158883
      4167               15.68             8.14852            0.158855
      4168               13.52             8.14981            0.158822
      4169                9.68             8.15018            0.158785
      4170                9.68             8.15054            0.158747
      4171                6.48             8.15014            0.158709
      4172                6.48             8.14974            0.158672
      4173                3.92             8.14873            0.158637
      4174                   2             8.14725            0.158606
      4175                1.28             8.14561            0.158576
      4176                0.32             8.14374            0.158549
      4177                0.08             8.14181            0.158523
      4178                1.28             8.14016            0.158494
      4179                2.88              8.1389            0.158461
      4180                3.92             8.13789            0.158426
      4181                6.48              8.1375            0.158389
      4182                3.92             8.13649            0.158354
      4183                   2             8.13502            0.158323
      4184                6.48             8.13463            0.158286
      4185                3.92             8.13362            0.158251
      4186                0.32             8.13175            0.158224
      4187                0.08             8.12983            0.158198
      4188                0.32             8.12797            0.158171
      4189                   2              8.1265             0.15814
      4190                   2             8.12504            0.158109
      4191                   0              8.1231            0.158084
      4192                0.32             8.12124            0.158057
      4193                0.32             8.11938             0.15803
      4194                0.08             8.11746            0.158004
      4195                   0             8.11553            0.157978
      4196                   0             8.11359            0.157952
      4197                   0             8.11166            0.157927
      4198                   0             8.10973            0.157901
      4199                0.72             8.10797            0.157873
      4200                0.32             8.10611            0.157846
      4201                2.88             8.10487            0.157814
      4202                2.88             8.10363            0.157781
      4203                0.32             8.10177            0.157754
      4204                0.32             8.09992            0.157728
      4205                3.92             8.09893            0.157693
      4206                1.28             8.09731            0.157664
      4207                2.88             8.09607            0.157632
      4208                3.92             8.09508            0.157597
      4209                2.88             8.09384            0.157565
      4210                1.28             8.09222            0.157535
      4211                   2             8.09077            0.157505
      4212                1.28             8.08915            0.157476
      4213                1.28             8.08754            0.157447
      4214                5.12             8.08683            0.157411
      4215                1.28             8.08522            0.157382
      4216                   2             8.08378            0.157351
      4217                0.72             8.08203            0.157323
      4218                0.72             8.08028            0.157296
      4219                   2             8.07884            0.157265
      4220                   2              8.0774            0.157234
      4221                0.72             8.07566            0.157207
      4222                0.32             8.07382             0.15718
      4223                   0             8.07191            0.157155
      4224                0.32             8.07008            0.157128
      4225                0.08             8.06818            0.157102
      4226                0.72             8.06645            0.157075
      4227                0.72             8.06471            0.157047
      4228                1.28              8.0631            0.157018
      4229                0.32             8.06127            0.156992
      4230                0.72             8.05954            0.156964
      4231                3.92             8.05856             0.15693
      4232                6.48             8.05819            0.156894
      4233               13.52             8.05948            0.156862
      4234               15.68             8.06128            0.156835
      4235               13.52             8.06256            0.156803
      4236               15.68             8.06436            0.156777
      4237                5.12             8.06367            0.156741
      4238                1.28             8.06207            0.156712
      4239                   2             8.06064            0.156682
      4240                0.08             8.05875            0.156656
      4241                0.32             8.05693             0.15663
      4242                2.88             8.05571            0.156598
      4243                3.92             8.05473            0.156564
      4244                   2             8.05331            0.156534
      4245                1.28             8.05171            0.156505
      4246                0.08             8.04984            0.156479
      4247                0.08             8.04796            0.156454
      4248                0.32             8.04614            0.156427
      4249                   0             8.04425            0.156402
      4250                   0             8.04235            0.156377
      4251                0.32             8.04054            0.156351
      4252                0.32             8.03872            0.156324
      4253                1.28             8.03713            0.156296
      4254                0.32             8.03532            0.156269
      4255                0.72              8.0336            0.156242
      4256                   2             8.03218            0.156212
      4257                5.12              8.0315            0.156177
      4258                1.28             8.02991            0.156148
      4259                   2             8.02849            0.156118
      4260                   0             8.02661            0.156093
      4261                0.72              8.0249            0.156065
      4262                3.92             8.02393            0.156032
      4263                1.28             8.02235            0.156003
      4264                2.88             8.02114            0.155971
      4265                0.72             8.01943            0.155944
      4266                0.72             8.01772            0.155917
      4267                0.08             8.01586            0.155891
      4268                0.08               8.014            0.155866
      4269                   0             8.01212            0.155841
      4270                0.72             8.01042            0.155814
      4271                0.72             8.00871            0.155786
      4272                3.92             8.00775            0.155753
      4273                3.92              8.0068            0.155719
      4274                0.72             8.00509            0.155692
      4275                0.72             8.00339            0.155665
      4276                   0             8.00152             0.15564
      4277                   0             7.99964            0.155615
      4278                0.08             7.99779             0.15559
      4279                0.08             7.99594            0.155564
      4280                0.08             7.99409            0.155539
      4281                0.72             7.99239            0.155512
      4282                0.32              7.9906            0.155486
      4283                0.32             7.98881             0.15546
      4284                0.08             7.98697            0.155434
      4285                   0              7.9851            0.155409
      4286                   0             7.98324            0.155384
      4287                0.72             7.98154            0.155357
      4288                0.72             7.97985             0.15533
      4289                0.32             7.97806            0.155304
      4290                0.32             7.97628            0.155278
      4291                0.72             7.97459            0.155251
      4292                1.28             7.97303            0.155223
      4293                   0             7.97117            0.155198
      4294                   0             7.96932            0.155173
      4295                0.32             7.96753            0.155147
      4296                1.28             7.96598            0.155119
      4297                   2             7.96459            0.155089
      4298                   2              7.9632            0.155059
      4299                0.72             7.96152            0.155032
      4300                   8             7.96153            0.154996
      4301               20.48             7.96444            0.154987
      4302                  18             7.96677            0.154969
      4303                9.68             7.96717            0.154933
      4304               15.68             7.96896            0.154908
      4305                  18             7.97129            0.154889
      4306               23.12             7.97481            0.154893
      4307               15.68              7.9766            0.154868
      4308               15.68             7.97838            0.154842
      4309               11.52             7.97921            0.154808
      4310               15.68             7.98099            0.154783
      4311               20.48             7.98389            0.154774
      4312               13.52             7.98518            0.154743
      4313                6.48             7.98483            0.154708
      4314                  18             7.98715            0.154689
      4315                9.68             7.98754            0.154654
      4316                   8             7.98754            0.154618
      4317                9.68             7.98794            0.154583
      4318                9.68             7.98833            0.154548
      4319                9.68             7.98872            0.154512
      4320                   8             7.98872            0.154477
      4321                9.68             7.98911            0.154441
      4322                6.48             7.98876            0.154406
      4323                3.92             7.98782            0.154373
      4324                3.92             7.98688             0.15434
      4325                   8             7.98689            0.154305
      4326                   8             7.98689            0.154269
      4327               11.52             7.98771            0.154235
      4328                3.92             7.98677            0.154203
      4329                2.88             7.98559            0.154172
      4330                3.92             7.98465            0.154139
      4331                   2             7.98326            0.154109
      4332                1.28             7.98172            0.154082
      4333                2.88             7.98054             0.15405
      4334                1.28             7.97899            0.154023
      4335                2.88             7.97782            0.153992
      4336                   2             7.97644            0.153962
      4337                   2             7.97506            0.153933
      4338                3.92             7.97413              0.1539
      4339                0.72             7.97245            0.153874
      4340                2.88             7.97128            0.153843
      4341                0.72             7.96961            0.153817
      4342                2.88             7.96844            0.153786
      4343                6.48              7.9681            0.153751
      4344               13.52             7.96937            0.153721
      4345               13.52             7.97065             0.15369
      4346                  18             7.97296            0.153672
      4347               13.52             7.97424            0.153642
      4348                  18             7.97654            0.153624
      4349               25.92             7.98067            0.153644
      4350                  18             7.98297            0.153626
      4351               13.52             7.98424            0.153596
      4352               15.68             7.98601            0.153571
      4353               13.52             7.98728            0.153541
      4354               15.68             7.98905            0.153516
      4355               20.48             7.99192            0.153508
      4356               28.88             7.99671            0.153547
      4357                  32             8.00222            0.153611
      4358               28.88             8.00701             0.15365
      4359               15.68             8.00877            0.153625
      4360               15.68             8.01053              0.1536
      4361                5.12             8.00987            0.153566
      4362                2.88             8.00869            0.153535
      4363                0.72             8.00702            0.153509
      4364                0.72             8.00535            0.153483
      4365                0.32             8.00359            0.153458
      4366                3.92             8.00266            0.153426
      4367                   2             8.00128            0.153397
      4368                0.08             7.99947            0.153373
      4369                   0             7.99764            0.153348
      4370                1.28              7.9961            0.153321
      4371                   0             7.99427            0.153297
      4372                0.32             7.99252            0.153272
      4373                   0             7.99069            0.153248
      4374                0.72             7.98903            0.153222
      4375                   0              7.9872            0.153197
      4376                   2             7.98583            0.153169
      4377                2.88             7.98467            0.153138
      4378                1.28             7.98313            0.153111
      4379                0.08             7.98133            0.153086
      4380                   0             7.97951            0.153062
      4381                0.32             7.97776            0.153037
      4382                0.32             7.97601            0.153012
      4383                0.32             7.97426            0.152987
      4384                0.72             7.97261            0.152961
      4385                5.12             7.97196            0.152928
      4386                6.48             7.97162            0.152893
      4387                5.12             7.97097             0.15286
      4388                3.92             7.97005            0.152828
      4389                2.88             7.96889            0.152798
      4390                3.92             7.96796            0.152766
      4391                3.92             7.96704            0.152733
      4392                3.92             7.96612            0.152701
      4393                   8             7.96613            0.152667
      4394                   8             7.96614            0.152632
      4395               13.52              7.9674            0.152602
      4396                9.68             7.96779            0.152568
      4397                5.12             7.96714            0.152535
      4398                   8             7.96715              0.1525
      4399                   8             7.96716            0.152466
      4400               11.52             7.96796            0.152433
      4401               13.52             7.96923            0.152404
      4402               13.52             7.97049            0.152374
      4403                   8             7.97049             0.15234
      4404                   8              7.9705            0.152305
      4405               11.52             7.97131            0.152273
      4406                5.12             7.97066            0.152239
      4407                5.12             7.97001            0.152206
      4408                5.12             7.96936            0.152173
      4409                0.72             7.96772            0.152147
      4410                0.72             7.96608            0.152122
      4411                2.88             7.96492            0.152092
      4412                6.48             7.96459            0.152058
      4413                5.12             7.96394            0.152025
      4414                   8             7.96395             0.15199
      4415                9.68             7.96434            0.151956
      4416                9.68             7.96473            0.151922
      4417                5.12             7.96408            0.151889
      4418                6.48             7.96375            0.151855
      4419               13.52             7.96501            0.151826
      4420               11.52             7.96581            0.151794
      4421                9.68              7.9662             0.15176
      4422                3.92             7.96528            0.151728
      4423                3.92             7.96437            0.151697
      4424                   2             7.96302            0.151669
      4425                0.08             7.96124            0.151645
      4426                   0             7.95944            0.151621
      4427                0.08             7.95766            0.151597
      4428                0.08             7.95588            0.151574
      4429                0.08              7.9541             0.15155
      4430                0.08             7.95233            0.151526
      4431                1.28             7.95082            0.151499
      4432                0.32              7.9491            0.151475
      4433                0.08             7.94732            0.151451
      4434                   0             7.94553            0.151428
      4435                0.72              7.9439            0.151402
      4436                0.32             7.94218            0.151378
      4437                0.32             7.94046            0.151353
      4438                0.32             7.93875            0.151329
      4439                   2             7.93741            0.151301
      4440                   2             7.93607            0.151273
      4441                   2             7.93474            0.151245
      4442                   2              7.9334            0.151216
      4443                2.88             7.93226            0.151187
      4444                0.72             7.93064            0.151161
      4445                0.32             7.92893            0.151137
      4446                1.28             7.92743             0.15111
      4447                0.32             7.92572            0.151086
      4448                1.28             7.92423             0.15106
      4449                3.92             7.92333            0.151028
      4450                1.28             7.92183            0.151002
      4451                   2              7.9205            0.150974
      4452                0.08             7.91874             0.15095
      4453                0.08             7.91698            0.150926
      4454                   2             7.91565            0.150898
      4455                5.12             7.91503            0.150866
      4456                   8             7.91504            0.150832
      4457               11.52             7.91585              0.1508
      4458               13.52             7.91711            0.150772
      4459               15.68             7.91885            0.150748
      4460               23.12             7.92226            0.150753
      4461               20.48             7.92508            0.150745
      4462                  18             7.92733            0.150728
      4463                  18             7.92959            0.150711
      4464               15.68             7.93133            0.150688
      4465               20.48             7.93414             0.15068
      4466               23.12             7.93754            0.150685
      4467               25.92             7.94156            0.150705
      4468               25.92             7.94559            0.150725
      4469               23.12             7.94898            0.150729
      4470               25.92               7.953            0.150749
      4471               13.52             7.95425            0.150721
      4472                  18             7.95649            0.150704
      4473               20.48             7.95929            0.150696
      4474                9.68             7.95968            0.150663
      4475               11.52             7.96047            0.150631
      4476               11.52             7.96127              0.1506
      4477                6.48             7.96094            0.150566
      4478                5.12              7.9603            0.150534
      4479                6.48             7.95997            0.150501
      4480                3.92             7.95907             0.15047
      4481                2.88             7.95794            0.150441
      4482                3.92             7.95704             0.15041
      4483                3.92             7.95614            0.150379
      4484                2.88               7.955             0.15035
      4485                3.92              7.9541            0.150319
      4486                   8             7.95412            0.150285
      4487               15.68             7.95584            0.150262
      4488               20.48             7.95863            0.150254
      4489               20.48             7.96142            0.150246
      4490               15.68             7.96314            0.150223
      4491                9.68             7.96352             0.15019
      4492                5.12             7.96289            0.150158
      4493                5.12             7.96225            0.150126
      4494                   2             7.96093            0.150098
      4495                0.72             7.95931            0.150073
      4496                0.72              7.9577            0.150049
      4497                   2             7.95638            0.150021
      4498                1.28              7.9549            0.149995
      4499                0.08             7.95315            0.149972
      4500                0.08              7.9514            0.149949
      4501                0.08             7.94965            0.149926
      4502                0.08              7.9479            0.149903
      4503                0.08             7.94615             0.14988
      4504                0.72             7.94455            0.149855
      4505                0.08              7.9428            0.149832
      4506                2.88             7.94168            0.149803
      4507                   2             7.94036            0.149775
      4508                0.72             7.93876            0.149751
      4509                6.48             7.93843            0.149718
      4510                   8             7.93845            0.149685
      4511               11.52             7.93924            0.149653
      4512                3.92             7.93835            0.149623
      4513                2.88             7.93723            0.149594
      4514                   2             7.93591            0.149567
      4515                0.72             7.93432            0.149542
      4516                   0             7.93256            0.149519
      4517                   0              7.9308            0.149496
      4518                0.08             7.92907            0.149473
      4519                   2             7.92775            0.149446
      4520                1.28             7.92628             0.14942
      4521                1.28             7.92481            0.149395
      4522                3.92             7.92393            0.149364
      4523                0.72             7.92233             0.14934
      4524                   0             7.92058            0.149317
      4525                0.32              7.9189            0.149293
      4526                0.72             7.91731            0.149269
      4527                0.72             7.91572            0.149244
      4528                0.32             7.91405            0.149221
      4529                0.32             7.91237            0.149197
      4530                0.72             7.91078            0.149173
      4531                0.32             7.90911            0.149149
      4532                0.32             7.90743            0.149126
      4533                0.32             7.90576            0.149102
      4534                0.32             7.90408            0.149079
      4535                0.08             7.90236            0.149056
      4536                0.32             7.90069            0.149032
      4537                0.08             7.89896            0.149009
      4538                1.28             7.89751            0.148984
      4539                5.12             7.89689            0.148952
      4540                2.88             7.89579            0.148923
      4541                   8             7.89581            0.148891
      4542                9.68              7.8962            0.148858
      4543               15.68             7.89792            0.148835
      4544               23.12             7.90127             0.14884
      4545               28.88             7.90588            0.148879
      4546               28.88              7.9105            0.148918
      4547               20.48             7.91326            0.148911
      4548                  18             7.91548            0.148895
      4549               25.92             7.91944            0.148915
      4550                  32             7.92473            0.148976
      4551               28.88             7.92933            0.149014
      4552               25.92             7.93329            0.149034
      4553                  18              7.9355            0.149018
      4554               23.12             7.93883            0.149022
      4555               23.12             7.94216            0.149027
      4556               11.52             7.94295            0.148996
      4557               13.52             7.94417            0.148968
      4558               13.52              7.9454            0.148941
      4559               13.52             7.94662            0.148913
      4560                9.68               7.947            0.148881
      4561                   8             7.94701            0.148848
      4562               20.48             7.94976            0.148841
      4563               28.88             7.95435            0.148879
      4564               28.88             7.95893            0.148917
      4565                  32              7.9642            0.148977
      4566               23.12             7.96752            0.148982
      4567               28.88              7.9721             0.14902
      4568               35.28             7.97807            0.149107
      4569               35.28             7.98405            0.149194
      4570               35.28             7.99002            0.149281
      4571               35.28             7.99599            0.149367
      4572                  32             8.00124            0.149427
      4573                  32             8.00649            0.149486
      4574               35.28             8.01245            0.149573
      4575               38.72             8.01917             0.14969
      4576               46.08             8.02748            0.149889
      4577               23.12             8.03078            0.149892
      4578               15.68             8.03245            0.149869
      4579                  18             8.03463            0.149852
      4580                5.12             8.03399             0.14982
      4581               13.52             8.03519            0.149792
      4582                   8             8.03518             0.14976
      4583               11.52             8.03594            0.149729
      4584               11.52              8.0367            0.149698
      4585                   8             8.03669            0.149666
      4586                6.48             8.03635            0.149633
      4587                5.12             8.03572            0.149602
      4588                6.48             8.03538             0.14957
      4589                9.68             8.03574            0.149538
      4590                  18             8.03791            0.149521
      4591               11.52             8.03867             0.14949
      4592                   8             8.03866            0.149458
      4593                9.68             8.03902            0.149426
      4594                   8             8.03901            0.149393
      4595                5.12             8.03837            0.149362
      4596                6.48             8.03803             0.14933
      4597                2.88             8.03691            0.149302
      4598                   2              8.0356            0.149275
      4599               13.52             8.03679            0.149247
      4600               13.52             8.03798            0.149219
      4601               15.68             8.03964            0.149196
      4602                6.48              8.0393            0.149164
      4603               13.52              8.0405            0.149137
      4604                  18             8.04266             0.14912
      4605               25.92             8.04654            0.149138
      4606               28.88             8.05106            0.149174
      4607               25.92             8.05494            0.149192
      4608               35.28             8.06085            0.149277
      4609               25.92             8.06473            0.149295
      4610               25.92              8.0686            0.149313
      4611               28.88             8.07311            0.149348
      4612               28.88             8.07762            0.149384
      4613               28.88             8.08213             0.14942
      4614                  32             8.08732            0.149477
      4615               25.92             8.09118            0.149495
      4616               15.68             8.09282            0.149471
      4617               11.52             8.09357            0.149441
      4618               13.52             8.09474            0.149413
      4619               11.52             8.09548            0.149383
      4620               20.48             8.09816            0.149374
      4621                9.68             8.09851            0.149342
      4622               15.68             8.10015            0.149319
      4623               15.68             8.10179            0.149296
      4624                   8             8.10176            0.149264
      4625                6.48             8.10141            0.149232
      4626                5.12             8.10077            0.149201
      4627               11.52             8.10151             0.14917
      4628               11.52             8.10225             0.14914
      4629               15.68             8.10388            0.149117
      4630               11.52             8.10462            0.149086
      4631                  18             8.10676             0.14907
      4632               15.68             8.10839            0.149046
      4633                  18             8.11053            0.149029
      4634                  18             8.11266            0.149013
      4635               13.52             8.11383            0.148985
      4636                6.48             8.11348            0.148953
      4637                6.48             8.11312            0.148922
      4638                9.68             8.11346             0.14889
      4639               15.68             8.11509            0.148867
      4640               15.68             8.11672            0.148844
      4641               15.68             8.11835             0.14882
      4642               13.52             8.11952            0.148793
      4643               13.52             8.12068            0.148765
      4644               11.52             8.12141            0.148735
      4645                9.68             8.12175            0.148703
      4646                2.88             8.12062            0.148676
      4647                2.88             8.11949            0.148648
      4648                2.88             8.11836             0.14862
      4649                6.48             8.11801            0.148589
      4650                9.68             8.11835            0.148557
      4651                9.68             8.11868            0.148526
      4652               11.52             8.11942            0.148496
      4653                5.12             8.11877            0.148465
      4654                9.68             8.11911            0.148433
      4655                5.12             8.11846            0.148403
      4656                9.68              8.1188            0.148371
      4657                5.12             8.11815            0.148341
      4658                5.12             8.11751            0.148311
      4659                2.88             8.11639            0.148283
      4660                2.88             8.11526            0.148255
      4661                1.28              8.1138            0.148231
      4662                0.72             8.11221            0.148208
      4663                   0             8.11047            0.148186
      4664                0.08             8.10875            0.148164
      4665                0.32             8.10708            0.148142
      4666                0.32             8.10541             0.14812
      4667                1.28             8.10395            0.148095
      4668                   2             8.10264            0.148069
      4669                5.12               8.102            0.148039
      4670                0.72             8.10042            0.148015
      4671                0.72             8.09884            0.147992
      4672                3.92             8.09795            0.147963
      4673                   8             8.09792            0.147932
      4674                   8              8.0979              0.1479
      4675               11.52             8.09864             0.14787
      4676               15.68             8.10026            0.147847
      4677               23.12             8.10347            0.147851
      4678                  18             8.10558            0.147834
      4679                  18              8.1077            0.147818
      4680               11.52             8.10843            0.147788
      4681                   8              8.1084            0.147756
      4682               11.52             8.10913            0.147727
      4683                9.68             8.10947            0.147695
      4684                  18             8.11158            0.147679
      4685               38.72             8.11811            0.147792
      4686               46.08             8.12621            0.147982
      4687               42.32             8.13351             0.14813
      4688                  50             8.14244            0.148368
      4689               38.72             8.14896            0.148479
      4690               42.32             8.15625            0.148626
      4691               38.72             8.16276            0.148737
      4692               23.12             8.16595             0.14874
      4693               13.52             8.16709            0.148713
      4694               13.52             8.16823            0.148685
      4695               15.68             8.16983            0.148662
      4696               15.68             8.17143            0.148639
      4697                   8             8.17139            0.148607
      4698               15.68             8.17299            0.148584
      4699                9.68             8.17331            0.148553
      4700                   8             8.17328            0.148522
      4701               13.52             8.17441            0.148494
      4702                  18              8.1765            0.148477
      4703               20.48             8.17912            0.148469
      4704               23.12              8.1823            0.148471
      4705               46.08             8.19035            0.148658
      4706                  50             8.19924            0.148892
      4707                  50             8.20812            0.149125
      4708                  50             8.21699            0.149357
      4709                  50             8.22587            0.149589
      4710                  50             8.23473             0.14982
      4711               46.08             8.24277            0.150003
      4712                  50             8.25163            0.150233
      4713               35.28             8.25736             0.15031
      4714               38.72             8.26383            0.150417
      4715               42.32             8.27105            0.150559
      4716                  50              8.2799            0.150786
      4717               46.08             8.28791            0.150967
      4718                  50             8.29675            0.151194
      4719               35.28             8.30247             0.15127
      4720               28.88             8.30683            0.151301
      4721               25.92             8.31056            0.151315
      4722               23.12              8.3137            0.151315
      4723               23.12             8.31683            0.151316
      4724               25.92             8.32056            0.151329
      4725                  18             8.32261            0.151311
      4726               28.88             8.32696            0.151342
      4727               25.92             8.33068            0.151356
      4728               23.12             8.33381            0.151356
      4729               23.12             8.33693            0.151356
      4730               25.92             8.34065             0.15137
      4731               25.92             8.34437            0.151383
      4732               25.92             8.34808            0.151397
      4733                  18             8.35012            0.151379
      4734                  18             8.35216             0.15136
      4735               11.52             8.35283             0.15133
      4736               13.52             8.35392            0.151302
      4737                6.48             8.35352             0.15127
      4738                9.68              8.3538            0.151239
      4739                   2             8.35246            0.151213
      4740                0.32             8.35077             0.15119
      4741                0.72             8.34916            0.151167
      4742                   0              8.3474            0.151145
      4743                1.28             8.34591            0.151121
      4744                0.72              8.3443            0.151098
      4745                0.08             8.34256            0.151076
      4746                0.72             8.34095            0.151053
      4747                0.72             8.33935            0.151029
      4748                0.72             8.33774            0.151006
      4749                1.28             8.33626            0.150981
      4750                   2             8.33492            0.150956
      4751                0.72             8.33332            0.150932
      4752                   2             8.33199            0.150906
