#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5513     -0.6784   -0.771489  0.00126467
        5514     -0.5992   -0.771458  0.00126483
        5515     -0.5968   -0.771426  0.00126499
        5516     -0.7536   -0.771423  0.00126477
        5517     -0.7528    -0.77142  0.00126454
        5518     -0.7528   -0.771416  0.00126432
        5519     -0.8328   -0.771427  0.00126414
        5520     -0.7536   -0.771424  0.00126391
        5521      -0.836   -0.771436  0.00126374
        5522     -0.8384   -0.771448  0.00126357
        5523     -0.9176   -0.771474  0.00126362
        5524     -0.9176   -0.771501  0.00126366
        5525     -0.8384   -0.771513  0.00126349
        5526       -0.84   -0.771525  0.00126333
        5527     -0.8416   -0.771538  0.00126316
        5528       -0.84    -0.77155  0.00126299
        5529       -0.76   -0.771548  0.00126277
        5530     -0.8424   -0.771561   0.0012626
        5531      -0.844   -0.771574  0.00126244
        5532       -0.84   -0.771587  0.00126228
        5533       -0.84   -0.771599  0.00126211
        5534     -0.9176   -0.771625  0.00126216
        5535     -0.9176   -0.771652   0.0012622
        5536     -0.9184   -0.771678  0.00126225
        5537       -0.84   -0.771691  0.00126209
        5538     -0.8424   -0.771703  0.00126192
        5539     -0.7616   -0.771701   0.0012617
        5540     -0.8424   -0.771714  0.00126153
        5541     -0.8424   -0.771727  0.00126137
        5542     -0.7608   -0.771725  0.00126114
        5543     -0.7616   -0.771723  0.00126092
        5544     -0.8392   -0.771735  0.00126075
        5545     -0.9176   -0.771762   0.0012608
        5546      -0.916   -0.771788  0.00126084
        5547      -0.756   -0.771785  0.00126061
        5548     -0.8376   -0.771797  0.00126044
        5549       -0.68    -0.77178  0.00126032
        5550      -0.836   -0.771792  0.00126015
        5551      -0.756   -0.771789  0.00125992
        5552      -0.752   -0.771785   0.0012597
        5553      -0.752   -0.771782  0.00125948
        5554     -0.7528   -0.771778  0.00125926
        5555     -0.8344    -0.77179  0.00125908
        5556     -0.7592   -0.771787  0.00125886
        5557     -0.8392   -0.771799  0.00125869
        5558     -0.9208   -0.771826  0.00125875
        5559     -0.9192   -0.771853   0.0012588
        5560     -0.8352   -0.771864  0.00125863
        5561     -0.6744   -0.771847  0.00125852
        5562     -0.8336   -0.771858  0.00125835
        5563     -0.8336   -0.771869  0.00125817
        5564     -0.7576   -0.771866  0.00125794
        5565     -0.8352   -0.771878  0.00125777
        5566     -0.7544   -0.771875  0.00125755
        5567     -0.5968   -0.771843  0.00125772
        5568     -0.5984   -0.771812  0.00125787
        5569     -0.5992   -0.771781  0.00125803
        5570       -0.52   -0.771736  0.00125862
        5571       -0.44   -0.771676   0.0012598
        5572     -0.6048   -0.771646  0.00125993
        5573      -0.608   -0.771617  0.00126004
        5574      -0.692   -0.771603   0.0012599
        5575      -0.692   -0.771588  0.00125975
        5576      -0.608   -0.771559  0.00125987
        5577      -0.608    -0.77153  0.00125999
        5578      -0.528   -0.771486  0.00126052
        5579     -0.4432   -0.771427  0.00126166
        5580     -0.5256   -0.771383  0.00126221
        5581     -0.6048   -0.771353  0.00126233
        5582     -0.6816   -0.771337  0.00126221
        5583     -0.6816   -0.771321  0.00126208
        5584     -0.6816   -0.771305  0.00126196
        5585     -0.7632   -0.771304  0.00126174
        5586     -0.5992   -0.771273  0.00126189
        5587     -0.6024   -0.771243  0.00126202
        5588        -0.6   -0.771212  0.00126217
        5589       -0.52   -0.771167  0.00126274
        5590     -0.7608   -0.771165  0.00126252
        5591     -0.7624   -0.771164  0.00126229
        5592     -0.7616   -0.771162  0.00126207
        5593     -0.8432   -0.771175  0.00126191
        5594     -0.9208   -0.771201  0.00126197
        5595     -0.9192   -0.771228  0.00126202
        5596     -0.9192   -0.771254  0.00126207
        5597     -0.8424   -0.771267  0.00126191
        5598     -0.9216   -0.771294  0.00126197
        5599     -0.9216   -0.771321  0.00126203
        5600     -0.9216   -0.771348  0.00126209
        5601     -0.9232   -0.771375  0.00126215
        5602     -0.8416   -0.771387  0.00126199
        5603     -0.9224   -0.771414  0.00126205
        5604     -0.6816   -0.771398  0.00126193
        5605       -0.84    -0.77141  0.00126176
        5606     -0.8384   -0.771422   0.0012616
        5607     -0.8392   -0.771434  0.00126143
        5608       -0.84   -0.771447  0.00126126
        5609     -0.9176   -0.771473  0.00126131
        5610     -0.7608   -0.771471  0.00126108
        5611     -0.7608   -0.771469  0.00126086
        5612     -0.7592   -0.771467  0.00126064
        5613     -0.7544   -0.771464  0.00126042
        5614     -0.7544   -0.771461   0.0012602
        5615     -0.8328   -0.771472  0.00126002
        5616     -0.9104   -0.771496  0.00126004
        5617     -0.8296   -0.771507  0.00125986
        5618     -0.8304   -0.771517  0.00125968
        5619     -0.7456   -0.771513  0.00125946
        5620     -0.9056   -0.771536  0.00125946
        5621      -0.828   -0.771546  0.00125928
        5622     -0.8288   -0.771557  0.00125909
        5623     -0.8272   -0.771566  0.00125891
        5624     -0.9032    -0.77159   0.0012589
        5625      -0.744   -0.771585  0.00125869
        5626     -0.8232   -0.771594   0.0012585
        5627     -0.8224   -0.771603  0.00125831
        5628     -0.8248   -0.771613  0.00125812
        5629     -0.8232   -0.771622  0.00125793
        5630     -0.6648   -0.771603  0.00125785
        5631     -0.8216   -0.771612  0.00125766
        5632       -0.98   -0.771649  0.00125798
        5633       -0.98   -0.771686   0.0012583
        5634       -0.98   -0.771723  0.00125862
        5635       -0.98    -0.77176  0.00125894
        5636       -0.98   -0.771797  0.00125926
        5637       -0.98   -0.771834  0.00125957
        5638       -0.98    -0.77187  0.00125989
        5639       -0.98   -0.771907  0.00126021
        5640     -0.9008    -0.77193  0.00126019
        5641     -0.8224   -0.771939     0.00126
        5642     -0.9016   -0.771962  0.00125999
        5643     -0.8216   -0.771971  0.00125979
        5644     -0.9008   -0.771994  0.00125978
        5645     -0.9024   -0.772017  0.00125977
        5646     -0.9016    -0.77204  0.00125975
        5647     -0.9008   -0.772063  0.00125974
        5648     -0.9024   -0.772086  0.00125972
        5649     -0.9016   -0.772109  0.00125971
        5650     -0.9048   -0.772132  0.00125971
        5651     -0.8264   -0.772142  0.00125952
        5652      -0.904   -0.772165  0.00125951
        5653      -0.904   -0.772188  0.00125951
        5654     -0.9048   -0.772212   0.0012595
        5655      -0.904   -0.772235  0.00125949
        5656     -0.8248   -0.772244  0.00125931
        5657     -0.9048   -0.772268   0.0012593
        5658     -0.8272   -0.772278  0.00125912
        5659     -0.8264   -0.772287  0.00125893
        5660     -0.7472   -0.772283  0.00125872
        5661     -0.7488   -0.772279   0.0012585
        5662     -0.8264   -0.772288  0.00125831
        5663     -0.9056   -0.772312  0.00125831
        5664     -0.8272   -0.772321  0.00125813
        5665     -0.8264   -0.772331  0.00125794
        5666      -0.824    -0.77234  0.00125775
        5667     -0.8248   -0.772349  0.00125756
        5668      -0.664    -0.77233  0.00125749
        5669     -0.7456   -0.772325  0.00125727
        5670     -0.7496   -0.772321  0.00125706
        5671     -0.8296   -0.772332  0.00125688
        5672     -0.7488   -0.772327  0.00125666
        5673     -0.5936   -0.772296  0.00125684
        5674     -0.5976   -0.772265  0.00125699
        5675     -0.6808   -0.772249  0.00125687
        5676     -0.6008   -0.772219  0.00125702
        5677     -0.6024   -0.772189  0.00125715
        5678     -0.5168   -0.772144  0.00125773
        5679      -0.672   -0.772126  0.00125763
        5680      -0.828   -0.772136  0.00125745
        5681     -0.8272   -0.772146  0.00125727
        5682      -0.748   -0.772141  0.00125705
        5683     -0.8248   -0.772151  0.00125687
        5684      -0.904   -0.772174  0.00125686
        5685     -0.8256   -0.772183  0.00125667
        5686     -0.8248   -0.772193  0.00125649
        5687     -0.8248   -0.772202   0.0012563
        5688     -0.7456   -0.772197  0.00125609
        5689     -0.5096   -0.772151  0.00125671
        5690     -0.6704   -0.772133  0.00125662
        5691     -0.6728   -0.772116  0.00125652
        5692     -0.6744   -0.772099  0.00125642
        5693      -0.752   -0.772095   0.0012562
        5694     -0.6768   -0.772078  0.00125609
        5695     -0.6024   -0.772048  0.00125623
        5696     -0.7656   -0.772047  0.00125601
        5697     -0.7648   -0.772046  0.00125579
        5698     -0.7616   -0.772044  0.00125557
        5699     -0.6808   -0.772028  0.00125545
        5700       -0.52   -0.771984  0.00125601
        5701      -0.596   -0.771953  0.00125617
        5702     -0.6752   -0.771936  0.00125606
        5703     -0.6752   -0.771919  0.00125595
        5704      -0.676   -0.771902  0.00125585
        5705     -0.7536   -0.771899  0.00125563
        5706      -0.672   -0.771882  0.00125553
        5707      -0.752   -0.771878  0.00125532
        5708     -0.7504   -0.771874   0.0012551
        5709     -0.8288   -0.771884  0.00125492
        5710     -0.8296   -0.771895  0.00125474
        5711     -0.8288   -0.771904  0.00125456
        5712      -0.828   -0.771914  0.00125438
        5713     -0.8296   -0.771924   0.0012542
        5714     -0.6688   -0.771906  0.00125411
        5715     -0.7472   -0.771902   0.0012539
        5716      -0.748   -0.771898  0.00125369
        5717     -0.9104   -0.771922   0.0012537
        5718     -0.9096   -0.771946  0.00125372
        5719     -0.8336   -0.771957  0.00125354
        5720     -0.7536   -0.771954  0.00125333
        5721      -0.672   -0.771936  0.00125323
        5722     -0.7512   -0.771933  0.00125302
        5723     -0.7504   -0.771929   0.0012528
        5724     -0.8288   -0.771939  0.00125262
        5725      -0.828   -0.771949  0.00125244
        5726     -0.5912   -0.771917  0.00125262
        5727      -0.672     -0.7719  0.00125253
        5728     -0.6712   -0.771882  0.00125243
        5729      -0.672   -0.771865  0.00125233
        5730     -0.6736   -0.771847  0.00125223
        5731      -0.516   -0.771803  0.00125281
        5732     -0.5144   -0.771758   0.0012534
        5733      -0.596   -0.771727  0.00125355
        5734     -0.6736    -0.77171  0.00125345
        5735     -0.6688   -0.771692  0.00125336
        5736     -0.7504   -0.771688  0.00125315
        5737     -0.5936   -0.771657  0.00125331
        5738     -0.7512   -0.771654   0.0012531
        5739      -0.752    -0.77165  0.00125289
        5740     -0.7536   -0.771647  0.00125267
        5741     -0.7512   -0.771644  0.00125246
        5742      -0.668   -0.771626  0.00125237
        5743      -0.668   -0.771608  0.00125228
        5744     -0.7488   -0.771604  0.00125207
        5745      -0.832   -0.771614   0.0012519
        5746     -0.8328   -0.771625  0.00125172
        5747      -0.832   -0.771635  0.00125155
        5748     -0.8336   -0.771646  0.00125138
        5749     -0.6744   -0.771629  0.00125128
        5750     -0.6768   -0.771613  0.00125117
        5751     -0.5976   -0.771582  0.00125131
        5752     -0.6008   -0.771553  0.00125145
        5753     -0.6048   -0.771524  0.00125157
        5754     -0.6832   -0.771508  0.00125144
        5755     -0.6848   -0.771493  0.00125132
        5756      -0.528   -0.771451  0.00125181
        5757     -0.5264   -0.771408  0.00125232
        5758     -0.6096    -0.77138  0.00125242
        5759     -0.5312   -0.771339   0.0012529
        5760     -0.6928   -0.771325  0.00125275
        5761      -0.692   -0.771311  0.00125261
        5762      -0.772   -0.771311  0.00125239
        5763     -0.7728   -0.771312  0.00125218
        5764     -0.7736   -0.771312  0.00125196
        5765     -0.7736   -0.771312  0.00125174
        5766     -0.8536   -0.771327  0.00125161
        5767     -0.8536   -0.771341  0.00125147
        5768      -0.852   -0.771355  0.00125133
        5769     -0.8504   -0.771369  0.00125119
        5770     -0.8504   -0.771382  0.00125105
        5771      -0.932    -0.77141  0.00125114
        5772      -0.852   -0.771424    0.001251
        5773     -0.9336   -0.771452   0.0012511
        5774      -0.852   -0.771466  0.00125096
        5775     -0.8528    -0.77148  0.00125082
        5776      -0.852   -0.771494  0.00125068
        5777     -0.7704   -0.771494  0.00125047
        5778      -0.768   -0.771493  0.00125025
        5779      -0.768   -0.771493  0.00125004
        5780     -0.7696   -0.771492  0.00124982
        5781     -0.7688   -0.771492   0.0012496
        5782     -0.7712   -0.771492  0.00124939
        5783     -0.8536   -0.771506  0.00124925
        5784     -0.8536    -0.77152  0.00124912
        5785      -0.936   -0.771549  0.00124922
        5786     -0.7728   -0.771549  0.00124901
        5787     -0.8536   -0.771563  0.00124887
        5788     -0.8536   -0.771577  0.00124874
        5789      -0.772   -0.771577  0.00124852
        5790     -0.7728   -0.771578  0.00124831
        5791     -0.7736   -0.771578  0.00124809
        5792      -0.852   -0.771592  0.00124795
        5793     -0.7712   -0.771592  0.00124774
        5794     -0.6072   -0.771563  0.00124784
        5795     -0.7672   -0.771563  0.00124763
        5796     -0.6888   -0.771548   0.0012475
        5797     -0.8472   -0.771561  0.00124735
        5798     -0.8464   -0.771574   0.0012472
        5799     -0.7688   -0.771574  0.00124699
        5800     -0.8464   -0.771587  0.00124684
        5801      -0.848     -0.7716  0.00124669
        5802     -0.8512   -0.771614  0.00124655
        5803     -0.6928     -0.7716  0.00124641
        5804     -0.6136   -0.771573  0.00124649
        5805     -0.7744   -0.771573  0.00124628
        5806     -0.7744   -0.771574  0.00124606
        5807     -0.6104   -0.771546  0.00124616
        5808      -0.688   -0.771532  0.00124603
        5809      -0.688   -0.771517   0.0012459
        5810     -0.7688   -0.771517  0.00124568
        5811     -0.8488    -0.77153  0.00124554
        5812     -0.6888   -0.771516  0.00124541
        5813     -0.7704   -0.771516  0.00124519
        5814      -0.768   -0.771515  0.00124498
        5815     -0.8504   -0.771529  0.00124484
        5816      -0.688   -0.771514  0.00124471
        5817     -0.6848   -0.771499  0.00124458
        5818     -0.6832   -0.771484  0.00124446
        5819      -0.684   -0.771469  0.00124434
        5820     -0.7624   -0.771468  0.00124412
        5821     -0.6016   -0.771438  0.00124425
        5822     -0.5992   -0.771409  0.00124439
        5823     -0.5176   -0.771365  0.00124494
        5824     -0.5192   -0.771322  0.00124548
        5825     -0.5216   -0.771279    0.001246
        5826        -0.6    -0.77125  0.00124614
        5827       -0.68   -0.771234  0.00124602
        5828     -0.6824   -0.771219   0.0012459
        5829     -0.7608   -0.771217  0.00124569
        5830     -0.7616   -0.771215  0.00124547
        5831     -0.6816     -0.7712  0.00124536
        5832     -0.5232   -0.771157  0.00124587
        5833     -0.7608   -0.771156  0.00124566
        5834     -0.7592   -0.771154  0.00124544
        5835     -0.8376   -0.771165  0.00124528
        5836     -0.8392   -0.771177  0.00124512
        5837     -0.8376   -0.771188  0.00124496
        5838     -0.8376   -0.771199   0.0012448
        5839     -0.7552   -0.771197  0.00124459
        5840     -0.7576   -0.771194  0.00124438
        5841     -0.7584   -0.771192  0.00124417
        5842       -0.76    -0.77119  0.00124396
        5843     -0.7608   -0.771188  0.00124375
        5844     -0.8432   -0.771201  0.00124359
        5845     -0.8416   -0.771213  0.00124344
        5846     -0.6792   -0.771197  0.00124333
        5847     -0.7592   -0.771195  0.00124312
        5848     -0.7608   -0.771193   0.0012429
        5849     -0.8424   -0.771205  0.00124275
        5850     -0.8416   -0.771218   0.0012426
        5851     -0.8408   -0.771229  0.00124244
        5852       -0.84   -0.771241  0.00124228
        5853       -0.84   -0.771253  0.00124213
        5854     -0.8376   -0.771264  0.00124197
        5855     -0.8384   -0.771276  0.00124181
        5856      -0.916     -0.7713  0.00124184
        5857     -0.9136   -0.771325  0.00124187
        5858     -0.9128   -0.771349  0.00124189
        5859     -0.9152   -0.771373  0.00124192
        5860     -0.8336   -0.771384  0.00124175
        5861     -0.8344   -0.771395  0.00124159
        5862     -0.9144   -0.771419  0.00124162
        5863     -0.9152   -0.771444  0.00124165
        5864     -0.9152   -0.771468  0.00124168
        5865     -0.8344   -0.771479  0.00124151
        5866     -0.8344    -0.77149  0.00124135
        5867     -0.8328     -0.7715  0.00124118
        5868     -0.8312    -0.77151  0.00124101
        5869     -0.8296    -0.77152  0.00124084
        5870     -0.8288    -0.77153  0.00124066
        5871      -0.748   -0.771526  0.00124046
        5872      -0.748   -0.771522  0.00124026
        5873     -0.7472   -0.771518  0.00124005
        5874     -0.8264   -0.771527  0.00123988
        5875     -0.7448   -0.771523  0.00123967
        5876     -0.9008   -0.771545  0.00123966
        5877     -0.9024   -0.771567  0.00123965
        5878     -0.9048    -0.77159  0.00123964
        5879     -0.9048   -0.771612  0.00123964
        5880     -0.9056   -0.771635  0.00123964
        5881     -0.8256   -0.771644  0.00123946
        5882     -0.8272   -0.771654  0.00123929
        5883      -0.748    -0.77165  0.00123908
        5884     -0.8272   -0.771659  0.00123891
        5885      -0.668   -0.771641  0.00123882
        5886      -0.748   -0.771637  0.00123862
        5887     -0.8272   -0.771647  0.00123844
        5888     -0.7496   -0.771643  0.00123824
        5889     -0.7504   -0.771639  0.00123803
        5890     -0.6744   -0.771623  0.00123793
        5891     -0.6736   -0.771606  0.00123783
        5892     -0.7544   -0.771603  0.00123763
        5893     -0.5936   -0.771573  0.00123779
        5894     -0.6784   -0.771557  0.00123768
        5895     -0.6768   -0.771541  0.00123757
        5896     -0.6736   -0.771525  0.00123747
        5897     -0.7544   -0.771522  0.00123727
        5898     -0.7544   -0.771519  0.00123706
        5899      -0.672   -0.771502  0.00123697
        5900     -0.6664   -0.771484  0.00123688
        5901     -0.5872   -0.771453  0.00123707
        5902      -0.748   -0.771449  0.00123687
        5903     -0.5904   -0.771418  0.00123704
        5904      -0.828   -0.771428  0.00123686
        5905     -0.8264   -0.771437  0.00123669
        5906     -0.8272   -0.771447  0.00123652
        5907     -0.8264   -0.771456  0.00123634
        5908     -0.8264   -0.771465  0.00123617
        5909     -0.7464   -0.771461  0.00123597
        5910     -0.8264    -0.77147  0.00123579
        5911     -0.7472   -0.771466  0.00123559
        5912     -0.7472   -0.771462  0.00123539
        5913     -0.6688   -0.771445   0.0012353
        5914     -0.6696   -0.771428  0.00123521
        5915     -0.6704    -0.77141  0.00123512
        5916     -0.6672   -0.771393  0.00123504
        5917      -0.672   -0.771376  0.00123494
        5918     -0.6728   -0.771359  0.00123485
        5919     -0.5912   -0.771329  0.00123501
        5920     -0.8272   -0.771338  0.00123484
        5921     -0.8296   -0.771348  0.00123467
        5922     -0.8272   -0.771358   0.0012345
        5923     -0.8272   -0.771367  0.00123433
        5924     -0.7456   -0.771363  0.00123413
        5925      -0.824   -0.771372  0.00123395
        5926      -0.828   -0.771381  0.00123378
        5927     -0.8256    -0.77139   0.0012336
        5928     -0.8272     -0.7714  0.00123343
        5929      -0.904   -0.771422  0.00123343
        5930     -0.8232   -0.771431  0.00123325
        5931     -0.9024   -0.771453  0.00123324
        5932     -0.8232   -0.771462  0.00123306
        5933     -0.8216    -0.77147  0.00123288
        5934       -0.98   -0.771505  0.00123318
        5935       -0.98    -0.77154  0.00123347
        5936       -0.98   -0.771575  0.00123376
        5937       -0.98   -0.771611  0.00123405
        5938       -0.98   -0.771646  0.00123434
        5939     -0.9024   -0.771668  0.00123433
        5940     -0.8216   -0.771676  0.00123415
        5941     -0.7448   -0.771672  0.00123395
        5942     -0.7488   -0.771668  0.00123375
        5943      -0.748   -0.771664  0.00123355
        5944     -0.7472    -0.77166  0.00123335
        5945     -0.7464   -0.771655  0.00123315
        5946     -0.7448   -0.771651  0.00123295
        5947      -0.668   -0.771633  0.00123287
        5948     -0.6672   -0.771616  0.00123278
        5949     -0.7496   -0.771612  0.00123258
        5950     -0.8304   -0.771622  0.00123241
        5951     -0.8304   -0.771632  0.00123225
        5952      -0.832   -0.771642  0.00123208
        5953     -0.9144   -0.771666  0.00123211
        5954     -0.8344   -0.771677  0.00123195
        5955     -0.8352   -0.771687  0.00123179
        5956      -0.836   -0.771698  0.00123163
        5957     -0.8352   -0.771709  0.00123147
        5958     -0.8352   -0.771719  0.00123131
        5959     -0.8376    -0.77173  0.00123115
        5960     -0.7608   -0.771729  0.00123094
        5961     -0.6848   -0.771714  0.00123082
        5962     -0.6864     -0.7717   0.0012307
        5963     -0.7704   -0.771699  0.00123049
        5964     -0.7688   -0.771699  0.00123029
        5965      -0.848   -0.771712  0.00123015
        5966      -0.848   -0.771725  0.00123001
        5967     -0.7688   -0.771724   0.0012298
        5968     -0.6896    -0.77171  0.00122967
        5969      -0.608   -0.771683  0.00122977
        5970     -0.6856   -0.771668  0.00122965
        5971     -0.7648   -0.771667  0.00122945
        5972     -0.7664   -0.771666  0.00122924
        5973     -0.6888   -0.771653  0.00122911
        5974     -0.7688   -0.771652  0.00122891
        5975     -0.7688   -0.771652   0.0012287
        5976     -0.7664   -0.771651   0.0012285
        5977      -0.684   -0.771636  0.00122838
        5978     -0.6824   -0.771621  0.00122826
        5979      -0.688   -0.771607  0.00122814
        5980     -0.7704   -0.771607  0.00122793
        5981     -0.8488    -0.77162  0.00122779
        5982     -0.7704    -0.77162  0.00122759
        5983     -0.8504   -0.771633  0.00122745
        5984     -0.9328    -0.77166  0.00122754
        5985     -0.8512   -0.771673  0.00122741
        5986     -0.8472   -0.771686  0.00122727
        5987     -0.8488   -0.771699  0.00122713
        5988     -0.8472   -0.771711  0.00122699
        5989     -0.8504   -0.771724  0.00122686
        5990      -0.852   -0.771738  0.00122673
        5991     -0.8504   -0.771751  0.00122659
        5992     -0.8512   -0.771764  0.00122646
        5993     -0.8496   -0.771777  0.00122632
        5994     -0.7672   -0.771776  0.00122612
        5995     -0.7664   -0.771775  0.00122592
        5996     -0.7664   -0.771775  0.00122571
        5997     -0.8464   -0.771787  0.00122557
        5998     -0.8456   -0.771799  0.00122543
        5999     -0.7656   -0.771798  0.00122522
        6000     -0.7648   -0.771797  0.00122502
        6001     -0.6888   -0.771783  0.00122489
        6002     -0.6872   -0.771769  0.00122477
        6003     -0.7688   -0.771769  0.00122457
        6004      -0.692   -0.771755  0.00122444
        6005      -0.772   -0.771755  0.00122423
        6006      -0.768   -0.771755  0.00122403
        6007     -0.7656   -0.771754  0.00122382
        6008     -0.7656   -0.771753  0.00122362
        6009     -0.6872   -0.771739   0.0012235
        6010     -0.6832   -0.771724  0.00122338
        6011     -0.7616   -0.771722  0.00122318
        6012     -0.7616   -0.771721  0.00122298
        6013     -0.7608   -0.771719  0.00122278
        6014       -0.76   -0.771717  0.00122258
        6015     -0.6792   -0.771701  0.00122247
        6016     -0.6792   -0.771686  0.00122236
        6017     -0.7608   -0.771684  0.00122216
        6018     -0.8432   -0.771696  0.00122202
        6019     -0.7624   -0.771695  0.00122181
        6020      -0.844   -0.771707  0.00122167
        6021     -0.7664   -0.771706  0.00122147
        6022     -0.8456   -0.771718  0.00122133
        6023      -0.848   -0.771731  0.00122119
        6024      -0.772   -0.771731  0.00122099
        6025     -0.8536   -0.771744  0.00122086
        6026     -0.8552   -0.771758  0.00122073
        6027      -0.936   -0.771785  0.00122084
        6028     -0.8544   -0.771799  0.00122071
        6029     -0.9368   -0.771826  0.00122081
        6030     -0.9376   -0.771854  0.00122092
        6031     -0.7736   -0.771854  0.00122072
        6032     -0.8536   -0.771868  0.00122059
        6033     -0.8528   -0.771881  0.00122046
        6034     -0.8536   -0.771895  0.00122034
        6035     -0.6936   -0.771882   0.0012202
        6036     -0.6904   -0.771868  0.00122008
        6037     -0.7728   -0.771868  0.00121987
        6038     -0.7728   -0.771869  0.00121967
        6039     -0.9352   -0.771896  0.00121977
        6040     -0.9352   -0.771923  0.00121987
        6041     -0.9352    -0.77195  0.00121996
        6042     -0.8536   -0.771963  0.00121984
        6043     -0.7688   -0.771963  0.00121964
        6044     -0.7688   -0.771962  0.00121943
        6045     -0.6096   -0.771935  0.00121953
        6046     -0.7736   -0.771936  0.00121933
        6047     -0.8536   -0.771949   0.0012192
        6048      -0.852   -0.771962  0.00121907
        6049      -0.772   -0.771962  0.00121887
        6050     -0.6072   -0.771935  0.00121897
        6051      -0.688   -0.771921  0.00121885
        6052     -0.6064   -0.771894  0.00121895
        6053     -0.6856    -0.77188  0.00121884
        6054     -0.7648   -0.771878  0.00121864
        6055     -0.7648   -0.771877  0.00121843
        6056      -0.764   -0.771876  0.00121823
        6057      -0.604   -0.771848  0.00121835
        6058     -0.6856   -0.771834  0.00121823
        6059     -0.6872    -0.77182  0.00121811
        6060     -0.6872   -0.771806  0.00121799
        6061      -0.688   -0.771792  0.00121787
        6062     -0.5248   -0.771752  0.00121835
        6063      -0.604   -0.771724  0.00121846
        6064     -0.5272   -0.771684  0.00121893
        6065      -0.768   -0.771683  0.00121872
        6066      -0.852   -0.771696   0.0012186
        6067      -0.852   -0.771709  0.00121847
        6068     -0.8552   -0.771723  0.00121834
        6069     -0.7736   -0.771723  0.00121814
        6070     -0.6912    -0.77171  0.00121801
        6071     -0.7704    -0.77171  0.00121781
        6072      -0.848   -0.771723  0.00121768
        6073      -0.848   -0.771735  0.00121754
        6074     -0.8472   -0.771748  0.00121741
        6075     -0.8464    -0.77176  0.00121727
        6076     -0.8448   -0.771772  0.00121713
        6077     -0.9256   -0.771797  0.00121719
        6078     -0.8456   -0.771809  0.00121705
        6079     -0.8448   -0.771821  0.00121691
        6080     -0.7648    -0.77182  0.00121671
        6081     -0.9272   -0.771846  0.00121678
        6082      -0.848   -0.771858  0.00121664
        6083      -0.768   -0.771858  0.00121644
        6084      -0.848    -0.77187  0.00121631
        6085     -0.6864   -0.771856  0.00121619
        6086      -0.848   -0.771869  0.00121605
        6087      -0.848   -0.771881  0.00121592
        6088      -0.848   -0.771894  0.00121578
        6089     -0.6864    -0.77188  0.00121566
        6090      -0.684   -0.771865  0.00121555
        6091     -0.6848   -0.771851  0.00121543
        6092     -0.6056   -0.771824  0.00121554
        6093     -0.6856   -0.771809  0.00121542
        6094     -0.6848   -0.771795  0.00121531
        6095     -0.6848   -0.771781  0.00121519
        6096      -0.684   -0.771766  0.00121508
        6097     -0.7672   -0.771766  0.00121488
        6098     -0.7656   -0.771765  0.00121468
        6099     -0.8472   -0.771777  0.00121454
        6100     -0.8464   -0.771789  0.00121441
        6101     -0.8456   -0.771801  0.00121427
        6102     -0.8472   -0.771814  0.00121413
        6103     -0.9328    -0.77184  0.00121422
        6104     -0.9336   -0.771867  0.00121431
        6105     -0.8536    -0.77188  0.00121418
        6106      -0.936   -0.771907  0.00121428
        6107     -0.9352   -0.771934  0.00121438
        6108     -0.8536   -0.771947  0.00121425
        6109     -0.9352   -0.771974  0.00121435
        6110     -0.7728   -0.771974  0.00121415
        6111     -0.7736   -0.771974  0.00121395
        6112      -0.772   -0.771974  0.00121375
        6113     -0.7736   -0.771974  0.00121355
        6114      -0.772   -0.771974  0.00121335
        6115     -0.7696   -0.771974  0.00121316
        6116     -0.7664   -0.771973  0.00121296
        6117     -0.7664   -0.771972  0.00121276
        6118     -0.7656   -0.771971  0.00121256
        6119     -0.7672    -0.77197  0.00121236
        6120     -0.7712    -0.77197  0.00121217
        6121      -0.688   -0.771956  0.00121205
        6122     -0.6888   -0.771943  0.00121192
        6123     -0.7696   -0.771943  0.00121173
        6124      -0.688   -0.771929  0.00121161
        6125     -0.6872   -0.771915  0.00121149
        6126      -0.764   -0.771914  0.00121129
        6127     -0.8432   -0.771925  0.00121115
        6128     -0.6832   -0.771911  0.00121104
        6129     -0.6008   -0.771883  0.00121116
        6130     -0.6792   -0.771868  0.00121106
        6131       -0.76   -0.771866  0.00121086
        6132     -0.7576   -0.771864  0.00121067
        6133     -0.6768   -0.771848  0.00121057
        6134      -0.596   -0.771819  0.00121071
        6135     -0.7544   -0.771817  0.00121052
        6136     -0.7536   -0.771814  0.00121032
        6137     -0.6744   -0.771798  0.00121023
        6138     -0.8312   -0.771807  0.00121007
        6139      -0.832   -0.771817  0.00120991
        6140     -0.8312   -0.771827  0.00120976
        6141     -0.8296   -0.771836  0.00120959
        6142     -0.7504   -0.771833   0.0012094
        6143     -0.8272   -0.771842  0.00120924
        6144     -0.7488   -0.771838  0.00120905
        6145     -0.7512   -0.771835  0.00120886
        6146     -0.6672   -0.771818  0.00120878
        6147     -0.6688   -0.771801   0.0012087
        6148     -0.8296    -0.77181  0.00120854
        6149     -0.7496   -0.771807  0.00120835
        6150     -0.8296   -0.771816  0.00120819
        6151     -0.6712     -0.7718   0.0012081
        6152      -0.672   -0.771783  0.00120802
        6153        -0.6   -0.771756  0.00120814
        6154     -0.7616   -0.771754  0.00120795
