#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
      9312                   0            0.180571          0.00385062
      9313               -0.12            0.180539          0.00385034
      9314               -0.16            0.180502           0.0038501
      9315               -0.08            0.180475          0.00384979
      9316               -0.16            0.180438          0.00384955
      9317                   0            0.180419          0.00384918
      9318               -0.16            0.180382          0.00384895
      9319                -0.2            0.180341          0.00384875
      9320               -0.16            0.180305          0.00384851
      9321               -0.28            0.180255          0.00384841
      9322               -0.32            0.180202          0.00384837
      9323                -0.4            0.180139          0.00384846
      9324               -0.36            0.180082          0.00384849
      9325               -0.16            0.180045          0.00384825
      9326               -0.24                0.18           0.0038481
      9327               -0.16            0.179964          0.00384786
      9328                   0            0.179944          0.00384749
      9329                0.16            0.179942          0.00384708
      9330                0.28            0.179953          0.00384669
      9331                0.32            0.179968           0.0038463
      9332                 0.4            0.179991          0.00384596
      9333                0.44            0.180019          0.00384565
      9334                0.44            0.180047          0.00384534
      9335                0.44            0.180075          0.00384503
      9336                0.52            0.180111          0.00384479
      9337                0.64            0.180161          0.00384469
      9338                0.64             0.18021           0.0038446
      9339                0.72            0.180268          0.00384462
      9340                0.84            0.180338          0.00384486
      9341                0.84            0.180409          0.00384509
      9342                0.72            0.180467          0.00384512
      9343                 0.8            0.180533          0.00384528
      9344                 0.8            0.180599          0.00384544
      9345                 0.6            0.180644          0.00384529
      9346                0.56            0.180685          0.00384509
      9347                0.56            0.180725          0.00384489
      9348                 0.4            0.180749          0.00384455
      9349                0.36            0.180768          0.00384419
      9350                 0.4            0.180791          0.00384385
      9351                0.32            0.180806          0.00384347
      9352                0.32            0.180821          0.00384308
      9353                 0.2            0.180823          0.00384267
      9354                 0.2            0.180825          0.00384226
      9355                0.36            0.180844           0.0038419
      9356                0.24            0.180851           0.0038415
      9357                0.32            0.180866          0.00384111
      9358                0.32            0.180881          0.00384073
      9359                0.24            0.180887          0.00384033
      9360                0.36            0.180906          0.00383996
      9361                 0.4            0.180929          0.00383963
      9362                 0.4            0.180953          0.00383929
      9363                0.36            0.180972          0.00383892
      9364                0.48            0.181004          0.00383865
      9365                0.48            0.181036          0.00383837
      9366                0.48            0.181068          0.00383809
      9367                 0.6            0.181112          0.00383794
      9368                0.68            0.181166           0.0038379
      9369                0.64            0.181215          0.00383781
      9370                0.64            0.181264          0.00383771
      9371                0.64            0.181313          0.00383761
      9372                0.68            0.181366          0.00383757
      9373                0.84            0.181436          0.00383781
      9374                0.64            0.181485          0.00383771
      9375                0.44            0.181513           0.0038374
      9376                0.36            0.181532          0.00383704
      9377                0.52            0.181568           0.0038368
      9378                0.56            0.181608           0.0038366
      9379                0.56            0.181648           0.0038364
      9380                0.52            0.181684          0.00383616
      9381                0.48            0.181716          0.00383589
      9382                0.48            0.181748          0.00383561
      9383                0.52            0.181784          0.00383537
      9384                0.44            0.181812          0.00383506
      9385                0.64             0.18186          0.00383496
      9386                0.52            0.181896          0.00383472
      9387                0.72            0.181954          0.00383474
      9388                 0.6            0.181998          0.00383459
      9389                 0.4            0.182022          0.00383425
      9390                 0.4            0.182045          0.00383392
      9391                 0.4            0.182068          0.00383358
      9392                 0.4            0.182091          0.00383324
      9393                0.44            0.182119          0.00383293
      9394                0.36            0.182138          0.00383257
      9395                 0.4            0.182161          0.00383223
      9396                0.44            0.182188          0.00383192
      9397                0.36            0.182207          0.00383156
      9398                0.48            0.182239          0.00383128
      9399                0.56            0.182279          0.00383109
      9400                0.48            0.182311          0.00383081
      9401                0.44            0.182338           0.0038305
      9402                 0.6            0.182382          0.00383035
      9403                0.56            0.182423          0.00383015
      9404                 0.4            0.182446          0.00382982
      9405                0.32             0.18246          0.00382944
      9406                0.24            0.182467          0.00382903
      9407                 0.2            0.182468          0.00382863
      9408                0.16            0.182466          0.00382822
      9409                0.24            0.182472          0.00382782
      9410                0.32            0.182487          0.00382744
      9411                0.36            0.182506          0.00382708
      9412                0.32             0.18252           0.0038267
      9413                0.28            0.182531          0.00382631
      9414                 0.2            0.182532           0.0038259
      9415                0.12            0.182526           0.0038255
      9416                0.16            0.182523           0.0038251
      9417                0.36            0.182542          0.00382474
      9418                0.48            0.182574          0.00382446
      9419                0.44            0.182601          0.00382415
      9420                0.48            0.182633          0.00382388
      9421                0.64            0.182681          0.00382378
      9422                0.72            0.182738           0.0038238
      9423                0.68            0.182791          0.00382376
      9424                 0.6            0.182835          0.00382361
      9425                0.72            0.182892          0.00382363
      9426                 0.6            0.182937          0.00382348
      9427                0.64            0.182985          0.00382338
      9428                0.72            0.183042           0.0038234
      9429                0.72            0.183099          0.00382342
      9430                0.72            0.183156          0.00382344
      9431                0.52            0.183192           0.0038232
      9432                0.68            0.183244          0.00382315
      9433                0.68            0.183297          0.00382311
      9434                0.68             0.18335          0.00382307
      9435                0.72            0.183406          0.00382309
      9436                0.64            0.183455          0.00382299
      9437                 0.6            0.183499          0.00382284
      9438                 0.6            0.183543          0.00382269
      9439                0.64            0.183591          0.00382259
      9440                0.52            0.183627          0.00382235
      9441                0.36            0.183646          0.00382199
      9442                0.24            0.183652          0.00382159
      9443                 0.2            0.183653          0.00382119
      9444                0.16            0.183651          0.00382078
      9445                0.16            0.183648          0.00382038
      9446                 0.2             0.18365          0.00381997
      9447                0.12            0.183643          0.00381958
      9448                 0.2            0.183645          0.00381917
      9449                 0.2            0.183647          0.00381877
      9450                0.16            0.183644          0.00381836
      9451                0.32            0.183659          0.00381799
      9452                0.28            0.183669           0.0038176
      9453               -0.04            0.183645          0.00381727
      9454                0.04             0.18363          0.00381689
      9455                   0            0.183611          0.00381654
      9456                   0            0.183591          0.00381619
      9457               -0.08            0.183563          0.00381588
      9458               -0.12            0.183531          0.00381562
      9459               -0.12            0.183499          0.00381535
      9460               -0.24            0.183455          0.00381521
      9461               -0.16            0.183418          0.00381498
      9462               -0.36            0.183361            0.003815
      9463               -0.44            0.183295          0.00381517
      9464               -0.44            0.183229          0.00381534
      9465               -0.32            0.183176           0.0038153
      9466               -0.32            0.183123          0.00381527
      9467                -0.2            0.183082          0.00381508
      9468               -0.36            0.183025          0.00381511
      9469                -0.4            0.182963           0.0038152
      9470               -0.56            0.182885          0.00381561
      9471               -0.64            0.182798          0.00381619
      9472                -0.6            0.182715          0.00381669
      9473               -0.76            0.182616          0.00381758
      9474                -0.8            0.182512          0.00381859
      9475                -0.8            0.182408          0.00381959
      9476               -0.84            0.182301          0.00382071
      9477               -0.72            0.182205          0.00382149
      9478               -0.64            0.182119          0.00382207
      9479               -0.72            0.182023          0.00382286
      9480               -0.64            0.181937          0.00382344
      9481               -0.64             0.18185          0.00382402
      9482               -0.64            0.181763          0.00382459
      9483               -0.44            0.181698          0.00382475
      9484               -0.32            0.181645          0.00382472
      9485               -0.24              0.1816          0.00382457
      9486                -0.2             0.18156          0.00382438
      9487               -0.12            0.181528          0.00382411
      9488               -0.08            0.181501           0.0038238
      9489                0.04            0.181486          0.00382343
      9490                0.08            0.181475          0.00382304
      9491                0.12            0.181469          0.00382265
      9492                0.08            0.181458          0.00382226
      9493                   0            0.181439           0.0038219
      9494               -0.04            0.181416          0.00382157
      9495               -0.24            0.181371          0.00382143
      9496               -0.32            0.181318          0.00382139
      9497               -0.16            0.181283          0.00382116
      9498                -0.2            0.181242          0.00382096
      9499                   0            0.181223          0.00382061
      9500                   0            0.181204          0.00382025
      9501               -0.08            0.181177          0.00381995
      9502               -0.04            0.181153          0.00381962
      9503                0.08            0.181143          0.00381923
      9504                0.12            0.181136          0.00381884
      9505                0.16            0.181134          0.00381844
      9506                0.04            0.181119          0.00381806
      9507               -0.08            0.181092          0.00381776
      9508               -0.12             0.18106          0.00381749
      9509               -0.16            0.181024          0.00381726
      9510               -0.08            0.180997          0.00381695
      9511               -0.08            0.180969          0.00381665
      9512               -0.24            0.180925          0.00381651
      9513               -0.12            0.180894          0.00381624
      9514               -0.08            0.180866          0.00381593
      9515                   0            0.180847          0.00381558
      9516                0.08            0.180836          0.00381519
      9517                0.28            0.180847          0.00381481
      9518                 0.4             0.18087          0.00381448
      9519                0.48            0.180901          0.00381421
      9520                0.64             0.18095          0.00381411
      9521                 0.6            0.180994          0.00381396
      9522                0.52            0.181029          0.00381373
      9523                0.48            0.181061          0.00381346
      9524                0.52            0.181096          0.00381322
      9525                0.44            0.181123          0.00381292
      9526                0.48            0.181155          0.00381265
      9527                0.32            0.181169          0.00381228
      9528                0.32            0.181184           0.0038119
      9529                0.16            0.181182           0.0038115
      9530                 0.2            0.181184           0.0038111
      9531                   0            0.181165          0.00381075
      9532                   0            0.181146           0.0038104
      9533                0.08            0.181135          0.00381001
      9534               -0.04            0.181112          0.00380969
      9535               -0.16            0.181076          0.00380945
      9536                -0.2            0.181036          0.00380926
      9537                -0.2            0.180996          0.00380907
      9538                -0.2            0.180956          0.00380888
      9539               -0.12            0.180925          0.00380862
      9540               -0.28            0.180876          0.00380852
      9541               -0.28            0.180828          0.00380843
      9542                -0.2            0.180788          0.00380824
      9543               -0.04            0.180765          0.00380791
      9544               -0.04            0.180742          0.00380758
      9545               -0.08            0.180715          0.00380728
      9546               -0.04            0.180691          0.00380695
      9547               -0.08            0.180664          0.00380665
      9548               -0.04            0.180641          0.00380632
      9549                -0.2            0.180601          0.00380613
      9550               -0.24            0.180557          0.00380599
      9551               -0.32            0.180505          0.00380595
      9552                -0.2            0.180465          0.00380576
      9553               -0.32            0.180412          0.00380572
      9554                -0.4            0.180352          0.00380581
      9555               -0.36            0.180295          0.00380583
      9556               -0.36            0.180239          0.00380585
      9557               -0.32            0.180186          0.00380582
      9558               -0.28            0.180138          0.00380572
      9559               -0.12            0.180107          0.00380545
      9560               -0.28            0.180059          0.00380536
      9561                -0.2            0.180019          0.00380517
      9562               -0.16            0.179983          0.00380494
      9563                -0.2            0.179944          0.00380475
      9564               -0.28            0.179895          0.00380465
      9565               -0.44            0.179831          0.00380481
      9566               -0.48            0.179762          0.00380504
      9567               -0.56            0.179684          0.00380542
      9568               -0.52            0.179611          0.00380573
      9569               -0.52            0.179538          0.00380603
      9570               -0.48            0.179469          0.00380626
      9571               -0.52            0.179396          0.00380656
      9572               -0.64             0.17931          0.00380713
      9573               -0.68            0.179221          0.00380779
      9574                -0.8            0.179118          0.00380876
      9575               -0.88            0.179008          0.00380997
      9576               -0.88            0.178897          0.00381118
      9577               -0.84            0.178791          0.00381227
      9578                -0.8            0.178689          0.00381324
      9579                -0.8            0.178586          0.00381421
      9580               -0.88            0.178476          0.00381541
      9581               -0.72            0.178382          0.00381616
      9582               -0.76            0.178284          0.00381702
      9583               -0.88            0.178174          0.00381822
      9584               -0.72             0.17808          0.00381897
      9585                -0.8            0.177978          0.00381994
      9586               -0.76             0.17788          0.00382079
      9587               -0.84            0.177774          0.00382187
      9588               -0.84            0.177668          0.00382294
      9589                -0.8            0.177566           0.0038239
      9590               -0.76            0.177468          0.00382475
      9591               -0.76             0.17737           0.0038256
      9592               -0.76            0.177273          0.00382645
      9593               -0.72            0.177179           0.0038272
      9594               -0.68             0.17709          0.00382784
      9595               -0.72            0.176996          0.00382858
      9596               -0.72            0.176903          0.00382933
      9597               -0.68            0.176814          0.00382997
      9598               -0.56            0.176737          0.00383034
      9599               -0.64            0.176652          0.00383088
      9600               -0.68            0.176563          0.00383152
      9601               -0.64            0.176477          0.00383207
      9602               -0.72            0.176384          0.00383281
      9603               -0.68            0.176295          0.00383344
      9604                -0.6            0.176214           0.0038339
      9605               -0.56            0.176137          0.00383426
      9606               -0.64            0.176052          0.00383481
      9607               -0.52             0.17598          0.00383509
      9608               -0.36            0.175924           0.0038351
      9609               -0.28            0.175877          0.00383499
      9610               -0.16            0.175842          0.00383475
      9611               -0.12            0.175811          0.00383448
      9612               -0.08            0.175784          0.00383417
      9613               -0.16             0.17575          0.00383393
      9614               -0.04            0.175727           0.0038336
      9615                -0.2            0.175688           0.0038334
      9616               -0.24            0.175645          0.00383324
      9617                -0.2            0.175606          0.00383304
      9618               -0.24            0.175562          0.00383289
      9619               -0.32            0.175511          0.00383284
      9620                -0.4            0.175451          0.00383291
      9621                -0.6            0.175371          0.00383335
      9622               -0.64            0.175286          0.00383389
      9623                -0.6            0.175205          0.00383434
      9624               -0.48            0.175137          0.00383455
      9625               -0.52            0.175065          0.00383483
      9626               -0.52            0.174993          0.00383511
      9627               -0.48            0.174925          0.00383531
      9628                -0.4            0.174865          0.00383538
      9629               -0.16             0.17483          0.00383514
      9630               -0.28            0.174783          0.00383503
      9631               -0.28            0.174736          0.00383493
      9632               -0.12            0.174705          0.00383465
      9633               -0.12            0.174675          0.00383437
      9634                   0            0.174656          0.00383402
      9635                0.04            0.174642          0.00383365
      9636                0.04            0.174628          0.00383327
      9637                0.16            0.174627          0.00383288
      9638                0.24            0.174634          0.00383248
      9639                0.08            0.174624           0.0038321
      9640                0.08            0.174614          0.00383171
      9641                0.04              0.1746          0.00383134
      9642                0.08             0.17459          0.00383096
      9643                0.16            0.174589          0.00383056
      9644                 0.2            0.174591          0.00383016
      9645                0.24            0.174598          0.00382977
      9646                0.16            0.174597          0.00382938
      9647                0.12            0.174591          0.00382898
      9648                0.16             0.17459          0.00382859
      9649                0.08             0.17458           0.0038282
      9650                0.08             0.17457          0.00382782
      9651                 0.2            0.174573          0.00382742
      9652                0.12            0.174567          0.00382703
      9653                   0            0.174549          0.00382668
      9654               -0.24            0.174506          0.00382652
      9655               -0.32            0.174455          0.00382647
      9656               -0.28            0.174408          0.00382636
      9657                   0             0.17439          0.00382601
      9658                0.12            0.174384          0.00382562
      9659                0.16            0.174382          0.00382522
      9660                0.16            0.174381          0.00382482
      9661                0.32            0.174396          0.00382446
      9662                0.24            0.174403          0.00382407
      9663                0.44             0.17443          0.00382377
      9664                 0.4            0.174454          0.00382345
      9665                0.48            0.174485          0.00382318
      9666                0.56            0.174525          0.00382299
      9667                 0.4            0.174548          0.00382267
      9668                 0.4            0.174572          0.00382235
      9669                0.44            0.174599          0.00382205
      9670                0.28             0.17461          0.00382167
      9671                 0.2            0.174613          0.00382127
      9672                0.32            0.174628          0.00382091
      9673                 0.4            0.174651          0.00382059
      9674                0.48            0.174683          0.00382032
      9675                0.52            0.174718          0.00382009
      9676                0.64            0.174766             0.00382
      9677                0.64            0.174815          0.00381991
      9678                0.56            0.174854          0.00381972
      9679                0.68            0.174906          0.00381968
      9680                0.72            0.174963           0.0038197
      9681                0.68            0.175015          0.00381966
      9682                 0.6            0.175059          0.00381952
      9683                0.36            0.175078          0.00381918
      9684                0.32            0.175093          0.00381881
      9685                0.28            0.175104          0.00381843
      9686                0.24             0.17511          0.00381804
      9687                0.32            0.175125          0.00381768
      9688                0.28            0.175136           0.0038173
      9689                 0.4            0.175159          0.00381698
      9690                0.36            0.175179          0.00381663
      9691                0.44            0.175206          0.00381633
      9692                0.36            0.175225          0.00381599
      9693                 0.4            0.175248          0.00381566
      9694                0.48             0.17528           0.0038154
      9695                0.32            0.175294          0.00381504
      9696                0.32            0.175309          0.00381467
      9697                0.28             0.17532          0.00381429
      9698                0.44            0.175347            0.003814
      9699                0.36            0.175367          0.00381365
      9700                0.48            0.175398          0.00381339
      9701                0.52            0.175433          0.00381316
      9702                0.36            0.175452          0.00381282
      9703                0.24            0.175459          0.00381243
      9704                0.24            0.175466          0.00381204
      9705                 0.2            0.175468          0.00381165
      9706                 0.2            0.175471          0.00381126
      9707                0.16            0.175469          0.00381087
      9708                0.16            0.175468          0.00381047
      9709                0.28            0.175478           0.0038101
      9710                0.36            0.175497          0.00380975
      9711                0.12            0.175492          0.00380936
      9712                0.36            0.175511          0.00380902
      9713                 0.4            0.175534           0.0038087
      9714                0.28            0.175545          0.00380832
      9715                0.24            0.175551          0.00380793
      9716                0.04            0.175537          0.00380757
      9717                0.04            0.175523           0.0038072
      9718                   0            0.175505          0.00380685
      9719               -0.04            0.175483          0.00380652
      9720                0.08            0.175473          0.00380615
      9721                 0.2            0.175476          0.00380575
      9722                0.24            0.175482          0.00380537
      9723                 0.2            0.175485          0.00380498
      9724                0.16            0.175483          0.00380459
      9725                0.16            0.175482           0.0038042
      9726                0.04            0.175468          0.00380383
      9727               -0.04            0.175446           0.0038035
      9728                0.04            0.175432          0.00380314
      9729                   0            0.175414          0.00380279
      9730               -0.12            0.175383          0.00380252
      9731               -0.08            0.175357          0.00380222
      9732                0.08            0.175347          0.00380184
      9733               -0.04            0.175325          0.00380152
      9734                   0            0.175307          0.00380117
      9735                0.08            0.175297          0.00380079
      9736                0.24            0.175304          0.00380041
      9737                0.36            0.175323          0.00380006
      9738                0.36            0.175342          0.00379972
      9739                0.36            0.175361          0.00379938
      9740                0.56              0.1754          0.00379919
      9741                0.52            0.175436          0.00379897
      9742                0.64            0.175483          0.00379888
      9743                0.64            0.175531          0.00379879
      9744                 0.8            0.175595          0.00379894
      9745                0.76            0.175655          0.00379902
      9746                0.76            0.175715           0.0037991
      9747                 0.8            0.175779          0.00379925
      9748                0.72            0.175835          0.00379927
      9749                0.68            0.175887          0.00379924
      9750                0.72            0.175943          0.00379926
      9751                0.68            0.175994          0.00379922
      9752                0.68            0.176046          0.00379918
      9753                 0.6            0.176089          0.00379904
      9754                0.56            0.176129          0.00379885
      9755                 0.6            0.176172          0.00379871
      9756                 0.6            0.176216          0.00379857
      9757                 0.6            0.176259          0.00379843
      9758                0.52            0.176294           0.0037982
      9759                0.44            0.176321          0.00379791
      9760                0.44            0.176348          0.00379762
      9761                 0.4            0.176371           0.0037973
      9762                0.36             0.17639          0.00379696
      9763                0.36            0.176409          0.00379661
      9764                0.28             0.17642          0.00379624
      9765                0.36            0.176438           0.0037959
      9766                 0.4            0.176461          0.00379558
      9767                 0.4            0.176484          0.00379526
      9768                 0.2            0.176486          0.00379487
      9769                0.04            0.176473          0.00379451
      9770                0.08            0.176463          0.00379413
      9771                   0            0.176445          0.00379379
      9772                   0            0.176427          0.00379344
      9773                0.04            0.176413          0.00379308
      9774                   0            0.176395          0.00379273
      9775                   0            0.176376          0.00379239
      9776                0.08            0.176367          0.00379201
      9777                0.08            0.176357          0.00379164
      9778                0.12            0.176351          0.00379126
      9779                0.24            0.176358          0.00379087
      9780                0.24            0.176364          0.00379049
      9781                0.36            0.176383          0.00379015
      9782                0.36            0.176402          0.00378981
      9783                0.36             0.17642          0.00378947
      9784                0.44            0.176447          0.00378918
      9785                 0.6            0.176491          0.00378904
      9786                0.64            0.176538          0.00378895
      9787                0.72            0.176593          0.00378897
      9788                0.76            0.176653          0.00378905
      9789                0.76            0.176713          0.00378913
      9790                0.72            0.176768          0.00378915
      9791                0.68             0.17682          0.00378911
      9792                0.68            0.176871          0.00378907
      9793                0.64            0.176918          0.00378898
      9794                 0.6            0.176961          0.00378884
      9795                 0.6            0.177005           0.0037887
      9796                0.64            0.177052          0.00378861
      9797                 0.6            0.177095          0.00378847
      9798                 0.6            0.177138          0.00378832
      9799                0.68             0.17719          0.00378829
      9800                0.64            0.177237          0.00378819
      9801                0.72            0.177292          0.00378821
      9802                0.64            0.177339          0.00378812
      9803                0.64            0.177387          0.00378803
      9804                0.56            0.177426          0.00378784
      9805                0.52             0.17746          0.00378762
      9806                0.56            0.177499          0.00378743
      9807                0.68            0.177551          0.00378739
      9808                0.48            0.177582          0.00378713
      9809                 0.4            0.177604          0.00378681
      9810                0.36            0.177623          0.00378647
      9811                0.52            0.177658          0.00378625
      9812                 0.4             0.17768          0.00378593
      9813                0.32            0.177695          0.00378557
      9814                0.36            0.177713          0.00378523
      9815                0.52            0.177748          0.00378501
      9816                0.36            0.177767          0.00378467
      9817                0.24            0.177773          0.00378429
      9818                0.24             0.17778          0.00378391
      9819                0.28             0.17779          0.00378353
      9820                0.32            0.177804          0.00378318
      9821                 0.2            0.177807          0.00378279
      9822                 0.2            0.177809          0.00378241
      9823                0.24            0.177815          0.00378203
      9824                0.12            0.177809          0.00378165
      9825                0.28             0.17782          0.00378128
      9826                0.28             0.17783          0.00378091
      9827                0.32            0.177845          0.00378055
      9828                0.24            0.177851          0.00378017
      9829                0.12            0.177845          0.00377979
      9830                0.24            0.177851          0.00377941
      9831                0.28            0.177862          0.00377904
      9832                0.44            0.177889          0.00377875
      9833                0.44            0.177915          0.00377846
      9834                0.48            0.177946           0.0037782
      9835                0.28            0.177956          0.00377783
      9836                0.24            0.177963          0.00377745
      9837                0.12            0.177957          0.00377707
      9838                0.24            0.177963          0.00377669
      9839                0.12            0.177957          0.00377631
      9840                0.32            0.177972          0.00377596
      9841                0.36             0.17799          0.00377562
      9842                0.48            0.178021          0.00377536
      9843                0.44            0.178047          0.00377507
      9844                0.36            0.178066          0.00377473
      9845                0.36            0.178084          0.00377439
      9846                0.36            0.178103          0.00377406
      9847                0.32            0.178117           0.0037737
      9848                 0.2            0.178119          0.00377332
      9849                 0.2            0.178122          0.00377294
      9850                0.12            0.178116          0.00377256
      9851                0.32             0.17813           0.0037722
      9852                 0.2            0.178132          0.00377182
      9853                0.16            0.178131          0.00377144
      9854                0.12            0.178125          0.00377106
      9855                0.16            0.178123          0.00377068
      9856                0.16            0.178121          0.00377029
      9857                0.16            0.178119          0.00376991
      9858                 0.2            0.178121          0.00376953
      9859               -0.04            0.178099          0.00376921
      9860                0.04            0.178085          0.00376886
      9861                   0            0.178067          0.00376852
      9862               -0.04            0.178045           0.0037682
      9863                 0.2            0.178047          0.00376782
      9864                 0.2            0.178049          0.00376744
      9865                0.28             0.17806          0.00376707
      9866                 0.2            0.178062          0.00376669
      9867                0.12            0.178056          0.00376631
      9868               -0.08             0.17803          0.00376602
      9869                   0            0.178012          0.00376568
      9870               -0.16            0.177978          0.00376546
      9871               -0.36            0.177923          0.00376547
      9872               -0.36            0.177869          0.00376548
      9873               -0.32            0.177818          0.00376544
      9874               -0.24            0.177776           0.0037653
      9875                   0            0.177758          0.00376496
      9876               -0.08            0.177732          0.00376467
      9877               -0.24             0.17769          0.00376452
      9878               -0.32            0.177639          0.00376448
      9879               -0.48            0.177573          0.00376469
      9880               -0.44             0.17751          0.00376482
      9881               -0.44            0.177448          0.00376496
      9882               -0.56            0.177373          0.00376532
      9883               -0.48            0.177306          0.00376553
      9884                -0.2            0.177268          0.00376534
      9885               -0.08            0.177242          0.00376505
      9886               -0.08            0.177216          0.00376476
      9887               -0.16            0.177182          0.00376453
      9888               -0.24             0.17714          0.00376439
      9889               -0.16            0.177106          0.00376416
      9890               -0.08             0.17708          0.00376387
      9891               -0.08            0.177054          0.00376358
      9892               -0.04            0.177032          0.00376326
      9893               -0.16            0.176998          0.00376304
      9894               -0.16            0.176964          0.00376281
      9895               -0.08            0.176938          0.00376252
      9896                0.16            0.176936          0.00376214
      9897                0.28            0.176947          0.00376177
      9898                 0.2            0.176949          0.00376139
      9899                0.04            0.176935          0.00376104
      9900                 0.2            0.176937          0.00376066
      9901                0.24            0.176944          0.00376029
      9902                0.44             0.17697             0.00376
      9903                0.48            0.177001          0.00375975
      9904                0.64            0.177048          0.00375966
      9905                0.52            0.177082          0.00375944
      9906                0.36            0.177101           0.0037591
      9907                0.36            0.177119          0.00375877
      9908                0.44            0.177146          0.00375848
      9909                0.44            0.177172           0.0037582
      9910                0.56            0.177211          0.00375802
      9911                 0.4            0.177233           0.0037577
      9912                 0.4            0.177256          0.00375739
      9913                 0.4            0.177278          0.00375708
      9914                0.52            0.177313          0.00375686
      9915                0.44            0.177339          0.00375658
      9916                 0.4            0.177362          0.00375626
      9917                 0.4            0.177384          0.00375595
      9918                0.44            0.177411          0.00375567
      9919                0.48            0.177441          0.00375541
      9920                0.56             0.17748          0.00375523
      9921                0.56            0.177518          0.00375505
      9922                0.48            0.177549           0.0037548
      9923                0.48            0.177579          0.00375454
      9924                0.44            0.177606          0.00375426
      9925                0.52             0.17764          0.00375404
      9926                0.68            0.177691            0.003754
      9927                0.68            0.177742          0.00375396
      9928                0.48            0.177772          0.00375371
      9929                0.16             0.17777          0.00375333
      9930                 0.2            0.177772          0.00375295
      9931                0.32            0.177787           0.0037526
      9932                0.36            0.177805          0.00375227
      9933                0.32            0.177819          0.00375192
      9934                0.32            0.177834          0.00375157
      9935                0.24             0.17784           0.0037512
      9936                0.16            0.177838          0.00375082
      9937                0.08            0.177828          0.00375045
      9938                0.04            0.177814           0.0037501
      9939                0.04            0.177801          0.00374975
      9940                0.04            0.177787           0.0037494
      9941                0.04            0.177773          0.00374905
      9942                0.12            0.177767          0.00374867
      9943                0.08            0.177757          0.00374831
      9944                0.16            0.177755          0.00374793
      9945                0.24            0.177762          0.00374756
