#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       23951    -4.67925    -4.83228   0.0010447
       23952    -4.80949    -4.83228  0.00104466
       23953    -4.76284    -4.83228  0.00104462
       23954    -4.63634    -4.83227  0.00104461
       23955    -4.37729    -4.83225  0.00104474
       23956    -4.54035    -4.83224  0.00104477
       23957    -4.70324    -4.83224  0.00104474
       23958    -4.67137    -4.83223  0.00104471
       23959    -4.58696    -4.83222  0.00104472
       23960    -4.53447    -4.83221  0.00104475
       23961    -4.59245     -4.8322  0.00104476
       23962    -4.58154    -4.83219  0.00104476
       23963    -4.63361    -4.83218  0.00104475
       23964    -4.62193    -4.83217  0.00104475
       23965    -4.58741    -4.83216  0.00104475
       23966     -4.6342    -4.83215  0.00104474
       23967    -4.72658    -4.83215  0.00104471
       23968    -4.75157    -4.83214  0.00104467
       23969    -4.73561    -4.83214  0.00104463
       23970    -4.85783    -4.83214  0.00104459
       23971    -4.80573    -4.83214  0.00104455
       23972    -4.69838    -4.83213  0.00104452
       23973    -4.65865    -4.83213   0.0010445
       23974    -4.63175    -4.83212  0.00104449
       23975     -4.6064    -4.83211  0.00104449
       23976    -4.79312    -4.83211  0.00104445
       23977    -4.85337    -4.83211   0.0010444
       23978    -4.83151    -4.83211  0.00104436
       23979    -4.75368     -4.8321  0.00104432
       23980    -4.84589     -4.8321  0.00104428
       23981    -5.00033    -4.83211  0.00104426
       23982     -4.8523    -4.83211  0.00104422
       23983    -4.79489    -4.83211  0.00104417
       23984    -4.79236    -4.83211  0.00104413
       23985    -4.79748    -4.83211  0.00104409
       23986    -4.68471     -4.8321  0.00104406
       23987    -4.80405     -4.8321  0.00104402
       23988    -4.79214     -4.8321  0.00104398
       23989    -4.93921     -4.8321  0.00104394
       23990    -5.01019    -4.83211  0.00104393
       23991    -4.96311    -4.83212   0.0010439
       23992    -5.03851    -4.83212  0.00104389
       23993    -4.98083    -4.83213  0.00104386
       23994    -4.94064    -4.83214  0.00104383
       23995    -4.93879    -4.83214   0.0010438
       23996    -4.90702    -4.83214  0.00104376
       23997    -4.79179    -4.83214  0.00104372
       23998    -4.78883    -4.83214  0.00104367
       23999    -4.94132    -4.83214  0.00104364
       24000    -4.90213    -4.83215   0.0010436
       24001    -5.08115    -4.83216  0.00104361
       24002    -5.17737    -4.83217  0.00104366
       24003    -5.21038    -4.83219  0.00104374
       24004    -5.06415     -4.8322  0.00104374
       24005    -4.98006     -4.8322  0.00104372
       24006    -4.84582     -4.8322  0.00104367
       24007    -4.86545    -4.83221  0.00104363
       24008     -4.9813    -4.83221   0.0010436
       24009    -4.88324    -4.83221  0.00104356
       24010    -5.01838    -4.83222  0.00104355
       24011    -4.75593    -4.83222  0.00104351
       24012    -4.97505    -4.83222  0.00104348
       24013      -4.909    -4.83223  0.00104345
       24014    -4.76732    -4.83222  0.00104341
       24015    -4.67763    -4.83222  0.00104338
       24016    -4.78522    -4.83222  0.00104334
       24017    -4.79813    -4.83221   0.0010433
       24018    -4.66059    -4.83221  0.00104328
       24019     -4.6793     -4.8322  0.00104325
       24020    -4.77394     -4.8322  0.00104321
       24021    -4.97129     -4.8322  0.00104319
       24022    -4.90613    -4.83221  0.00104315
       24023    -4.83239    -4.83221   0.0010431
       24024     -4.9643    -4.83221  0.00104308
       24025    -4.97142    -4.83222  0.00104305
       24026    -4.93086    -4.83222  0.00104301
       24027    -4.97677    -4.83223  0.00104299
       24028    -4.96051    -4.83223  0.00104296
       24029    -4.96011    -4.83224  0.00104293
       24030    -5.04645    -4.83225  0.00104292
       24031    -4.95641    -4.83225  0.00104289
       24032    -4.88258    -4.83226  0.00104285
       24033     -4.9036    -4.83226  0.00104281
       24034    -5.03995    -4.83227   0.0010428
       24035    -4.92903    -4.83227  0.00104277
       24036     -4.9466    -4.83228  0.00104273
       24037    -4.97586    -4.83228  0.00104271
       24038    -4.87313    -4.83228  0.00104267
       24039     -4.7962    -4.83228  0.00104262
       24040    -4.76735    -4.83228  0.00104258
       24041    -4.78722    -4.83228  0.00104254
       24042    -4.79191    -4.83228   0.0010425
       24043    -4.89961    -4.83228  0.00104246
       24044    -5.05858    -4.83229  0.00104246
       24045     -4.9669    -4.83229  0.00104243
       24046     -4.7247    -4.83229   0.0010424
       24047    -4.78433    -4.83229  0.00104236
       24048     -4.8974    -4.83229  0.00104232
       24049    -4.93515    -4.83229  0.00104228
       24050    -4.84011     -4.8323  0.00104224
       24051    -4.82757    -4.83229   0.0010422
       24052    -4.94539     -4.8323  0.00104216
       24053    -4.85606     -4.8323  0.00104212
       24054    -4.83045     -4.8323  0.00104208
       24055    -4.85722     -4.8323  0.00104203
       24056    -4.96596    -4.83231  0.00104201
       24057    -4.95515    -4.83231  0.00104197
       24058    -4.83285    -4.83231  0.00104193
       24059    -4.93792    -4.83232   0.0010419
       24060    -4.98043    -4.83232  0.00104187
       24061    -4.81499    -4.83232  0.00104183
       24062    -4.91086    -4.83233  0.00104179
       24063    -4.97905    -4.83233  0.00104177
       24064    -4.92011    -4.83233  0.00104173
       24065    -5.05679    -4.83234  0.00104173
       24066    -5.18659    -4.83236  0.00104179
       24067    -5.15254    -4.83237  0.00104183
       24068    -4.99527    -4.83238  0.00104181
       24069    -4.94249    -4.83238  0.00104177
       24070     -4.9107    -4.83239  0.00104174
       24071    -4.96378    -4.83239  0.00104171
       24072    -4.90454     -4.8324  0.00104167
       24073    -5.07222    -4.83241  0.00104167
       24074    -4.96387    -4.83241  0.00104164
       24075     -4.7682    -4.83241   0.0010416
       24076    -4.86499    -4.83241  0.00104156
       24077    -4.77683    -4.83241  0.00104152
       24078    -4.95196    -4.83241  0.00104149
       24079    -5.01852    -4.83242  0.00104148
       24080    -5.07213    -4.83243  0.00104148
       24081    -4.99136    -4.83244  0.00104146
       24082    -5.01043    -4.83244  0.00104144
       24083    -4.88805    -4.83245   0.0010414
       24084    -4.87756    -4.83245  0.00104136
       24085    -4.98858    -4.83245  0.00104133
       24086    -5.09981    -4.83247  0.00104135
       24087    -4.82483    -4.83247  0.00104131
       24088    -4.79096    -4.83246  0.00104127
       24089    -4.88423    -4.83247  0.00104122
       24090    -4.73321    -4.83246  0.00104119
       24091    -4.79984    -4.83246  0.00104115
       24092    -4.80256    -4.83246  0.00104111
       24093    -4.91837    -4.83246  0.00104107
       24094    -5.00586    -4.83247  0.00104105
       24095    -5.01985    -4.83248  0.00104104
       24096    -5.12203    -4.83249  0.00104106
       24097    -5.14357     -4.8325   0.0010411
       24098     -5.1541    -4.83252  0.00104114
       24099    -4.97199    -4.83252  0.00104111
       24100    -5.12506    -4.83253  0.00104114
       24101    -5.06367    -4.83254  0.00104114
       24102    -4.89842    -4.83255   0.0010411
       24103    -4.94509    -4.83255  0.00104107
       24104    -4.99493    -4.83256  0.00104105
       24105    -4.99628    -4.83256  0.00104103
       24106     -4.9103    -4.83257  0.00104099
       24107    -4.84437    -4.83257  0.00104095
       24108    -5.01053    -4.83258  0.00104093
       24109    -4.95682    -4.83258   0.0010409
       24110    -4.84774    -4.83258  0.00104086
       24111    -4.98747    -4.83259  0.00104083
       24112    -4.94968    -4.83259   0.0010408
       24113    -4.82808    -4.83259  0.00104076
       24114     -4.8606    -4.83259  0.00104071
       24115    -4.85888    -4.83259  0.00104067
       24116    -4.93951     -4.8326  0.00104064
       24117    -4.91601     -4.8326   0.0010406
       24118    -4.91317    -4.83261  0.00104056
       24119    -4.92567    -4.83261  0.00104053
       24120    -4.94165    -4.83261  0.00104049
       24121    -4.92185    -4.83262  0.00104046
       24122    -5.02874    -4.83263  0.00104045
       24123    -5.00535    -4.83263  0.00104043
       24124    -4.93261    -4.83264  0.00104039
       24125     -4.9175    -4.83264  0.00104036
       24126    -4.84974    -4.83264  0.00104031
       24127    -4.83246    -4.83264  0.00104027
       24128    -4.72133    -4.83264  0.00104024
       24129    -4.70004    -4.83263  0.00104021
       24130    -4.79252    -4.83263  0.00104017
       24131    -4.71517    -4.83262  0.00104013
       24132    -4.77054    -4.83262  0.00104009
       24133    -4.76898    -4.83262  0.00104005
       24134    -4.66286    -4.83261  0.00104004
       24135    -4.76888    -4.83261     0.00104
       24136    -4.67022     -4.8326  0.00103997
       24137    -4.75212     -4.8326  0.00103994
       24138    -4.70119    -4.83259  0.00103991
       24139    -4.63979    -4.83259   0.0010399
       24140    -4.48848    -4.83257  0.00103995
       24141    -4.64298    -4.83256  0.00103994
       24142    -4.67374    -4.83256  0.00103991
       24143    -4.88766    -4.83256  0.00103987
       24144    -4.89566    -4.83256  0.00103983
       24145    -4.71984    -4.83256   0.0010398
       24146    -4.90399    -4.83256  0.00103976
       24147    -4.76888    -4.83256  0.00103972
       24148     -4.7999    -4.83256  0.00103968
       24149     -4.7565    -4.83255  0.00103964
       24150    -4.76351    -4.83255   0.0010396
       24151    -4.81096    -4.83255  0.00103956
       24152      -4.819    -4.83255  0.00103952
       24153    -4.81863    -4.83255  0.00103948
       24154    -4.92074    -4.83255  0.00103944
       24155    -4.90934    -4.83256   0.0010394
       24156     -4.8757    -4.83256  0.00103936
       24157     -4.8947    -4.83256  0.00103932
       24158    -4.72434    -4.83256  0.00103929
       24159    -4.79471    -4.83255  0.00103924
       24160    -4.57536    -4.83254  0.00103926
       24161    -4.63636    -4.83254  0.00103924
       24162    -4.69011    -4.83253  0.00103922
       24163    -4.84767    -4.83253  0.00103917
       24164    -4.86304    -4.83253  0.00103913
       24165    -4.64022    -4.83252  0.00103912
       24166    -4.64483    -4.83252  0.00103911
       24167    -4.64085    -4.83251  0.00103909
       24168    -4.54651     -4.8325  0.00103912
       24169    -4.52296    -4.83248  0.00103915
       24170     -4.7375    -4.83248  0.00103912
       24171    -4.68851    -4.83247  0.00103909
       24172    -4.75487    -4.83247  0.00103905
       24173    -4.65908    -4.83246  0.00103904
       24174    -4.75744    -4.83246    0.001039
       24175    -4.87096    -4.83246  0.00103896
       24176    -4.84367    -4.83246  0.00103891
       24177    -4.97134    -4.83247  0.00103889
       24178    -4.81948    -4.83247  0.00103884
       24179     -5.0901    -4.83248  0.00103885
       24180    -5.07848    -4.83249  0.00103886
       24181    -4.92885    -4.83249  0.00103883
       24182     -4.8824    -4.83249  0.00103879
       24183    -4.79753    -4.83249  0.00103874
       24184    -4.81164    -4.83249   0.0010387
       24185    -4.68502    -4.83249  0.00103868
       24186    -4.57186    -4.83247  0.00103869
       24187    -4.46225    -4.83246  0.00103876
       24188    -4.68562    -4.83245  0.00103873
       24189    -4.69245    -4.83245  0.00103871
       24190     -4.8043    -4.83245  0.00103866
       24191    -4.91331    -4.83245  0.00103863
       24192    -4.87143    -4.83245  0.00103858
       24193    -4.79054    -4.83245  0.00103854
       24194    -4.82442    -4.83245   0.0010385
       24195    -4.89653    -4.83245  0.00103846
       24196    -4.93687    -4.83246  0.00103843
       24197    -4.79454    -4.83245  0.00103839
       24198    -4.78538    -4.83245  0.00103834
       24199    -4.90726    -4.83246  0.00103831
       24200    -4.78584    -4.83245  0.00103826
       24201    -4.73074    -4.83245  0.00103823
       24202    -4.86417    -4.83245  0.00103819
       24203    -4.91633    -4.83245  0.00103815
       24204    -5.03561    -4.83246  0.00103814
       24205    -5.03387    -4.83247  0.00103813
       24206     -4.8856    -4.83247  0.00103809
       24207     -4.8501    -4.83247  0.00103805
       24208    -4.82214    -4.83247  0.00103801
       24209    -4.89227    -4.83248  0.00103797
       24210      -4.927    -4.83248  0.00103793
       24211     -4.9895    -4.83249  0.00103791
       24212     -4.8625    -4.83249  0.00103787
       24213    -4.79878    -4.83249  0.00103782
       24214    -4.93188    -4.83249  0.00103779
       24215    -4.90633    -4.83249  0.00103775
       24216    -4.99193     -4.8325  0.00103773
       24217    -5.01733    -4.83251  0.00103771
       24218    -4.91274    -4.83251  0.00103768
       24219    -4.81336    -4.83251  0.00103763
       24220    -4.86136    -4.83251  0.00103759
       24221    -4.74456    -4.83251  0.00103756
       24222    -4.70553     -4.8325  0.00103753
       24223     -4.8452     -4.8325  0.00103748
       24224    -4.56054    -4.83249   0.0010375
       24225    -4.73943    -4.83249  0.00103747
       24226    -4.63863    -4.83248  0.00103745
       24227    -4.68038    -4.83247  0.00103743
       24228    -4.85693    -4.83247  0.00103739
       24229    -4.84206    -4.83248  0.00103735
       24230    -4.75189    -4.83247  0.00103731
       24231    -4.79293    -4.83247  0.00103727
       24232    -4.88303    -4.83247  0.00103723
       24233    -4.81675    -4.83247  0.00103718
       24234    -5.05021    -4.83248  0.00103718
       24235    -5.04501    -4.83249  0.00103717
       24236    -5.00056     -4.8325  0.00103715
       24237    -5.06913    -4.83251  0.00103716
       24238    -4.93858    -4.83251  0.00103712
       24239    -5.08457    -4.83252  0.00103713
       24240    -5.00776    -4.83253  0.00103711
       24241    -4.79659    -4.83253  0.00103707
       24242    -4.76025    -4.83252  0.00103703
       24243    -4.74793    -4.83252    0.001037
       24244    -4.63519    -4.83251  0.00103699
       24245    -4.78601    -4.83251  0.00103695
       24246    -4.91026    -4.83251  0.00103691
       24247    -4.90434    -4.83252  0.00103687
       24248    -4.82922    -4.83252  0.00103683
       24249     -4.8642    -4.83252  0.00103678
       24250    -4.94679    -4.83252  0.00103675
       24251    -4.90303    -4.83252  0.00103671
       24252    -5.00934    -4.83253   0.0010367
       24253    -4.97297    -4.83254  0.00103667
       24254    -5.17553    -4.83255  0.00103672
       24255    -5.03146    -4.83256  0.00103671
       24256    -5.06657    -4.83257  0.00103672
       24257    -4.96427    -4.83258  0.00103669
       24258    -5.03956    -4.83258  0.00103668
       24259    -5.02488    -4.83259  0.00103667
       24260    -4.86136    -4.83259  0.00103663
       24261    -4.89741     -4.8326  0.00103659
       24262    -5.09835    -4.83261   0.0010366
       24263    -5.06404    -4.83262   0.0010366
       24264    -4.93472    -4.83262  0.00103657
       24265    -5.09655    -4.83263  0.00103658
       24266    -4.93488    -4.83264  0.00103655
       24267    -5.00715    -4.83264  0.00103653
       24268    -5.04232    -4.83265  0.00103652
       24269     -4.9354    -4.83266  0.00103649
       24270    -5.10121    -4.83267  0.00103651
       24271    -5.02746    -4.83267  0.00103649
       24272    -5.01456    -4.83268  0.00103648
       24273    -5.01502    -4.83269  0.00103646
       24274    -4.91906    -4.83269  0.00103643
       24275    -4.98938     -4.8327   0.0010364
       24276    -5.17446    -4.83271  0.00103646
       24277    -4.97466    -4.83272  0.00103643
       24278    -4.96677    -4.83273   0.0010364
       24279    -5.23132    -4.83274  0.00103649
       24280    -4.88745    -4.83274  0.00103645
       24281    -4.87628    -4.83275  0.00103641
       24282    -4.93963    -4.83275  0.00103638
       24283    -5.02497    -4.83276  0.00103636
       24284    -4.97552    -4.83276  0.00103634
       24285    -4.82825    -4.83276  0.00103629
       24286    -4.77668    -4.83276  0.00103625
       24287    -4.66247    -4.83275  0.00103624
       24288    -4.72372    -4.83275   0.0010362
       24289    -4.71898    -4.83275  0.00103617
       24290    -4.81257    -4.83274  0.00103613
       24291    -4.80844    -4.83274  0.00103609
       24292     -4.8438    -4.83274  0.00103604
       24293    -4.87503    -4.83275    0.001036
       24294    -4.88911    -4.83275  0.00103596
       24295    -4.87229    -4.83275  0.00103592
       24296    -5.01598    -4.83276  0.00103591
       24297     -5.1628    -4.83277  0.00103595
       24298    -5.10028    -4.83278  0.00103597
       24299    -5.02158    -4.83279  0.00103595
       24300    -4.81224    -4.83279  0.00103591
       24301    -4.76932    -4.83279  0.00103587
       24302    -4.79892    -4.83278  0.00103583
       24303    -4.72288    -4.83278   0.0010358
       24304    -4.93636    -4.83278  0.00103576
       24305    -4.73206    -4.83278  0.00103573
       24306    -4.75841    -4.83278  0.00103569
       24307    -4.68793    -4.83277  0.00103567
       24308    -4.72027    -4.83277  0.00103563
       24309    -4.76015    -4.83276   0.0010356
       24310    -4.83393    -4.83276  0.00103555
       24311    -4.83924    -4.83276  0.00103551
       24312    -4.68505    -4.83276  0.00103549
       24313    -4.77495    -4.83276  0.00103545
       24314     -4.7866    -4.83275  0.00103541
       24315    -4.91561    -4.83276  0.00103537
       24316    -4.73754    -4.83275  0.00103533
       24317    -4.83871    -4.83275  0.00103529
       24318    -4.99467    -4.83276  0.00103527
       24319    -4.99077    -4.83277  0.00103525
       24320    -5.07146    -4.83278  0.00103525
       24321    -5.01237    -4.83278  0.00103524
       24322    -4.90772    -4.83279   0.0010352
       24323    -4.95057    -4.83279  0.00103517
       24324    -4.82779    -4.83279  0.00103512
       24325     -4.9604     -4.8328  0.00103509
       24326    -4.96356     -4.8328  0.00103507
       24327    -4.94434    -4.83281  0.00103503
       24328    -4.97333    -4.83281  0.00103501
       24329    -4.93381    -4.83282  0.00103497
       24330    -5.08774    -4.83283  0.00103498
       24331    -5.01848    -4.83283  0.00103497
       24332     -4.9336    -4.83284  0.00103493
       24333    -4.94452    -4.83284   0.0010349
       24334    -4.98982    -4.83285  0.00103488
       24335    -4.92119    -4.83285  0.00103484
       24336     -4.9044    -4.83286  0.00103481
       24337    -4.93488    -4.83286  0.00103477
       24338     -5.0079    -4.83287  0.00103475
       24339    -4.88458    -4.83287  0.00103471
       24340    -4.75924    -4.83287  0.00103468
       24341    -4.76355    -4.83286  0.00103464
       24342    -4.78357    -4.83286   0.0010346
       24343    -4.91522    -4.83287  0.00103456
       24344    -4.96466    -4.83287  0.00103453
       24345    -4.87899    -4.83287  0.00103449
       24346    -4.88853    -4.83287  0.00103445
       24347    -4.87786    -4.83288  0.00103441
       24348    -4.97374    -4.83288  0.00103438
       24349    -4.90621    -4.83289  0.00103434
       24350     -4.8193    -4.83288   0.0010343
       24351    -4.88389    -4.83289  0.00103426
       24352    -4.88045    -4.83289  0.00103422
       24353    -4.87783    -4.83289  0.00103418
       24354    -4.84094    -4.83289  0.00103414
       24355    -4.61374    -4.83288  0.00103413
       24356    -4.79027    -4.83288  0.00103409
       24357    -4.90171    -4.83288  0.00103406
       24358    -4.96201    -4.83289  0.00103403
       24359    -5.01008     -4.8329  0.00103401
       24360    -4.91718     -4.8329  0.00103397
       24361    -4.87274     -4.8329  0.00103393
       24362    -4.82482     -4.8329  0.00103389
       24363    -4.95564    -4.83291  0.00103386
       24364    -5.04084    -4.83291  0.00103385
       24365    -4.97983    -4.83292  0.00103383
       24366    -5.06051    -4.83293  0.00103383
       24367     -5.1129    -4.83294  0.00103385
       24368    -4.93123    -4.83294  0.00103381
       24369    -4.98773    -4.83295  0.00103379
       24370    -4.99493    -4.83296  0.00103377
       24371    -5.02593    -4.83297  0.00103376
       24372    -5.17796    -4.83298  0.00103381
       24373    -5.15738    -4.83299  0.00103386
       24374    -5.19657    -4.83301  0.00103392
       24375    -5.04901    -4.83302  0.00103392
       24376    -4.99445    -4.83302   0.0010339
       24377    -5.00356    -4.83303  0.00103388
       24378    -4.95861    -4.83304  0.00103385
       24379    -4.85659    -4.83304   0.0010338
       24380    -4.97897    -4.83304  0.00103378
       24381    -4.91724    -4.83305  0.00103374
       24382    -5.01836    -4.83305  0.00103373
       24383    -4.81989    -4.83305  0.00103369
       24384    -4.77732    -4.83305  0.00103365
       24385    -4.77815    -4.83305  0.00103361
       24386    -4.75454    -4.83305  0.00103357
       24387     -4.8933    -4.83305  0.00103353
       24388    -4.97682    -4.83305   0.0010335
       24389    -5.01903    -4.83306  0.00103349
       24390    -4.93071    -4.83307  0.00103346
       24391     -4.8806    -4.83307  0.00103341
       24392    -4.84352    -4.83307  0.00103337
       24393    -4.78853    -4.83307  0.00103333
       24394    -4.78149    -4.83306  0.00103329
       24395    -4.64931    -4.83306  0.00103328
       24396    -4.70307    -4.83305  0.00103325
       24397    -4.80626    -4.83305  0.00103321
       24398    -4.78832    -4.83305  0.00103317
       24399    -4.72625    -4.83304  0.00103313
       24400    -4.66709    -4.83304  0.00103311
       24401    -4.53964    -4.83303  0.00103314
       24402     -4.6954    -4.83302  0.00103311
       24403    -4.81605    -4.83302  0.00103307
       24404    -4.78244    -4.83302  0.00103303
       24405    -4.86222    -4.83302  0.00103299
       24406    -4.85578    -4.83302  0.00103295
       24407    -4.76541    -4.83302  0.00103291
       24408    -4.68476    -4.83301  0.00103288
       24409    -4.70269      -4.833  0.00103286
       24410    -4.52491    -4.83299  0.00103289
       24411    -4.84432    -4.83299  0.00103285
       24412    -4.73592    -4.83299  0.00103281
       24413    -4.87013    -4.83299  0.00103277
       24414    -4.81188    -4.83299  0.00103273
       24415    -4.85287    -4.83299  0.00103269
       24416    -4.76862    -4.83299  0.00103265
       24417    -4.94564    -4.83299  0.00103262
       24418    -5.00906      -4.833   0.0010326
       24419    -4.90787      -4.833  0.00103256
       24420    -4.98016    -4.83301  0.00103254
       24421    -5.07097    -4.83302  0.00103254
       24422    -5.03828    -4.83303  0.00103253
       24423    -5.02401    -4.83303  0.00103252
       24424    -5.01317    -4.83304  0.00103251
       24425    -5.03794    -4.83305   0.0010325
       24426    -4.99828    -4.83306  0.00103248
       24427    -5.04118    -4.83307  0.00103247
       24428    -5.01885    -4.83307  0.00103246
       24429    -5.02687    -4.83308  0.00103244
       24430    -4.93509    -4.83308  0.00103241
       24431    -4.85533    -4.83309  0.00103237
       24432    -4.99468    -4.83309  0.00103235
       24433    -5.05967     -4.8331  0.00103235
       24434    -5.14366    -4.83311  0.00103238
       24435    -5.04006    -4.83312  0.00103237
       24436    -4.94563    -4.83313  0.00103234
       24437    -4.98956    -4.83313  0.00103232
       24438    -5.02695    -4.83314  0.00103231
       24439    -5.07113    -4.83315  0.00103231
       24440    -4.97915    -4.83316  0.00103229
       24441    -4.96395    -4.83316  0.00103226
       24442    -4.88987    -4.83317  0.00103222
       24443    -4.94129    -4.83317  0.00103219
       24444    -4.93681    -4.83317  0.00103215
       24445    -4.95873    -4.83318  0.00103212
       24446    -4.93829    -4.83318  0.00103209
       24447    -4.98368    -4.83319  0.00103207
       24448    -4.83614    -4.83319  0.00103202
       24449    -4.92618    -4.83319  0.00103199
       24450    -4.82313    -4.83319  0.00103195
       24451    -4.85157    -4.83319  0.00103191
       24452    -4.89454     -4.8332  0.00103187
       24453      -4.839     -4.8332  0.00103182
       24454     -4.7885    -4.83319  0.00103178
       24455    -4.86616     -4.8332  0.00103174
       24456    -4.92993     -4.8332  0.00103171
       24457    -4.87495     -4.8332  0.00103167
       24458    -4.78686     -4.8332  0.00103163
       24459    -4.77779     -4.8332  0.00103159
       24460    -4.74235    -4.83319  0.00103155
       24461    -4.73536    -4.83319  0.00103152
       24462    -4.53819    -4.83318  0.00103154
       24463    -4.81964    -4.83318   0.0010315
       24464    -4.68904    -4.83317  0.00103148
       24465      -4.662    -4.83316  0.00103146
       24466     -4.8159    -4.83316  0.00103142
       24467    -4.92733    -4.83317  0.00103138
       24468    -4.85828    -4.83317  0.00103134
       24469    -4.87456    -4.83317   0.0010313
       24470    -5.01252    -4.83318  0.00103128
       24471    -4.92064    -4.83318  0.00103125
       24472    -5.00208    -4.83319  0.00103123
       24473    -4.99699    -4.83319  0.00103121
       24474    -4.89628     -4.8332  0.00103117
       24475    -4.76603    -4.83319  0.00103113
       24476    -4.59254    -4.83318  0.00103114
       24477    -4.42349    -4.83317  0.00103123
       24478    -4.68778    -4.83316   0.0010312
       24479    -4.66365    -4.83316  0.00103119
       24480    -4.60315    -4.83315  0.00103119
       24481    -4.80965    -4.83314  0.00103114
       24482    -4.66669    -4.83314  0.00103112
       24483    -4.66042    -4.83313  0.00103111
       24484    -4.67574    -4.83312  0.00103108
       24485    -4.81934    -4.83312  0.00103104
       24486     -4.8819    -4.83313    0.001031
       24487    -4.90203    -4.83313  0.00103096
       24488    -4.81942    -4.83313  0.00103092
       24489    -4.79535    -4.83313  0.00103088
       24490    -4.77159    -4.83312  0.00103084
       24491      -4.839    -4.83312   0.0010308
       24492    -4.81582    -4.83312  0.00103076
       24493    -4.87269    -4.83313  0.00103072
       24494    -4.86008    -4.83313  0.00103068
       24495    -4.90511    -4.83313  0.00103064
       24496     -4.8191    -4.83313   0.0010306
       24497    -4.77874    -4.83313  0.00103056
       24498    -4.83299    -4.83313  0.00103051
       24499     -4.7654    -4.83312  0.00103048
       24500     -4.6914    -4.83312  0.00103045
       24501    -4.84792    -4.83312  0.00103041
       24502    -4.78162    -4.83312  0.00103037
       24503     -4.6852    -4.83311  0.00103034
       24504    -4.70035     -4.8331  0.00103032
       24505    -4.77794     -4.8331  0.00103028
       24506    -4.64435     -4.8331  0.00103026
       24507    -4.87693     -4.8331  0.00103022
       24508    -4.84684     -4.8331  0.00103018
       24509    -4.87912     -4.8331  0.00103014
       24510    -4.82424     -4.8331   0.0010301
       24511    -4.78081     -4.8331  0.00103006
       24512    -4.74255    -4.83309  0.00103002
       24513    -4.81463    -4.83309  0.00102998
       24514    -4.92767     -4.8331  0.00102995
       24515    -4.65529    -4.83309  0.00102993
       24516    -4.56496    -4.83308  0.00102995
       24517    -4.50937    -4.83306  0.00102999
       24518    -4.52072    -4.83305  0.00103003
       24519    -4.55003    -4.83304  0.00103005
       24520    -4.71178    -4.83304  0.00103002
       24521    -4.72269    -4.83303  0.00102999
       24522    -4.58882    -4.83302  0.00102999
       24523    -4.47051    -4.83301  0.00103006
       24524    -4.44356    -4.83299  0.00103014
       24525    -4.45542    -4.83298  0.00103021
       24526    -4.49348    -4.83296  0.00103026
       24527    -4.65575    -4.83295  0.00103024
       24528    -4.71671    -4.83295  0.00103021
       24529    -4.77118    -4.83295  0.00103017
       24530    -4.75125    -4.83294  0.00103014
       24531    -4.69694    -4.83294  0.00103011
       24532    -4.85008    -4.83294  0.00103007
       24533    -4.72973    -4.83293  0.00103004
       24534    -4.73889    -4.83293     0.00103
       24535     -4.8851    -4.83293  0.00102996
       24536    -4.79977    -4.83293  0.00102992
       24537    -4.86321    -4.83293  0.00102988
       24538    -4.79649    -4.83293  0.00102984
       24539    -4.80689    -4.83293   0.0010298
       24540    -4.78671    -4.83293  0.00102976
       24541    -4.87178    -4.83293  0.00102972
       24542    -4.85067    -4.83293  0.00102967
       24543    -4.87043    -4.83293  0.00102963
       24544    -4.86157    -4.83293  0.00102959
       24545    -5.02096    -4.83294  0.00102958
       24546    -5.06438    -4.83295  0.00102958
       24547    -5.00207    -4.83296  0.00102956
       24548    -4.80269    -4.83296  0.00102952
       24549    -4.84766    -4.83296  0.00102948
       24550    -4.69085    -4.83295  0.00102945
       24551    -4.59414    -4.83294  0.00102946
       24552    -4.58433    -4.83293  0.00102946
       24553    -4.66149    -4.83292  0.00102945
       24554    -4.94607    -4.83293  0.00102941
       24555     -4.8812    -4.83293  0.00102937
       24556    -4.91752    -4.83293  0.00102934
       24557    -4.89889    -4.83294   0.0010293
       24558    -4.89104    -4.83294  0.00102926
       24559    -4.92264    -4.83294  0.00102922
       24560    -5.00984    -4.83295  0.00102921
       24561    -4.85045    -4.83295  0.00102917
       24562    -4.84244    -4.83295  0.00102912
       24563    -4.84254    -4.83295  0.00102908
       24564    -4.79058    -4.83295  0.00102904
       24565     -4.7405    -4.83295  0.00102901
       24566    -4.77886    -4.83294  0.00102897
       24567    -4.82998    -4.83294  0.00102893
       24568     -4.9604    -4.83295   0.0010289
       24569    -4.95893    -4.83295  0.00102887
       24570    -5.01017    -4.83296  0.00102885
       24571    -4.94172    -4.83297  0.00102882
       24572    -4.83452    -4.83297  0.00102878
       24573    -4.81646    -4.83296  0.00102874
       24574    -4.82612    -4.83296  0.00102869
       24575    -4.85781    -4.83297  0.00102865
       24576     -4.8811    -4.83297  0.00102861
       24577    -4.76826    -4.83296  0.00102857
       24578    -4.73326    -4.83296  0.00102854
       24579    -4.77522    -4.83296   0.0010285
       24580    -4.67398    -4.83295  0.00102848
       24581    -4.71871    -4.83295  0.00102845
       24582    -4.68429    -4.83294  0.00102842
       24583    -4.71413    -4.83294  0.00102839
       24584     -4.7287    -4.83293  0.00102836
       24585    -4.72629    -4.83293  0.00102833
