412		3.13519		3.14207		0.000517412
413		3.13009		3.14204		0.000516972
414		3.13082		3.14202		0.000516433
415		3.12823		3.14198		0.000516256
416		3.12647		3.14195		0.000516359
417		3.14876		3.14196		0.00051538
418		3.14936		3.14198		0.000514452
419		3.12881		3.14195		0.000514182
420		3.15134		3.14197		0.000513444
421		3.1374		3.14196		0.000512341
422		3.15144		3.14198		0.000511619
423		3.15015		3.142		0.000510775
424		3.12769		3.14197		0.000510683
425		3.15005		3.14199		0.000509836
426		3.13662		3.14197		0.000508797
427		3.13435		3.14196		0.000507919
428		3.13332		3.14194		0.000507133
429		3.14297		3.14194		0.000505958
430		3.13977		3.14193		0.000504808
431		3.15065		3.14195		0.000504042
432		3.15627		3.14199		0.000503961
433		3.13622		3.14197		0.000502974
434		3.13691		3.14196		0.000501952
435		3.12593		3.14193		0.000502147
436		3.15298		3.14195		0.000501636
437		3.16251		3.142		0.000502684
438		3.13977		3.14199		0.000501564
439		3.14614		3.142		0.000500511
440		3.15796		3.14204		0.000500685
441		3.15398		3.14207		0.00050028
442		3.15005		3.14208		0.000499475
443		3.12617		3.14205		0.000499636
444		3.13607		3.14203		0.000498692
445		3.13004		3.14201		0.000498299
446		3.13376		3.14199		0.000497525
447		3.13023		3.14196		0.000497106
448		3.13603		3.14195		0.000496174
449		3.13485		3.14193		0.000495322
450		3.14505		3.14194		0.000494271
451		3.14164		3.14194		0.000493177
452		3.13411		3.14192		0.00049239
453		3.14549		3.14193		0.000491368
454		3.13662		3.14192		0.000490426
455		3.13445		3.1419		0.000489623
456		3.12916		3.14187		0.000489346
457		3.13352		3.14186		0.000488617
458		3.13824		3.14185		0.000487615
459		3.15229		3.14187		0.000487082
460		3.12066		3.14182		0.000488197
461		3.14822		3.14184		0.000487336
462		3.16161		3.14188		0.000488153
463		3.13372		3.14186		0.000487418
464		3.13819		3.14186		0.000486432
465		3.16992		3.14192		0.00048911
466		3.14189		3.14192		0.000488062
467		3.13716		3.14191		0.000487124
468		3.14985		3.14192		0.00048638
469		3.13681		3.14191		0.000485465
470		3.13908		3.14191		0.000484471
471		3.14743		3.14192		0.000483585
472		3.14056		3.14191		0.00048257
473		3.12476		3.14188		0.00048291
474		3.14174		3.14188		0.000481892
475		3.11881		3.14183		0.000483314
476		3.15477		3.14186		0.000483063
477		3.13288		3.14184		0.000482416
478		3.1449		3.14184		0.000481451
479		3.14713		3.14186		0.000480573
480		3.14105		3.14185		0.000479576
481		3.13121		3.14183		0.000479088
482		3.15447		3.14186		0.000478812
483		3.13903		3.14185		0.000477857
484		3.15313		3.14188		0.000477438
485		3.15363		3.1419		0.000477068
486		3.14184		3.1419		0.000476087
487		3.14075		3.1419		0.000475116
488		3.14016		3.14189		0.000474157
489		3.15239		3.14191		0.000473673
490		3.15991		3.14195		0.000474125
491		3.16341		3.142		0.000475165
492		3.15597		3.14202		0.000475047
493		3.14787		3.14204		0.000474232
