#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4057    -1.10537   -0.651133  0.00188359
        4058    -1.10643   -0.651245  0.00188647
        4059    -1.10746   -0.651358  0.00188935
        4060    -1.10847    -0.65147  0.00189223
        4061    -1.10945   -0.651583  0.00189512
        4062    -1.11039   -0.651696  0.00189802
        4063    -1.11132   -0.651809  0.00190092
        4064    -1.11223   -0.651922  0.00190383
        4065     -1.1131   -0.652036  0.00190674
        4066    -1.11395   -0.652149  0.00190965
        4067    -1.11479   -0.652263  0.00191256
        4068    -1.11559   -0.652377  0.00191548
        4069    -1.11638   -0.652491   0.0019184
        4070    -1.11714   -0.652605  0.00192132
        4071    -1.11788   -0.652719  0.00192425
        4072    -1.11861   -0.652834  0.00192717
        4073    -1.11931   -0.652948   0.0019301
        4074       -1.12   -0.653063  0.00193303
        4075    -1.12068   -0.653178  0.00193596
        4076    -1.12135   -0.653293  0.00193889
        4077    -1.12201   -0.653408  0.00194182
        4078    -1.12266   -0.653523  0.00194475
        4079     -1.1233   -0.653638  0.00194768
        4080    -1.12394   -0.653753  0.00195061
        4081    -1.12458   -0.653869  0.00195354
        4082    -1.12522   -0.653984  0.00195647
        4083    -1.12585     -0.6541   0.0019594
        4084    -1.12647   -0.654215  0.00196233
        4085    -1.12711   -0.654331  0.00196526
        4086    -1.12774   -0.654447   0.0019682
        4087    -1.12837   -0.654563  0.00197113
        4088      -1.129   -0.654679  0.00197406
        4089    -1.12963   -0.654795  0.00197699
        4090    -1.13026   -0.654911  0.00197992
        4091    -1.13087   -0.655028  0.00198285
        4092    -1.13148   -0.655144  0.00198578
        4093    -1.13208   -0.655261  0.00198872
        4094    -1.13266   -0.655377  0.00199165
        4095    -1.13322   -0.655494  0.00199457
        4096    -1.13375   -0.655611   0.0019975
        4097    -1.13426   -0.655727  0.00200043
        4098    -1.13473   -0.655844  0.00200335
        4099    -1.13516   -0.655961  0.00200627
        4100    -1.13555   -0.656078  0.00200919
        4101     -1.1359   -0.656195   0.0020121
        4102    -1.13618   -0.656312  0.00201501
        4103    -1.13642   -0.656429  0.00201792
        4104    -1.13659   -0.656546  0.00202081
        4105     -1.1367   -0.656663   0.0020237
        4106    -1.13673    -0.65678  0.00202659
        4107    -1.13669   -0.656897  0.00202946
        4108    -1.13657   -0.657014  0.00203232
        4109    -1.13637    -0.65713  0.00203517
        4110    -1.13608   -0.657247  0.00203801
        4111    -1.13571   -0.657363  0.00204084
        4112    -1.13524    -0.65748  0.00204365
        4113    -1.13469   -0.657596  0.00204644
        4114    -1.13404   -0.657711  0.00204922
        4115    -1.13331   -0.657827  0.00205197
        4116    -1.13248   -0.657942  0.00205471
        4117    -1.13157   -0.658057  0.00205743
        4118    -1.13057   -0.658172  0.00206013
        4119    -1.12948   -0.658287  0.00206281
        4120    -1.12832   -0.658401  0.00206546
        4121    -1.12707   -0.658514  0.00206808
        4122    -1.12575   -0.658628  0.00207069
        4123    -1.12436   -0.658741  0.00207326
        4124    -1.12291   -0.658853  0.00207581
        4125    -1.12141   -0.658965  0.00207834
        4126    -1.11986   -0.659077  0.00208083
        4127    -1.11827   -0.659188   0.0020833
        4128    -1.11665   -0.659299  0.00208574
        4129      -1.115    -0.65941  0.00208816
        4130    -1.11334   -0.659519  0.00209054
        4131    -1.11168   -0.659629   0.0020929
        4132    -1.11002   -0.659738  0.00209523
        4133    -1.10837   -0.659846  0.00209753
        4134    -1.10675   -0.659955  0.00209981
        4135    -1.10517   -0.660062  0.00210206
        4136    -1.10363   -0.660169  0.00210428
        4137    -1.10215   -0.660276  0.00210649
        4138    -1.10073   -0.660383  0.00210866
        4139    -1.09939   -0.660489  0.00211082
        4140    -1.09814   -0.660594  0.00211296
        4141    -1.09698     -0.6607  0.00211507
        4142    -1.09592   -0.660805  0.00211717
        4143    -1.09497    -0.66091  0.00211925
        4144    -1.09415   -0.661014  0.00212132
        4145    -1.09346   -0.661119  0.00212337
        4146     -1.0929   -0.661223  0.00212541
        4147     -1.0925   -0.661327  0.00212744
        4148    -1.09223   -0.661431  0.00212946
        4149    -1.09213   -0.661534  0.00213148
        4150    -1.09218   -0.661638  0.00213349
        4151     -1.0924   -0.661742   0.0021355
        4152    -1.09278   -0.661846   0.0021375
        4153    -1.09334    -0.66195  0.00213951
        4154    -1.09407   -0.662054  0.00214152
        4155    -1.09497   -0.662158  0.00214354
        4156    -1.09605   -0.662262  0.00214557
        4157    -1.09733   -0.662367   0.0021476
        4158    -1.09877   -0.662472  0.00214965
        4159     -1.1004   -0.662577  0.00215171
        4160     -1.1022   -0.662683  0.00215379
        4161    -1.10417   -0.662789  0.00215588
        4162    -1.10632   -0.662896  0.00215799
        4163    -1.10864   -0.663003  0.00216013
        4164    -1.11113    -0.66311  0.00216229
        4165    -1.11378   -0.663218  0.00216448
        4166    -1.11658   -0.663327  0.00216669
        4167    -1.11955   -0.663437  0.00216894
        4168    -1.12266   -0.663547  0.00217121
        4169     -1.1259   -0.663658  0.00217352
        4170    -1.12928    -0.66377  0.00217587
        4171    -1.13279   -0.663882  0.00217825
        4172    -1.13642   -0.663995  0.00218067
        4173    -1.14016   -0.664109  0.00218313
        4174      -1.144   -0.664224  0.00218563
        4175    -1.14793    -0.66434  0.00218818
        4176    -1.15194   -0.664457  0.00219077
        4177    -1.15602   -0.664575   0.0021934
        4178    -1.16017   -0.664693  0.00219608
        4179    -1.16437   -0.664813  0.00219881
        4180    -1.16861   -0.664933  0.00220158
        4181    -1.17288   -0.665055  0.00220441
        4182    -1.17717   -0.665177  0.00220728
        4183    -1.18148   -0.665301   0.0022102
        4184    -1.18579   -0.665425  0.00221317
        4185     -1.1901    -0.66555  0.00221619
        4186    -1.19438   -0.665677  0.00221926
        4187    -1.19863   -0.665804  0.00222237
        4188    -1.20284   -0.665932  0.00222554
        4189      -1.207   -0.666061  0.00222875
        4190    -1.21111   -0.666192  0.00223201
        4191    -1.21516   -0.666323  0.00223532
        4192    -1.21914   -0.666454  0.00223867
        4193    -1.22304   -0.666587  0.00224207
        4194    -1.22686   -0.666721  0.00224551
        4195    -1.23059   -0.666855    0.002249
        4196    -1.23424    -0.66699  0.00225252
        4197    -1.23779   -0.667126  0.00225609
        4198    -1.24123   -0.667263  0.00225969
        4199    -1.24458   -0.667401  0.00226333
        4200    -1.24782   -0.667539  0.00226701
        4201    -1.25095   -0.667678  0.00227072
        4202    -1.25396   -0.667817  0.00227446
        4203    -1.25686   -0.667957  0.00227823
        4204    -1.25966   -0.668098  0.00228204
        4205    -1.26234   -0.668239  0.00228586
        4206    -1.26492   -0.668381  0.00228972
        4207    -1.26737   -0.668524   0.0022936
        4208    -1.26971   -0.668667   0.0022975
        4209    -1.27193    -0.66881  0.00230142
        4210    -1.27405   -0.668954  0.00230536
        4211    -1.27606   -0.669098  0.00230931
        4212    -1.27796   -0.669242  0.00231328
        4213    -1.27975   -0.669387  0.00231727
        4214    -1.28144   -0.669533  0.00232127
        4215    -1.28302   -0.669678  0.00232528
        4216     -1.2845   -0.669824  0.00232929
        4217    -1.28588    -0.66997  0.00233332
        4218    -1.28716   -0.670116  0.00233735
        4219    -1.28832   -0.670263  0.00234138
        4220    -1.28939    -0.67041  0.00234542
        4221    -1.29036   -0.670556  0.00234946
        4222    -1.29122   -0.670703   0.0023535
        4223    -1.29199   -0.670851  0.00235753
        4224    -1.29265   -0.670998  0.00236157
        4225     -1.2932   -0.671145  0.00236559
        4226    -1.29365   -0.671292  0.00236962
        4227      -1.294    -0.67144  0.00237363
        4228    -1.29423   -0.671587  0.00237763
        4229    -1.29435   -0.671734  0.00238163
        4230    -1.29437   -0.671881  0.00238561
        4231    -1.29427   -0.672029  0.00238958
        4232    -1.29405   -0.672175  0.00239353
        4233    -1.29373   -0.672322  0.00239746
        4234    -1.29327   -0.672469  0.00240138
        4235     -1.2927   -0.672615  0.00240527
        4236    -1.29201   -0.672762  0.00240915
        4237    -1.29121   -0.672908  0.00241299
        4238    -1.29028   -0.673053  0.00241682
        4239    -1.28923   -0.673199  0.00242062
        4240    -1.28805   -0.673344  0.00242438
        4241    -1.28676   -0.673488  0.00242812
        4242    -1.28535   -0.673633  0.00243183
        4243    -1.28381   -0.673776  0.00243551
        4244    -1.28217    -0.67392  0.00243915
        4245    -1.28041   -0.674063  0.00244275
        4246    -1.27856   -0.674205  0.00244632
        4247    -1.27661   -0.674347  0.00244986
        4248    -1.27455   -0.674488  0.00245335
        4249    -1.27241   -0.674629  0.00245681
        4250    -1.27019   -0.674769  0.00246022
        4251     -1.2679   -0.674908   0.0024636
        4252    -1.26554   -0.675047  0.00246693
        4253    -1.26313   -0.675186  0.00247022
        4254    -1.26067   -0.675323  0.00247347
        4255    -1.25819    -0.67546  0.00247668
        4256    -1.25568   -0.675597  0.00247985
        4257    -1.25317   -0.675732  0.00248297
        4258    -1.25066   -0.675867  0.00248606
        4259    -1.24817   -0.676002   0.0024891
        4260     -1.2457   -0.676135  0.00249211
        4261    -1.24328   -0.676268  0.00249508
        4262    -1.24091   -0.676401  0.00249801
        4263     -1.2386   -0.676533   0.0025009
        4264    -1.23635   -0.676664  0.00250376
        4265    -1.23418   -0.676795  0.00250658
        4266     -1.2321   -0.676925  0.00250937
        4267    -1.23011   -0.677055  0.00251213
        4268    -1.22821   -0.677184  0.00251486
        4269    -1.22642   -0.677312  0.00251756
        4270    -1.22471   -0.677441  0.00252023
        4271    -1.22311   -0.677568  0.00252287
        4272    -1.22159   -0.677696   0.0025255
        4273    -1.22016   -0.677823  0.00252809
        4274    -1.21882   -0.677949  0.00253067
        4275    -1.21754   -0.678076  0.00253322
        4276    -1.21633   -0.678201  0.00253576
        4277    -1.21517   -0.678327  0.00253827
        4278    -1.21406   -0.678452  0.00254076
        4279    -1.21299   -0.678577  0.00254324
        4280    -1.21193   -0.678702   0.0025457
        4281    -1.21087   -0.678826  0.00254813
        4282    -1.20982    -0.67895  0.00255056
        4283    -1.20876   -0.679074  0.00255296
        4284    -1.20767   -0.679197  0.00255534
        4285    -1.20656    -0.67932  0.00255771
        4286    -1.20542   -0.679443  0.00256005
        4287    -1.20426   -0.679565  0.00256238
        4288    -1.20307   -0.679687  0.00256469
        4289    -1.20189   -0.679809  0.00256698
        4290     -1.2007   -0.679931  0.00256925
        4291    -1.19953   -0.680052  0.00257151
        4292    -1.19842   -0.680172  0.00257374
        4293    -1.19739   -0.680293  0.00257596
        4294    -1.19648   -0.680413  0.00257816
        4295    -1.19575   -0.680533  0.00258035
        4296    -1.19524   -0.680653  0.00258253
        4297    -1.19502   -0.680773  0.00258471
        4298    -1.19512   -0.680892  0.00258687
        4299    -1.19563   -0.681012  0.00258904
        4300     -1.1966   -0.681132  0.00259121
        4301    -1.19808   -0.681252   0.0025934
        4302    -1.20011   -0.681373   0.0025956
        4303    -1.20273   -0.681494  0.00259782
        4304    -1.20598   -0.681616  0.00260007
        4305    -1.20987   -0.681739  0.00260236
        4306    -1.21439   -0.681862   0.0026047
        4307    -1.21952   -0.681987  0.00260708
        4308    -1.22523   -0.682113  0.00260953
        4309    -1.23148   -0.682241  0.00261203
        4310     -1.2382    -0.68237  0.00261461
        4311    -1.24534     -0.6825  0.00261726
        4312     -1.2528   -0.682632     0.00262
        4313    -1.26052   -0.682766  0.00262281
        4314     -1.2684   -0.682902  0.00262571
        4315    -1.27637    -0.68304  0.00262871
        4316    -1.28435   -0.683179  0.00263179
        4317    -1.29226    -0.68332  0.00263496
        4318    -1.30005   -0.683463  0.00263821
        4319    -1.30765   -0.683608  0.00264156
        4320    -1.31501   -0.683754  0.00264499
        4321    -1.32212   -0.683901   0.0026485
        4322    -1.32893   -0.684051  0.00265209
        4323    -1.33542   -0.684201  0.00265575
        4324    -1.34159   -0.684353  0.00265948
        4325    -1.34743   -0.684507  0.00266328
        4326    -1.35295   -0.684661  0.00266715
        4327    -1.35816   -0.684817  0.00267107
        4328    -1.36307   -0.684974  0.00267504
        4329    -1.36769   -0.685131  0.00267907
        4330    -1.37205    -0.68529  0.00268315
        4331    -1.37617   -0.685449  0.00268726
        4332    -1.38006    -0.68561  0.00269142
        4333    -1.38375   -0.685771  0.00269562
        4334    -1.38725   -0.685933  0.00269985
        4335    -1.39058   -0.686095  0.00270412
        4336    -1.39375   -0.686259  0.00270842
        4337    -1.39678   -0.686422  0.00271274
        4338    -1.39968   -0.686587  0.00271709
        4339    -1.40246   -0.686752  0.00272147
        4340    -1.40511   -0.686917  0.00272587
        4341    -1.40764   -0.687083   0.0027303
        4342    -1.41004    -0.68725  0.00273474
        4343    -1.41232   -0.687417   0.0027392
        4344    -1.41446   -0.687584  0.00274368
        4345    -1.41646   -0.687752  0.00274817
        4346    -1.41833    -0.68792  0.00275268
        4347    -1.42005   -0.688088  0.00275719
        4348     -1.4216   -0.688257  0.00276171
        4349    -1.42299   -0.688426  0.00276624
        4350     -1.4242   -0.688595  0.00277077
        4351    -1.42524   -0.688764   0.0027753
        4352    -1.42611   -0.688934  0.00277983
        4353    -1.42681   -0.689103  0.00278436
        4354    -1.42733   -0.689273  0.00278887
        4355    -1.42768   -0.689443  0.00279338
        4356    -1.42788   -0.689612  0.00279788
        4357    -1.42792   -0.689781  0.00280237
        4358    -1.42784   -0.689951  0.00280684
        4359    -1.42765    -0.69012  0.00281129
        4360    -1.42737   -0.690289  0.00281573
        4361    -1.42702   -0.690458  0.00282014
        4362    -1.42664   -0.690627  0.00282454
        4363    -1.42624   -0.690795  0.00282892
        4364    -1.42587   -0.690964  0.00283328
        4365    -1.42555   -0.691132  0.00283763
        4366    -1.42532     -0.6913  0.00284196
        4367    -1.42523   -0.691468  0.00284627
        4368    -1.42529   -0.691636  0.00285057
        4369    -1.42555   -0.691804  0.00285487
        4370    -1.42604   -0.691972  0.00285915
        4371    -1.42678   -0.692141  0.00286344
        4372    -1.42779   -0.692309  0.00286772
        4373    -1.42911   -0.692477  0.00287201
        4374    -1.43073   -0.692646  0.00287631
        4375    -1.43265   -0.692815  0.00288062
        4376    -1.43489   -0.692985  0.00288495
        4377    -1.43744   -0.693155   0.0028893
        4378    -1.44027   -0.693326  0.00289368
        4379    -1.44337   -0.693497  0.00289808
        4380    -1.44671   -0.693669  0.00290252
        4381    -1.45029   -0.693842  0.00290699
        4382    -1.45404   -0.694015  0.00291149
        4383    -1.45794   -0.694189  0.00291604
        4384    -1.46197   -0.694364  0.00292063
        4385    -1.46606    -0.69454  0.00292526
        4386     -1.4702   -0.694717  0.00292994
        4387    -1.47435   -0.694895  0.00293465
        4388    -1.47848   -0.695074  0.00293941
        4389    -1.48254   -0.695253  0.00294421
        4390    -1.48652   -0.695433  0.00294906
        4391    -1.49038   -0.695614  0.00295394
        4392    -1.49409   -0.695796  0.00295885
        4393    -1.49765   -0.695979   0.0029638
        4394    -1.50102   -0.696162  0.00296879
        4395    -1.50419   -0.696346   0.0029738
        4396    -1.50715    -0.69653  0.00297884
        4397    -1.50988   -0.696715   0.0029839
        4398    -1.51238   -0.696901  0.00298898
        4399    -1.51463   -0.697086  0.00299407
        4400    -1.51665   -0.697273  0.00299918
        4401    -1.51841   -0.697459   0.0030043
        4402    -1.51991   -0.697646  0.00300942
        4403    -1.52115   -0.697833  0.00301454
        4404    -1.52212    -0.69802  0.00301966
        4405    -1.52284   -0.698208  0.00302478
        4406    -1.52331   -0.698395  0.00302988
        4407    -1.52351   -0.698582  0.00303497
        4408    -1.52347   -0.698769  0.00304005
        4409    -1.52319   -0.698956   0.0030451
        4410    -1.52267   -0.699143  0.00305014
        4411    -1.52194   -0.699329  0.00305514
        4412    -1.52099   -0.699516  0.00306012
        4413    -1.51984   -0.699702  0.00306507
        4414    -1.51852   -0.699887  0.00306998
        4415    -1.51703   -0.700072  0.00307486
        4416    -1.51541   -0.700257   0.0030797
        4417    -1.51367   -0.700441  0.00308451
        4418    -1.51184   -0.700625  0.00308927
        4419    -1.50994   -0.700808    0.003094
        4420    -1.50802    -0.70099  0.00309868
        4421    -1.50608   -0.701172  0.00310333
        4422    -1.50415   -0.701354  0.00310793
        4423    -1.50228   -0.701535   0.0031125
        4424    -1.50046   -0.701716  0.00311703
        4425    -1.49875   -0.701896  0.00312153
        4426    -1.49715   -0.702076  0.00312599
        4427    -1.49569   -0.702255  0.00313042
        4428    -1.49438   -0.702434  0.00313482
        4429    -1.49323   -0.702612  0.00313919
        4430    -1.49225   -0.702791  0.00314354
        4431    -1.49144   -0.702968  0.00314787
        4432    -1.49079   -0.703146  0.00315217
        4433    -1.49031   -0.703324  0.00315646
        4434    -1.48998   -0.703501  0.00316073
        4435    -1.48978   -0.703679  0.00316498
        4436    -1.48969   -0.703856  0.00316922
        4437    -1.48971   -0.704033  0.00317346
        4438     -1.4898    -0.70421  0.00317768
        4439    -1.48995   -0.704387  0.00318189
        4440    -1.49012   -0.704564  0.00318609
        4441     -1.4903   -0.704741  0.00319028
        4442    -1.49047   -0.704918  0.00319446
        4443    -1.49061   -0.705095  0.00319863
        4444    -1.49068   -0.705271  0.00320279
        4445    -1.49068   -0.705448  0.00320694
        4446    -1.49058   -0.705625  0.00321108
        4447    -1.49037   -0.705801   0.0032152
        4448    -1.49004   -0.705977  0.00321931
        4449    -1.48959   -0.706153   0.0032234
        4450    -1.48898   -0.706329  0.00322747
        4451    -1.48824   -0.706505  0.00323153
        4452    -1.48735    -0.70668  0.00323556
        4453    -1.48631   -0.706856  0.00323956
        4454    -1.48512    -0.70703  0.00324355
        4455    -1.48379   -0.707205   0.0032475
        4456    -1.48231   -0.707379  0.00325143
        4457    -1.48071   -0.707552  0.00325532
        4458    -1.47898   -0.707725  0.00325919
        4459    -1.47714   -0.707898  0.00326302
        4460    -1.47521    -0.70807  0.00326682
        4461    -1.47319   -0.708241  0.00327059
        4462    -1.47111   -0.708412  0.00327432
        4463    -1.46898   -0.708583  0.00327802
        4464    -1.46684   -0.708752  0.00328169
        4465     -1.4647   -0.708922  0.00328531
        4466    -1.46258   -0.709091  0.00328891
        4467    -1.46051   -0.709259  0.00329247
        4468    -1.45851   -0.709426    0.003296
        4469    -1.45661   -0.709594   0.0032995
        4470    -1.45483    -0.70976  0.00330298
        4471     -1.4532   -0.709927  0.00330642
        4472    -1.45174   -0.710093  0.00330984
        4473    -1.45045   -0.710258  0.00331323
        4474    -1.44936   -0.710423  0.00331661
        4475    -1.44849   -0.710588  0.00331997
        4476    -1.44782   -0.710753  0.00332331
        4477    -1.44736   -0.710917  0.00332664
        4478     -1.4471   -0.711082  0.00332995
        4479    -1.44703   -0.711246  0.00333326
        4480    -1.44715    -0.71141  0.00333656
        4481    -1.44741   -0.711575  0.00333986
        4482    -1.44781   -0.711739  0.00334315
        4483    -1.44829   -0.711903  0.00334644
        4484    -1.44885   -0.712068  0.00334973
        4485    -1.44942   -0.712232  0.00335301
        4486    -1.44999   -0.712396  0.00335629
        4487    -1.45051   -0.712561  0.00335958
        4488    -1.45094   -0.712725  0.00336285
        4489    -1.45123    -0.71289  0.00336613
        4490    -1.45135   -0.713054  0.00336939
        4491    -1.45128   -0.713219  0.00337265
        4492    -1.45096   -0.713383  0.00337589
        4493    -1.45038   -0.713547  0.00337913
        4494    -1.44952   -0.713711  0.00338234
        4495    -1.44833   -0.713874  0.00338553
        4496    -1.44684   -0.714037   0.0033887
        4497    -1.44499     -0.7142  0.00339185
        4498    -1.44279   -0.714362  0.00339496
        4499    -1.44024   -0.714523  0.00339803
        4500    -1.43735   -0.714684  0.00340107
        4501    -1.43413   -0.714844  0.00340407
        4502    -1.43058   -0.715003  0.00340703
        4503    -1.42674   -0.715161  0.00340993
        4504    -1.42265   -0.715318  0.00341279
        4505    -1.41831   -0.715474   0.0034156
        4506    -1.41378   -0.715629  0.00341836
        4507    -1.40911   -0.715783  0.00342106
        4508    -1.40433   -0.715935  0.00342371
        4509     -1.3995   -0.716087   0.0034263
        4510    -1.39467   -0.716237  0.00342885
        4511     -1.3899   -0.716387  0.00343134
        4512    -1.38524   -0.716535  0.00343378
        4513    -1.38075   -0.716682  0.00343617
        4514    -1.37647   -0.716828  0.00343852
        4515    -1.37246   -0.716974  0.00344082
        4516    -1.36877   -0.717118  0.00344308
        4517    -1.36541   -0.717261  0.00344531
        4518    -1.36244   -0.717404  0.00344751
        4519    -1.35987   -0.717546  0.00344967
        4520    -1.35772   -0.717688  0.00345182
        4521      -1.356   -0.717829  0.00345394
        4522    -1.35472    -0.71797  0.00345605
        4523    -1.35385   -0.718111  0.00345814
        4524    -1.35341   -0.718251  0.00346023
        4525    -1.35336   -0.718391  0.00346231
        4526    -1.35371   -0.718532  0.00346439
        4527    -1.35441   -0.718672  0.00346647
        4528    -1.35547   -0.718813  0.00346855
        4529    -1.35685   -0.718954  0.00347065
        4530    -1.35854   -0.719095  0.00347275
        4531    -1.36052   -0.719237  0.00347487
        4532    -1.36278   -0.719379    0.003477
        4533     -1.3653   -0.719521  0.00347915
        4534    -1.36808   -0.719664  0.00348133
        4535    -1.37111   -0.719808  0.00348352
        4536    -1.37438   -0.719952  0.00348574
        4537     -1.3779   -0.720097  0.00348799
        4538    -1.38166   -0.720243  0.00349026
        4539    -1.38566   -0.720389  0.00349257
        4540     -1.3899   -0.720537  0.00349491
        4541    -1.39438   -0.720685  0.00349729
        4542    -1.39909   -0.720835  0.00349971
        4543    -1.40403   -0.720985  0.00350217
        4544    -1.40918   -0.721136  0.00350467
        4545    -1.41455   -0.721289  0.00350722
        4546    -1.42012   -0.721443  0.00350982
        4547    -1.42587   -0.721598  0.00351246
        4548    -1.43178   -0.721754  0.00351516
        4549    -1.43784   -0.721911  0.00351791
        4550    -1.44401    -0.72207  0.00352072
        4551    -1.45028    -0.72223  0.00352358
        4552    -1.45662   -0.722391  0.00352649
        4553    -1.46301   -0.722554  0.00352947
        4554    -1.46943   -0.722718   0.0035325
        4555    -1.47585   -0.722883  0.00353559
        4556    -1.48225    -0.72305  0.00353874
        4557    -1.48859   -0.723218  0.00354195
        4558    -1.49487   -0.723387  0.00354522
        4559    -1.50106   -0.723558  0.00354854
        4560    -1.50714    -0.72373  0.00355192
        4561    -1.51309   -0.723903  0.00355536
        4562    -1.51891   -0.724077  0.00355885
        4563    -1.52458   -0.724252  0.00356239
        4564    -1.53007   -0.724429  0.00356598
        4565    -1.53539   -0.724607  0.00356962
        4566    -1.54052   -0.724785  0.00357331
        4567    -1.54546   -0.724965  0.00357704
        4568    -1.55021   -0.725146  0.00358082
        4569    -1.55475   -0.725327  0.00358464
        4570    -1.55909    -0.72551  0.00358849
        4571    -1.56321   -0.725693  0.00359238
        4572    -1.56712   -0.725877  0.00359631
        4573    -1.57082   -0.726062  0.00360026
        4574     -1.5743   -0.726247  0.00360425
        4575    -1.57758   -0.726433  0.00360826
        4576    -1.58064    -0.72662   0.0036123
        4577     -1.5835   -0.726807  0.00361636
        4578    -1.58616   -0.726995  0.00362044
        4579    -1.58862   -0.727183  0.00362453
        4580    -1.59087   -0.727372  0.00362864
        4581    -1.59293   -0.727561  0.00363277
        4582    -1.59479    -0.72775   0.0036369
        4583    -1.59646   -0.727939  0.00364105
        4584    -1.59794   -0.728129  0.00364519
        4585    -1.59925   -0.728319  0.00364935
        4586    -1.60038   -0.728509   0.0036535
        4587    -1.60134     -0.7287  0.00365766
        4588    -1.60213    -0.72889  0.00366181
        4589    -1.60277    -0.72908  0.00366596
        4590    -1.60325   -0.729271  0.00367011
        4591    -1.60359   -0.729461  0.00367424
        4592    -1.60379   -0.729652  0.00367837
        4593    -1.60386   -0.729842  0.00368249
        4594    -1.60381   -0.730032   0.0036866
        4595    -1.60366   -0.730222   0.0036907
        4596     -1.6034   -0.730412  0.00369478
        4597    -1.60305   -0.730602  0.00369885
        4598    -1.60262   -0.730792  0.00370291
        4599    -1.60213   -0.730981  0.00370695
        4600    -1.60158   -0.731171  0.00371097
        4601      -1.601    -0.73136  0.00371498
        4602    -1.60038   -0.731549  0.00371896
        4603    -1.59973   -0.731737  0.00372294
        4604    -1.59908   -0.731926  0.00372689
        4605    -1.59843   -0.732114  0.00373083
        4606    -1.59777   -0.732302  0.00373475
        4607    -1.59713   -0.732489  0.00373865
        4608     -1.5965   -0.732677  0.00374254
        4609    -1.59589   -0.732864  0.00374641
        4610     -1.5953   -0.733051  0.00375027
        4611    -1.59472   -0.733238  0.00375411
        4612    -1.59417   -0.733425  0.00375793
        4613    -1.59361   -0.733611  0.00376174
        4614    -1.59306   -0.733798  0.00376553
        4615    -1.59252   -0.733984  0.00376931
        4616    -1.59197   -0.734169  0.00377308
        4617    -1.59142   -0.734355  0.00377683
        4618    -1.59085   -0.734541  0.00378056
        4619    -1.59028   -0.734726  0.00378428
        4620    -1.58969   -0.734911  0.00378798
        4621     -1.5891   -0.735096  0.00379167
        4622    -1.58849    -0.73528  0.00379534
        4623    -1.58789   -0.735465    0.003799
        4624     -1.5873   -0.735649  0.00380264
        4625    -1.58673   -0.735833  0.00380627
        4626    -1.58619   -0.736017  0.00380988
        4627    -1.58569   -0.736201  0.00381348
        4628    -1.58525   -0.736384  0.00381707
        4629    -1.58489   -0.736567  0.00382064
        4630    -1.58462    -0.73675   0.0038242
        4631    -1.58446   -0.736934  0.00382776
        4632    -1.58444   -0.737116   0.0038313
        4633    -1.58455   -0.737299  0.00383484
        4634    -1.58481   -0.737482  0.00383837
        4635    -1.58524   -0.737665   0.0038419
        4636    -1.58584   -0.737848  0.00384542
        4637    -1.58662   -0.738031  0.00384895
        4638    -1.58756   -0.738214  0.00385247
        4639    -1.58869   -0.738398    0.003856
        4640    -1.58999   -0.738581  0.00385953
        4641    -1.59144   -0.738765  0.00386308
        4642    -1.59305   -0.738949  0.00386662
        4643     -1.5948   -0.739133  0.00387018
        4644    -1.59667   -0.739318  0.00387375
        4645    -1.59865   -0.739503  0.00387733
        4646    -1.60072   -0.739688  0.00388093
        4647    -1.60286   -0.739874  0.00388454
        4648    -1.60505    -0.74006  0.00388816
        4649    -1.60728   -0.740247  0.00389179
        4650    -1.60953   -0.740434  0.00389544
        4651    -1.61178   -0.740621  0.00389911
        4652    -1.61404   -0.740809  0.00390279
        4653    -1.61628   -0.740997  0.00390648
        4654     -1.6185   -0.741186  0.00391019
        4655    -1.62072   -0.741374  0.00391391
        4656    -1.62292   -0.741564  0.00391765
        4657    -1.62513   -0.741754   0.0039214
        4658    -1.62734   -0.741944  0.00392516
        4659    -1.62957   -0.742134  0.00392894
        4660    -1.63184   -0.742325  0.00393273
        4661    -1.63416   -0.742516  0.00393654
        4662    -1.63656   -0.742708  0.00394037
        4663    -1.63904     -0.7429  0.00394421
        4664    -1.64162   -0.743093  0.00394807
        4665    -1.64429   -0.743286  0.00395194
        4666    -1.64707    -0.74348  0.00395584
        4667    -1.64992   -0.743674  0.00395976
        4668    -1.65286   -0.743869   0.0039637
        4669    -1.65585   -0.744064  0.00396766
        4670    -1.65887    -0.74426  0.00397164
        4671    -1.66189   -0.744457  0.00397565
        4672    -1.66487   -0.744654  0.00397967
        4673    -1.66777   -0.744851  0.00398372
        4674    -1.67056   -0.745049  0.00398779
        4675    -1.67319   -0.745248  0.00399187
        4676    -1.67563   -0.745447  0.00399598
        4677    -1.67786   -0.745646  0.00400009
        4678    -1.67986   -0.745846  0.00400422
        4679     -1.6816   -0.746046  0.00400835
        4680    -1.68309   -0.746246   0.0040125
        4681    -1.68432   -0.746446  0.00401664
        4682    -1.68533   -0.746647  0.00402078
        4683    -1.68612   -0.746848  0.00402493
        4684    -1.68673   -0.747048  0.00402907
        4685     -1.6872   -0.747249   0.0040332
        4686    -1.68756    -0.74745  0.00403733
        4687    -1.68786    -0.74765  0.00404145
        4688    -1.68816   -0.747851  0.00404556
        4689     -1.6885   -0.748051  0.00404967
        4690    -1.68893   -0.748252  0.00405377
        4691    -1.68949   -0.748453  0.00405787
