#  BLOCK      BIN       VELOCITY     AVE_POFV    CUM_POFV      ERROR
     101      11        3.06667      0.0694444      0.0801018     0.00231857
     101      12        3.33333       0.138889       0.113793     0.00154656
     101      13            3.6      0.0347222       0.052599     0.00172673
     101      14        3.86667      0.0694444      0.0694444              0
     101      15        4.13333      0.0347222      0.0347222              0
     101      16            4.4              0              0              0
     101      17        4.66667              0              0              0
     101      18        4.93333              0              0              0
     101      19            5.2              0              0              0
     101      20        5.46667              0              0              0
     101      21        5.73333              0              0              0
     101      22              6              0              0              0
     101      23        6.26667              0              0              0
     101      24        6.53333              0              0              0
     101      25            6.8              0              0              0
     101      26        7.06667              0              0              0
     101      27        7.33333              0              0              0
     101      28            7.6              0              0              0
     101      29        7.86667              0              0              0
     102       0       0.133333              0              0              0
     102       1            0.4       0.104167      0.0469771     0.00248512
     102       2       0.666667       0.104167       0.106209    0.000808944
     102       3       0.933333       0.416667       0.398965       0.004856
     102       4            1.2       0.277778       0.333265     0.00457372
     102       5        1.46667       0.555556        0.56713     0.00282085
     102       6        1.73333       0.520833       0.555896     0.00409899
     102       7              2       0.486111       0.382625      0.0051171
     102       8        2.26667       0.381944       0.481005      0.0045772
     102       9        2.53333       0.277778       0.255651     0.00267129
     102      10            2.8       0.277778        0.27165     0.00286481
     102      11        3.06667      0.0694444      0.0799973      0.0022982
     102      12        3.33333       0.138889       0.114039     0.00155084
     102      13            3.6      0.0347222      0.0524237     0.00171868
     102      14        3.86667      0.0694444      0.0694444              0
     102      15        4.13333      0.0347222      0.0347222              0
     102      16            4.4              0              0              0
     102      17        4.66667              0              0              0
     102      18        4.93333              0              0              0
     102      19            5.2              0              0              0
     102      20        5.46667              0              0              0
     102      21        5.73333              0              0              0
     102      22              6              0              0              0
     102      23        6.26667              0              0              0
     102      24        6.53333              0              0              0
     102      25            6.8              0              0              0
     102      26        7.06667              0              0              0
     102      27        7.33333              0              0              0
     102      28            7.6              0              0              0
     102      29        7.86667              0              0              0
     103       0       0.133333              0              0              0
     103       1            0.4       0.104167      0.0475324     0.00252226
     103       2       0.666667       0.104167       0.106189    0.000801333
     103       3       0.933333       0.416667       0.399137      0.0048119
     103       4            1.2       0.277778       0.332727     0.00456093
     103       5        1.46667       0.555556       0.567017      0.0027957
     103       6        1.73333       0.520833       0.555556      0.0040733
     103       7              2       0.486111        0.38363     0.00516511
     103       8        2.26667       0.381944       0.480043      0.0046327
     103       9        2.53333       0.277778       0.255866     0.00265398
     103      10            2.8       0.277778        0.27171     0.00283762
     103      11        3.06667      0.0694444      0.0798948     0.00227817
     103      12        3.33333       0.138889        0.11428     0.00155444
     103      13            3.6      0.0347222      0.0522519     0.00171056
     103      14        3.86667      0.0694444      0.0694444              0
     103      15        4.13333      0.0347222      0.0347222              0
     103      16            4.4              0              0              0
     103      17        4.66667              0              0              0
     103      18        4.93333              0              0              0
     103      19            5.2              0              0              0
     103      20        5.46667              0              0              0
     103      21        5.73333              0              0              0
     103      22              6              0              0              0
     103      23        6.26667              0              0              0
     103      24        6.53333              0              0              0
     103      25            6.8              0              0              0
     103      26        7.06667              0              0              0
     103      27        7.33333              0              0              0
     103      28            7.6              0              0              0
     103      29        7.86667              0              0              0
     104       0       0.133333              0              0              0
     104       1            0.4       0.104167      0.0480769     0.00255611
     104       2       0.666667       0.104167        0.10617    0.000793864
     104       3       0.933333       0.416667       0.399306     0.00476858
     104       4            1.2       0.277778       0.332198     0.00454758
     104       5        1.46667       0.555556       0.566907     0.00277099
     104       6        1.73333       0.520833       0.555222      0.0040478
     104       7              2       0.486111       0.384615      0.0052086
     104       8        2.26667       0.381944         0.4791     0.00468319
     104       9        2.53333       0.277778       0.256076     0.00263681
     104      10            2.8       0.277778       0.271768     0.00281093
     104      11        3.06667      0.0694444      0.0797943     0.00225848
     104      12        3.33333       0.138889       0.114517      0.0015574
     104      13            3.6      0.0347222      0.0520833      0.0017024
     104      14        3.86667      0.0694444      0.0694444              0
     104      15        4.13333      0.0347222      0.0347222              0
     104      16            4.4              0              0              0
     104      17        4.66667              0              0              0
     104      18        4.93333              0              0              0
     104      19            5.2              0              0              0
     104      20        5.46667              0              0              0
     104      21        5.73333              0              0              0
     104      22              6              0              0              0
     104      23        6.26667              0              0              0
     104      24        6.53333              0              0              0
     104      25            6.8              0              0              0
     104      26        7.06667              0              0              0
     104      27        7.33333              0              0              0
     104      28            7.6              0              0              0
     104      29        7.86667              0              0              0
     105       0       0.133333              0              0              0
     105       1            0.4       0.104167      0.0486111     0.00258699
     105       2       0.666667       0.138889       0.106481    0.000845251
     105       3       0.933333       0.416667       0.399471     0.00472603
     105       4            1.2       0.243056       0.331349     0.00458283
     105       5        1.46667       0.555556       0.566799     0.00274671
     105       6        1.73333       0.520833       0.554894     0.00402247
     105       7              2       0.486111       0.385582     0.00524792
     105       8        2.26667       0.381944       0.478175     0.00472912
     105       9        2.53333       0.277778       0.256283     0.00261979
     105      10            2.8       0.277778       0.271825     0.00278474
     105      11        3.06667      0.0694444      0.0796958     0.00223912
     105      12        3.33333       0.138889       0.114749     0.00155977
     105      13            3.6      0.0347222       0.051918     0.00169419
     105      14        3.86667      0.0694444      0.0694444              0
     105      15        4.13333      0.0347222      0.0347222              0
     105      16            4.4              0              0              0
     105      17        4.66667              0              0              0
     105      18        4.93333              0              0              0
     105      19            5.2              0              0              0
     105      20        5.46667              0              0              0
     105      21        5.73333              0              0              0
     105      22              6              0              0              0
     105      23        6.26667              0              0              0
     105      24        6.53333              0              0              0
     105      25            6.8              0              0              0
     105      26        7.06667              0              0              0
     105      27        7.33333              0              0              0
     105      28            7.6              0              0              0
     105      29        7.86667              0              0              0
     106       0       0.133333              0              0              0
     106       1            0.4       0.104167      0.0491352     0.00261513
     106       2       0.666667       0.173611       0.107115     0.00104801
     106       3       0.933333       0.381944       0.399306     0.00468434
     106       4            1.2       0.243056       0.330516     0.00461467
     106       5        1.46667       0.555556       0.566693     0.00272284
     106       6        1.73333       0.520833       0.554573     0.00399734
     106       7              2       0.451389       0.386203       0.005235
     106       8        2.26667       0.416667       0.477594     0.00471997
     106       9        2.53333       0.277778       0.256486     0.00260291
     106      10            2.8       0.277778       0.271882     0.00275904
     106      11        3.06667      0.0694444      0.0795991     0.00222008
     106      12        3.33333       0.138889       0.114976     0.00156159
     106      13            3.6      0.0347222      0.0517558     0.00168596
     106      14        3.86667      0.0694444      0.0694444              0
     106      15        4.13333      0.0347222      0.0347222              0
     106      16            4.4              0              0              0
     106      17        4.66667              0              0              0
     106      18        4.93333              0              0              0
     106      19            5.2              0              0              0
     106      20        5.46667              0              0              0
     106      21        5.73333              0              0              0
     106      22              6              0              0              0
     106      23        6.26667              0              0              0
     106      24        6.53333              0              0              0
     106      25            6.8              0              0              0
     106      26        7.06667              0              0              0
     106      27        7.33333              0              0              0
     106      28            7.6              0              0              0
     106      29        7.86667              0              0              0
     107       0       0.133333              0              0              0
     107       1            0.4       0.104167      0.0496495     0.00264078
     107       2       0.666667       0.138889       0.107412     0.00107946
     107       3       0.933333       0.416667       0.399468     0.00464337
     107       4            1.2       0.243056       0.329699     0.00464337
     107       5        1.46667       0.555556       0.566589     0.00269939
     107       6        1.73333       0.520833       0.554258      0.0039724
     107       7              2       0.451389       0.386812     0.00522141
     107       8        2.26667       0.416667       0.477025     0.00471008
     107       9        2.53333       0.277778       0.256685     0.00258618
     107      10            2.8       0.277778       0.271937      0.0027338
     107      11        3.06667      0.0694444      0.0795042     0.00220136
     107      12        3.33333       0.138889         0.1152     0.00156291
     107      13            3.6      0.0347222      0.0515966      0.0016777
     107      14        3.86667      0.0694444      0.0694444              0
     107      15        4.13333      0.0347222      0.0347222              0
     107      16            4.4              0              0              0
     107      17        4.66667              0              0              0
     107      18        4.93333              0              0              0
     107      19            5.2              0              0              0
     107      20        5.46667              0              0              0
     107      21        5.73333              0              0              0
     107      22              6              0              0              0
     107      23        6.26667              0              0              0
     107      24        6.53333              0              0              0
     107      25            6.8              0              0              0
     107      26        7.06667              0              0              0
     107      27        7.33333              0              0              0
     107      28            7.6              0              0              0
     107      29        7.86667              0              0              0
     108       0       0.133333              0              0              0
     108       1            0.4       0.104167      0.0501543     0.00266414
     108       2       0.666667       0.138889       0.107703     0.00110812
     108       3       0.933333       0.416667       0.399627      0.0046031
     108       4            1.2       0.243056       0.328897     0.00466916
     108       5        1.46667       0.555556       0.566487     0.00267632
     108       6        1.73333       0.520833       0.553948     0.00394765
     108       7              2       0.451389        0.38741     0.00520718
     108       8        2.26667       0.416667       0.476466     0.00469951
     108       9        2.53333       0.277778        0.25688      0.0025696
     108      10            2.8       0.277778       0.271991     0.00270902
     108      11        3.06667      0.0694444       0.079411     0.00218295
     108      12        3.33333       0.138889       0.115419     0.00156375
     108      13            3.6      0.0347222      0.0514403     0.00166943
     108      14        3.86667      0.0694444      0.0694444              0
     108      15        4.13333      0.0347222      0.0347222              0
     108      16            4.4              0              0              0
     108      17        4.66667              0              0              0
     108      18        4.93333              0              0              0
     108      19            5.2              0              0              0
     108      20        5.46667              0              0              0
     108      21        5.73333              0              0              0
     108      22              6              0              0              0
     108      23        6.26667              0              0              0
     108      24        6.53333              0              0              0
     108      25            6.8              0              0              0
     108      26        7.06667              0              0              0
     108      27        7.33333              0              0              0
     108      28            7.6              0              0              0
     108      29        7.86667              0              0              0
     109       0       0.133333              0              0              0
     109       1            0.4       0.104167      0.0506498     0.00268538
     109       2       0.666667       0.138889       0.107989     0.00113428
     109       3       0.933333       0.416667       0.399783     0.00456353
     109       4            1.2       0.277778       0.328428     0.00464982
     109       5        1.46667       0.486111       0.565749     0.00275148
     109       6        1.73333       0.555556       0.553963     0.00391146
     109       7              2       0.451389       0.387997     0.00519239
     109       8        2.26667       0.416667       0.475917      0.0046883
     109       9        2.53333       0.243056       0.256753     0.00254915
     109      10            2.8         0.3125       0.272362     0.00270954
     109      11        3.06667      0.0694444      0.0793196     0.00216483
     109      12        3.33333       0.138889       0.115635     0.00156416
     109      13            3.6      0.0347222       0.051287     0.00166114
     109      14        3.86667      0.0694444      0.0694444              0
     109      15        4.13333      0.0347222      0.0347222              0
     109      16            4.4              0              0              0
     109      17        4.66667              0              0              0
     109      18        4.93333              0              0              0
     109      19            5.2              0              0              0
     109      20        5.46667              0              0              0
     109      21        5.73333              0              0              0
     109      22              6              0              0              0
     109      23        6.26667              0              0              0
     109      24        6.53333              0              0              0
     109      25            6.8              0              0              0
     109      26        7.06667              0              0              0
     109      27        7.33333              0              0              0
     109      28            7.6              0              0              0
     109      29        7.86667              0              0              0
     110       0       0.133333              0              0              0
     110       1            0.4       0.104167      0.0511364     0.00270468
     110       2       0.666667       0.173611       0.108586     0.00127121
     110       3       0.933333       0.381944       0.399621     0.00452492
     110       4            1.2       0.277778       0.327967     0.00463029
     110       5        1.46667       0.486111       0.565025     0.00282011
     110       6        1.73333       0.555556       0.553977     0.00387593
     110       7              2       0.451389       0.388573     0.00517707
     110       8        2.26667       0.416667       0.475379     0.00467652
     110       9        2.53333       0.243056       0.256629     0.00252902
     110      10            2.8         0.3125       0.272727     0.00270937
     110      11        3.06667      0.0694444      0.0792298     0.00214701
     110      12        3.33333       0.138889       0.115846     0.00156416
     110      13            3.6      0.0347222      0.0511364     0.00165285
     110      14        3.86667      0.0694444      0.0694444              0
     110      15        4.13333      0.0347222      0.0347222              0
     110      16            4.4              0              0              0
     110      17        4.66667              0              0              0
     110      18        4.93333              0              0              0
     110      19            5.2              0              0              0
     110      20        5.46667              0              0              0
     110      21        5.73333              0              0              0
     110      22              6              0              0              0
     110      23        6.26667              0              0              0
     110      24        6.53333              0              0              0
     110      25            6.8              0              0              0
     110      26        7.06667              0              0              0
     110      27        7.33333              0              0              0
     110      28            7.6              0              0              0
     110      29        7.86667              0              0              0
     111       0       0.133333              0              0              0
     111       1            0.4      0.0694444      0.0513013     0.00268534
     111       2       0.666667       0.208333       0.109484     0.00154507
     111       3       0.933333       0.381944       0.399462     0.00448696
     111       4            1.2       0.277778       0.327515      0.0046106
     111       5        1.46667       0.486111       0.564314     0.00288292
     111       6        1.73333       0.555556       0.553991     0.00384104
     111       7              2       0.451389       0.389139     0.00516126
     111       8        2.26667       0.416667        0.47485     0.00466421
     111       9        2.53333       0.243056       0.256507     0.00250919
     111      10            2.8         0.3125       0.273086     0.00270855
     111      11        3.06667      0.0694444      0.0791416     0.00212948
     111      12        3.33333       0.138889       0.116054     0.00156378
     111      13            3.6      0.0347222      0.0509885     0.00164456
     111      14        3.86667      0.0694444      0.0694444              0
     111      15        4.13333      0.0347222      0.0347222              0
     111      16            4.4              0              0              0
     111      17        4.66667              0              0              0
     111      18        4.93333              0              0              0
     111      19            5.2              0              0              0
     111      20        5.46667              0              0              0
     111      21        5.73333              0              0              0
     111      22              6              0              0              0
     111      23        6.26667              0              0              0
     111      24        6.53333              0              0              0
     111      25            6.8              0              0              0
     111      26        7.06667              0              0              0
     111      27        7.33333              0              0              0
     111      28            7.6              0              0              0
     111      29        7.86667              0              0              0
     112       0       0.133333              0              0              0
     112       1            0.4      0.0694444      0.0514633     0.00266625
     112       2       0.666667       0.208333       0.110367     0.00176544
     112       3       0.933333       0.381944       0.399306     0.00444962
     112       4            1.2       0.277778       0.327071     0.00459077
     112       5        1.46667       0.486111       0.563616     0.00294052
     112       6        1.73333       0.520833       0.553695     0.00381814
     112       7              2       0.486111       0.390005     0.00518729
     112       8        2.26667       0.381944        0.47402     0.00469575
     112       9        2.53333       0.243056       0.256386     0.00248966
     112      10            2.8       0.347222       0.273748     0.00276407
     112      11        3.06667      0.0694444      0.0790551     0.00211223
     112      12        3.33333       0.138889       0.116257     0.00156305
     112      13            3.6      0.0347222      0.0508433     0.00163628
     112      14        3.86667      0.0694444      0.0694444              0
     112      15        4.13333      0.0347222      0.0347222              0
     112      16            4.4              0              0              0
     112      17        4.66667              0              0              0
     112      18        4.93333              0              0              0
     112      19            5.2              0              0              0
     112      20        5.46667              0              0              0
     112      21        5.73333              0              0              0
     112      22              6              0              0              0
     112      23        6.26667              0              0              0
     112      24        6.53333              0              0              0
     112      25            6.8              0              0              0
     112      26        7.06667              0              0              0
     112      27        7.33333              0              0              0
     112      28            7.6              0              0              0
     112      29        7.86667              0              0              0
     113       0       0.133333              0              0              0
     113       1            0.4      0.0694444      0.0516224      0.0026474
     113       2       0.666667       0.208333       0.111234     0.00195111
     113       3       0.933333       0.381944       0.399152      0.0044129
     113       4            1.2       0.277778       0.326635     0.00457082
     113       5        1.46667       0.486111        0.56293     0.00299342
     113       6        1.73333       0.520833       0.553405     0.00379541
     113       7              2       0.486111       0.390855     0.00521064
     113       8        2.26667       0.381944       0.473206     0.00472436
     113       9        2.53333       0.243056       0.256268     0.00247042
     113      10            2.8       0.347222       0.274398     0.00281505
     113      11        3.06667      0.0694444        0.07897     0.00209525
     113      12        3.33333       0.138889       0.116458       0.001562
     113      13            3.6      0.0347222      0.0507006     0.00162801
     113      14        3.86667      0.0694444      0.0694444              0
     113      15        4.13333      0.0347222      0.0347222              0
     113      16            4.4              0              0              0
     113      17        4.66667              0              0              0
     113      18        4.93333              0              0              0
     113      19            5.2              0              0              0
     113      20        5.46667              0              0              0
     113      21        5.73333              0              0              0
     113      22              6              0              0              0
     113      23        6.26667              0              0              0
     113      24        6.53333              0              0              0
     113      25            6.8              0              0              0
     113      26        7.06667              0              0              0
     113      27        7.33333              0              0              0
     113      28            7.6              0              0              0
     113      29        7.86667              0              0              0
     114       0       0.133333              0              0              0
     114       1            0.4      0.0694444      0.0517788     0.00262879
     114       2       0.666667       0.208333       0.112086     0.00211174
     114       3       0.933333       0.381944       0.399001     0.00437677
     114       4            1.2       0.277778       0.326206     0.00455078
     114       5        1.46667       0.486111       0.562256     0.00304207
     114       6        1.73333       0.520833       0.553119     0.00377285
     114       7              2       0.486111       0.391691      0.0052315
     114       8        2.26667       0.381944       0.472405     0.00475026
     114       9        2.53333       0.243056       0.256153     0.00245146
     114      10            2.8       0.347222       0.275037     0.00286192
     114      11        3.06667      0.0694444      0.0788865     0.00207853
     114      12        3.33333       0.138889       0.116654     0.00156064
     114      13            3.6      0.0347222      0.0505604     0.00161975
     114      14        3.86667      0.0694444      0.0694444              0
     114      15        4.13333      0.0347222      0.0347222              0
     114      16            4.4              0              0              0
     114      17        4.66667              0              0              0
     114      18        4.93333              0              0              0
     114      19            5.2              0              0              0
     114      20        5.46667              0              0              0
     114      21        5.73333              0              0              0
     114      22              6              0              0              0
     114      23        6.26667              0              0              0
     114      24        6.53333              0              0              0
     114      25            6.8              0              0              0
     114      26        7.06667              0              0              0
     114      27        7.33333              0              0              0
     114      28            7.6              0              0              0
     114      29        7.86667              0              0              0
     115       0       0.133333              0              0              0
     115       1            0.4      0.0694444      0.0519324     0.00261041
     115       2       0.666667       0.208333       0.112923     0.00225313
     115       3       0.933333       0.381944       0.398853     0.00434122
     115       4            1.2       0.277778       0.325785     0.00453065
     115       5        1.46667       0.486111       0.561594     0.00308683
     115       6        1.73333       0.520833       0.552838     0.00375048
     115       7              2       0.486111       0.392512     0.00525005
     115       8        2.26667       0.381944       0.471618     0.00477364
     115       9        2.53333       0.243056       0.256039     0.00243279
     115      10            2.8       0.347222       0.275664     0.00290505
     115      11        3.06667      0.0694444      0.0788043     0.00206208
     115      12        3.33333       0.138889       0.116848       0.001559
     115      13            3.6      0.0347222      0.0504227     0.00161151
     115      14        3.86667      0.0694444      0.0694444              0
     115      15        4.13333      0.0347222      0.0347222              0
     115      16            4.4              0              0              0
     115      17        4.66667              0              0              0
     115      18        4.93333              0              0              0
     115      19            5.2              0              0              0
     115      20        5.46667              0              0              0
     115      21        5.73333              0              0              0
     115      22              6              0              0              0
     115      23        6.26667              0              0              0
     115      24        6.53333              0              0              0
     115      25            6.8              0              0              0
     115      26        7.06667              0              0              0
     115      27        7.33333              0              0              0
     115      28            7.6              0              0              0
     115      29        7.86667              0              0              0
     116       0       0.133333              0              0              0
     116       1            0.4      0.0694444      0.0520833     0.00259227
     116       2       0.666667       0.208333       0.113745      0.0023791
     116       3       0.933333       0.381944       0.398707     0.00430624
     116       4            1.2       0.277778       0.325371     0.00451045
     116       5        1.46667       0.486111       0.560943     0.00312806
     116       6        1.73333       0.520833       0.552562     0.00372828
     116       7              2       0.486111       0.393319     0.00526643
     116       8        2.26667       0.381944       0.470845     0.00479467
     116       9        2.53333       0.243056       0.255927     0.00241439
     116      10            2.8       0.347222       0.276281     0.00294478
     116      11        3.06667      0.0694444      0.0787237     0.00204588
     116      12        3.33333       0.138889       0.117038      0.0015571
     116      13            3.6      0.0347222      0.0502874     0.00160329
     116      14        3.86667      0.0694444      0.0694444              0
     116      15        4.13333      0.0347222      0.0347222              0
     116      16            4.4              0              0              0
     116      17        4.66667              0              0              0
     116      18        4.93333              0              0              0
     116      19            5.2              0              0              0
     116      20        5.46667              0              0              0
     116      21        5.73333              0              0              0
     116      22              6              0              0              0
     116      23        6.26667              0              0              0
     116      24        6.53333              0              0              0
     116      25            6.8              0              0              0
     116      26        7.06667              0              0              0
     116      27        7.33333              0              0              0
     116      28            7.6              0              0              0
     116      29        7.86667              0              0              0
     117       0       0.133333              0              0              0
     117       1            0.4       0.104167      0.0525285     0.00260806
     117       2       0.666667       0.173611       0.114257     0.00241316
     117       3       0.933333       0.381944       0.398564     0.00427182
     117       4            1.2       0.277778       0.324964     0.00449021
     117       5        1.46667       0.486111       0.560304     0.00316603
     117       6        1.73333       0.520833       0.552291     0.00370626
     117       7              2       0.486111       0.394112      0.0052808
     117       8        2.26667       0.381944       0.470085     0.00481352
     117       9        2.53333       0.243056       0.255817     0.00239626
     117      10            2.8         0.3125       0.276591     0.00293583
     117      11        3.06667       0.104167      0.0789411     0.00203992
     117      12        3.33333       0.138889       0.117225     0.00155495
     117      13            3.6      0.0347222      0.0501543      0.0015951
     117      14        3.86667      0.0694444      0.0694444              0
     117      15        4.13333      0.0347222      0.0347222              0
     117      16            4.4              0              0              0
     117      17        4.66667              0              0              0
     117      18        4.93333              0              0              0
     117      19            5.2              0              0              0
     117      20        5.46667              0              0              0
     117      21        5.73333              0              0              0
     117      22              6              0              0              0
     117      23        6.26667              0              0              0
     117      24        6.53333              0              0              0
     117      25            6.8              0              0              0
     117      26        7.06667              0              0              0
     117      27        7.33333              0              0              0
     117      28            7.6              0              0              0
     117      29        7.86667              0              0              0
     118       0       0.133333              0              0              0
     118       1            0.4       0.104167      0.0529661     0.00262241
     118       2       0.666667       0.173611        0.11476     0.00244458
     118       3       0.933333       0.381944       0.398423     0.00423794
     118       4            1.2       0.277778       0.324565     0.00446993
     118       5        1.46667       0.486111       0.559675     0.00320103
     118       6        1.73333       0.520833       0.552024     0.00368443
     118       7              2       0.486111       0.394892     0.00529328
     118       8        2.26667       0.381944       0.469339     0.00483034
     118       9        2.53333       0.243056       0.255709     0.00237839
     118      10            2.8         0.3125       0.276895     0.00292668
     118      11        3.06667       0.104167      0.0791549      0.0020338
     118      12        3.33333       0.138889       0.117408     0.00155257
     118      13            3.6      0.0347222      0.0500235     0.00158693
     118      14        3.86667      0.0694444      0.0694444              0
     118      15        4.13333      0.0347222      0.0347222              0
     118      16            4.4              0              0              0
     118      17        4.66667              0              0              0
     118      18        4.93333              0              0              0
     118      19            5.2              0              0              0
     118      20        5.46667              0              0              0
     118      21        5.73333              0              0              0
     118      22              6              0              0              0
     118      23        6.26667              0              0              0
     118      24        6.53333              0              0              0
     118      25            6.8              0              0              0
     118      26        7.06667              0              0              0
     118      27        7.33333              0              0              0
     118      28            7.6              0              0              0
     118      29        7.86667              0              0              0
     119       0       0.133333              0              0              0
     119       1            0.4       0.104167      0.0533964     0.00263543
     119       2       0.666667       0.173611       0.115254     0.00247355
     119       3       0.933333       0.381944       0.398284     0.00420459
     119       4            1.2       0.277778       0.324171     0.00444962
     119       5        1.46667       0.486111       0.559057     0.00323327
     119       6        1.73333       0.520833       0.551762     0.00366278
     119       7              2       0.486111       0.395658     0.00530402
     119       8        2.26667       0.381944       0.468604     0.00484526
     119       9        2.53333       0.243056       0.255602     0.00236078
     119      10            2.8         0.3125       0.277194     0.00291734
     119      11        3.06667       0.104167      0.0793651     0.00202754
     119      12        3.33333       0.138889       0.117589     0.00154998
     119      13            3.6      0.0347222       0.049895      0.0015788
     119      14        3.86667      0.0694444      0.0694444              0
     119      15        4.13333      0.0347222      0.0347222              0
     119      16            4.4              0              0              0
     119      17        4.66667              0              0              0
     119      18        4.93333              0              0              0
     119      19            5.2              0              0              0
     119      20        5.46667              0              0              0
     119      21        5.73333              0              0              0
     119      22              6              0              0              0
     119      23        6.26667              0              0              0
     119      24        6.53333              0              0              0
     119      25            6.8              0              0              0
     119      26        7.06667              0              0              0
     119      27        7.33333              0              0              0
     119      28            7.6              0              0              0
     119      29        7.86667              0              0              0
     120       0       0.133333              0              0              0
     120       1            0.4       0.104167      0.0538194     0.00264721
     120       2       0.666667       0.173611       0.115741     0.00250029
     120       3       0.933333       0.381944       0.398148     0.00417175
     120       4            1.2       0.277778       0.323785      0.0044293
     120       5        1.46667       0.486111       0.558449     0.00326297
     120       6        1.73333       0.520833       0.551505     0.00364131
     120       7              2       0.451389       0.396123     0.00528011
     120       8        2.26667       0.416667       0.468171     0.00482417
     120       9        2.53333       0.243056       0.255498     0.00234342
     120      10            2.8         0.3125       0.277488     0.00290783
     120      11        3.06667       0.104167      0.0795718     0.00202115
     120      12        3.33333       0.138889       0.117766      0.0015472
     120      13            3.6      0.0347222      0.0497685     0.00157069
     120      14        3.86667      0.0694444      0.0694444              0
     120      15        4.13333      0.0347222      0.0347222              0
     120      16            4.4              0              0              0
     120      17        4.66667              0              0              0
     120      18        4.93333              0              0              0
     120      19            5.2              0              0              0
     120      20        5.46667              0              0              0
     120      21        5.73333              0              0              0
     120      22              6              0              0              0
     120      23        6.26667              0              0              0
     120      24        6.53333              0              0              0
     120      25            6.8              0              0              0
