#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3976     2.56166     2.23917   0.0016971
        3977     2.55977     2.23925  0.00169858
        3978     2.55797     2.23933  0.00170004
        3979     2.55627     2.23941  0.00170148
        3980     2.55471     2.23949   0.0017029
        3981     2.55331     2.23956  0.00170429
        3982     2.55212     2.23964  0.00170567
        3983     2.55115     2.23972  0.00170704
        3984     2.55042      2.2398  0.00170839
        3985     2.54996     2.23988  0.00170973
        3986     2.54979     2.23995  0.00171107
        3987     2.54992     2.24003  0.00171241
        3988     2.55036     2.24011  0.00171374
        3989     2.55111     2.24019  0.00171509
        3990     2.55217     2.24027  0.00171644
        3991     2.55353     2.24034   0.0017178
        3992      2.5552     2.24042  0.00171918
        3993     2.55715      2.2405  0.00172058
        3994     2.55937     2.24058    0.001722
        3995     2.56183     2.24066  0.00172345
        3996     2.56452     2.24074  0.00172492
        3997      2.5674     2.24083  0.00172642
        3998     2.57046     2.24091  0.00172796
        3999     2.57367     2.24099  0.00172953
        4000     2.57699     2.24108  0.00173113
        4001     2.58041     2.24116  0.00173278
        4002      2.5839     2.24125  0.00173446
        4003     2.58743     2.24133  0.00173618
        4004     2.59098     2.24142  0.00173794
        4005     2.59453     2.24151  0.00173974
        4006     2.59807      2.2416  0.00174158
        4007     2.60157     2.24169  0.00174347
        4008     2.60503     2.24178  0.00174539
        4009     2.60843     2.24187  0.00174735
        4010     2.61175     2.24196  0.00174934
        4011       2.615     2.24205  0.00175138
        4012     2.61817     2.24215  0.00175345
        4013     2.62125     2.24224  0.00175555
        4014     2.62424     2.24234  0.00175769
        4015     2.62713     2.24243  0.00175987
        4016     2.62993     2.24253  0.00176207
        4017     2.63264     2.24263  0.00176431
        4018     2.63526     2.24272  0.00176657
        4019     2.63778     2.24282  0.00176887
        4020     2.64022     2.24292  0.00177119
        4021     2.64258     2.24302  0.00177353
        4022     2.64485     2.24312   0.0017759
        4023     2.64705     2.24322   0.0017783
        4024     2.64917     2.24332  0.00178071
        4025     2.65123     2.24342  0.00178315
        4026     2.65322     2.24353  0.00178561
        4027     2.65514     2.24363  0.00178809
        4028     2.65701     2.24373  0.00179059
        4029     2.65883     2.24383  0.00179311
        4030     2.66059     2.24394  0.00179564
        4031     2.66231     2.24404   0.0017982
        4032     2.66399     2.24414  0.00180076
        4033     2.66562     2.24425  0.00180335
        4034     2.66722     2.24435  0.00180594
        4035     2.66878     2.24446  0.00180856
        4036     2.67031     2.24456  0.00181119
        4037     2.67181     2.24467  0.00181383
        4038     2.67329     2.24478  0.00181648
        4039     2.67473     2.24488  0.00181915
        4040     2.67616     2.24499  0.00182183
        4041     2.67756      2.2451  0.00182452
        4042     2.67895      2.2452  0.00182722
        4043     2.68031     2.24531  0.00182993
        4044     2.68165     2.24542  0.00183266
        4045     2.68298     2.24553   0.0018354
        4046     2.68429     2.24564  0.00183814
        4047     2.68558     2.24575   0.0018409
        4048     2.68685     2.24585  0.00184367
        4049     2.68811     2.24596  0.00184645
        4050     2.68935     2.24607  0.00184923
        4051     2.69057     2.24618  0.00185203
        4052     2.69177     2.24629  0.00185483
        4053     2.69295      2.2464  0.00185765
        4054     2.69411     2.24651  0.00186047
        4055     2.69525     2.24662   0.0018633
        4056     2.69637     2.24673  0.00186614
        4057     2.69746     2.24685  0.00186898
        4058     2.69854     2.24696  0.00187183
        4059     2.69958     2.24707  0.00187469
        4060     2.70061     2.24718  0.00187755
        4061     2.70161     2.24729  0.00188042
        4062     2.70258      2.2474   0.0018833
        4063     2.70353     2.24752  0.00188618
        4064     2.70445     2.24763  0.00188906
        4065     2.70535     2.24774  0.00189195
        4066     2.70622     2.24785  0.00189484
        4067     2.70707     2.24797  0.00189773
        4068     2.70789     2.24808  0.00190063
        4069     2.70869     2.24819  0.00190353
        4070     2.70947     2.24831  0.00190644
        4071     2.71023     2.24842  0.00190934
        4072     2.71097     2.24853  0.00191225
        4073     2.71169     2.24865  0.00191516
        4074     2.71239     2.24876  0.00191807
        4075     2.71308     2.24888  0.00192098
        4076     2.71375     2.24899  0.00192389
        4077     2.71442      2.2491   0.0019268
        4078     2.71507     2.24922  0.00192971
        4079     2.71572     2.24933  0.00193263
        4080     2.71636     2.24945  0.00193554
        4081     2.71699     2.24956  0.00193845
        4082     2.71763     2.24968  0.00194137
        4083     2.71826     2.24979  0.00194428
        4084     2.71889     2.24991   0.0019472
        4085     2.71952     2.25002  0.00195011
        4086     2.72015     2.25014  0.00195302
        4087     2.72078     2.25025  0.00195594
        4088     2.72141     2.25037  0.00195885
        4089     2.72204     2.25048  0.00196177
        4090     2.72266      2.2506  0.00196468
        4091     2.72328     2.25071   0.0019676
        4092      2.7239     2.25083  0.00197051
        4093      2.7245     2.25094  0.00197342
        4094     2.72509     2.25106  0.00197634
        4095     2.72566     2.25118  0.00197925
        4096     2.72622     2.25129  0.00198216
        4097     2.72675     2.25141  0.00198507
        4098     2.72725     2.25152  0.00198798
        4099     2.72772     2.25164  0.00199089
        4100     2.72815     2.25176  0.00199379
        4101     2.72854     2.25187  0.00199669
        4102     2.72888     2.25199  0.00199959
        4103     2.72917      2.2521  0.00200248
        4104      2.7294     2.25222  0.00200537
        4105     2.72957     2.25234  0.00200825
        4106     2.72967     2.25245  0.00201112
        4107      2.7297     2.25257  0.00201398
        4108     2.72966     2.25269  0.00201684
        4109     2.72953      2.2528  0.00201969
        4110     2.72932     2.25292  0.00202252
        4111     2.72903     2.25303  0.00202534
        4112     2.72865     2.25315  0.00202815
        4113     2.72818     2.25327  0.00203094
        4114     2.72763     2.25338  0.00203372
        4115     2.72698      2.2535  0.00203648
        4116     2.72623     2.25361  0.00203922
        4117      2.7254     2.25372  0.00204194
        4118     2.72448     2.25384  0.00204464
        4119     2.72347     2.25395  0.00204732
        4120     2.72238     2.25407  0.00204998
        4121     2.72121     2.25418  0.00205261
        4122     2.71996     2.25429  0.00205522
        4123     2.71863     2.25441  0.00205781
        4124     2.71724     2.25452  0.00206037
        4125     2.71579     2.25463   0.0020629
        4126     2.71428     2.25474  0.00206541
        4127     2.71273     2.25485  0.00206789
        4128     2.71113     2.25496  0.00207034
        4129     2.70951     2.25507  0.00207276
        4130     2.70786     2.25518  0.00207516
        4131      2.7062     2.25529  0.00207752
        4132     2.70453      2.2554  0.00207986
        4133     2.70287     2.25551  0.00208218
        4134     2.70122     2.25562  0.00208446
        4135      2.6996     2.25572  0.00208672
        4136     2.69801     2.25583  0.00208895
        4137     2.69647     2.25594  0.00209116
        4138     2.69498     2.25604  0.00209335
        4139     2.69356     2.25615  0.00209551
        4140     2.69222     2.25625  0.00209765
        4141     2.69096     2.25636  0.00209977
        4142     2.68979     2.25646  0.00210187
        4143     2.68874     2.25657  0.00210395
        4144     2.68779     2.25667  0.00210601
        4145     2.68696     2.25678  0.00210806
        4146     2.68627     2.25688   0.0021101
        4147     2.68571     2.25698  0.00211212
        4148     2.68529     2.25709  0.00211413
        4149     2.68503     2.25719  0.00211614
        4150     2.68492     2.25729  0.00211814
        4151     2.68496      2.2574  0.00212013
        4152     2.68518      2.2575  0.00212212
        4153     2.68556      2.2576  0.00212411
        4154     2.68611     2.25771   0.0021261
        4155     2.68684     2.25781   0.0021281
        4156     2.68775     2.25791   0.0021301
        4157     2.68883     2.25802  0.00213211
        4158     2.69009     2.25812  0.00213413
        4159     2.69153     2.25822  0.00213616
        4160     2.69315     2.25833   0.0021382
        4161     2.69494     2.25843  0.00214026
        4162     2.69691     2.25854  0.00214234
        4163     2.69906     2.25864  0.00214443
        4164     2.70137     2.25875  0.00214655
        4165     2.70385     2.25886   0.0021487
        4166     2.70649     2.25896  0.00215086
        4167      2.7093     2.25907  0.00215306
        4168     2.71225     2.25918  0.00215529
        4169     2.71535     2.25929  0.00215755
        4170      2.7186      2.2594  0.00215984
        4171     2.72197     2.25951  0.00216217
        4172     2.72548     2.25962  0.00216453
        4173      2.7291     2.25974  0.00216693
        4174     2.73283     2.25985  0.00216938
        4175     2.73666     2.25996  0.00217186
        4176     2.74059     2.26008  0.00217439
        4177      2.7446      2.2602  0.00217696
        4178     2.74868     2.26031  0.00217958
        4179     2.75282     2.26043  0.00218224
        4180     2.75701     2.26055  0.00218495
        4181     2.76125     2.26067  0.00218771
        4182     2.76552     2.26079  0.00219051
        4183     2.76981     2.26091  0.00219336
        4184     2.77411     2.26103  0.00219627
        4185     2.77841     2.26116  0.00219922
        4186      2.7827     2.26128  0.00220222
        4187     2.78698     2.26141  0.00220527
        4188     2.79122     2.26153  0.00220837
        4189     2.79543     2.26166  0.00221152
        4190     2.79959     2.26179  0.00221471
        4191      2.8037     2.26192  0.00221796
        4192     2.80775     2.26205  0.00222125
        4193     2.81172     2.26218  0.00222458
        4194     2.81562     2.26231  0.00222796
        4195     2.81944     2.26244  0.00223138
        4196     2.82317     2.26258  0.00223485
        4197     2.82681     2.26271  0.00223836
        4198     2.83035     2.26285  0.00224191
        4199      2.8338     2.26298  0.00224549
        4200     2.83713     2.26312  0.00224911
        4201     2.84036     2.26326  0.00225277
        4202     2.84349      2.2634  0.00225646
        4203      2.8465     2.26354  0.00226019
        4204      2.8494     2.26367  0.00226394
        4205     2.85219     2.26381  0.00226773
        4206     2.85486     2.26395  0.00227154
        4207     2.85742      2.2641  0.00227537
        4208     2.85987     2.26424  0.00227923
        4209     2.86221     2.26438  0.00228311
        4210     2.86444     2.26452  0.00228702
        4211     2.86655     2.26467  0.00229094
        4212     2.86856     2.26481  0.00229488
        4213     2.87046     2.26495  0.00229883
        4214     2.87225      2.2651   0.0023028
        4215     2.87393     2.26524  0.00230678
        4216     2.87551     2.26539  0.00231077
        4217     2.87699     2.26553  0.00231477
        4218     2.87836     2.26568  0.00231877
        4219     2.87963     2.26582  0.00232278
        4220      2.8808     2.26597   0.0023268
        4221     2.88187     2.26611  0.00233082
        4222     2.88283     2.26626  0.00233484
        4223     2.88369     2.26641  0.00233886
        4224     2.88445     2.26655  0.00234288
        4225     2.88511      2.2667  0.00234689
        4226     2.88566     2.26684  0.00235091
        4227     2.88611     2.26699  0.00235491
        4228     2.88645     2.26714  0.00235891
        4229     2.88668     2.26728  0.00236289
        4230      2.8868     2.26743  0.00236687
        4231     2.88681     2.26758  0.00237083
        4232     2.88671     2.26772  0.00237478
        4233     2.88649     2.26787  0.00237872
        4234     2.88615     2.26802  0.00238263
        4235      2.8857     2.26816  0.00238653
        4236     2.88513     2.26831  0.00239041
        4237     2.88444     2.26845  0.00239426
        4238     2.88362      2.2686  0.00239809
        4239     2.88269     2.26874   0.0024019
        4240     2.88163     2.26889  0.00240568
        4241     2.88045     2.26903  0.00240943
        4242     2.87915     2.26917  0.00241315
        4243     2.87774     2.26932  0.00241684
        4244      2.8762     2.26946   0.0024205
        4245     2.87455      2.2696  0.00242412
        4246      2.8728     2.26975  0.00242771
        4247     2.87093     2.26989  0.00243126
        4248     2.86897     2.27003  0.00243477
        4249     2.86691     2.27017  0.00243825
        4250     2.86476     2.27031  0.00244169
        4251     2.86254     2.27045  0.00244508
        4252     2.86024     2.27059  0.00244844
        4253     2.85788     2.27073  0.00245175
        4254     2.85546     2.27086  0.00245503
        4255     2.85301       2.271  0.00245826
        4256     2.85052     2.27114  0.00246145
        4257     2.84801     2.27127   0.0024646
        4258     2.84549     2.27141  0.00246771
        4259     2.84298     2.27154  0.00247078
        4260     2.84049     2.27167   0.0024738
        4261     2.83802     2.27181  0.00247679
        4262     2.83559     2.27194  0.00247974
        4263     2.83321     2.27207  0.00248265
        4264     2.83089      2.2722  0.00248552
        4265     2.82864     2.27233  0.00248836
        4266     2.82647     2.27246  0.00249117
        4267     2.82439     2.27259  0.00249394
        4268     2.82239     2.27272  0.00249668
        4269     2.82049     2.27285  0.00249939
        4270     2.81869     2.27298  0.00250207
        4271     2.81698      2.2731  0.00250473
        4272     2.81536     2.27323  0.00250735
        4273     2.81384     2.27336  0.00250996
        4274     2.81241     2.27348  0.00251254
        4275     2.81106     2.27361  0.00251509
        4276     2.80978     2.27373  0.00251763
        4277     2.80857     2.27386  0.00252014
        4278     2.80741     2.27398  0.00252264
        4279     2.80629     2.27411  0.00252512
        4280      2.8052     2.27423  0.00252757
        4281     2.80414     2.27436  0.00253001
        4282     2.80308     2.27448  0.00253243
        4283     2.80202      2.2746  0.00253483
        4284     2.80095     2.27473  0.00253722
        4285     2.79986     2.27485  0.00253958
        4286     2.79875     2.27497  0.00254193
        4287      2.7976     2.27509  0.00254426
        4288     2.79644     2.27521  0.00254657
        4289     2.79525     2.27534  0.00254886
        4290     2.79405     2.27546  0.00255113
        4291     2.79286     2.27558  0.00255339
        4292     2.79169      2.2757  0.00255562
        4293     2.79057     2.27582  0.00255784
        4294     2.78954     2.27594  0.00256004
        4295     2.78864     2.27606  0.00256223
        4296     2.78791     2.27618   0.0025644
        4297      2.7874     2.27629  0.00256656
        4298     2.78718     2.27641  0.00256871
        4299     2.78729     2.27653  0.00257086
        4300     2.78779     2.27665  0.00257301
        4301     2.78876     2.27677  0.00257517
        4302     2.79023     2.27689  0.00257733
        4303     2.79226     2.27701  0.00257952
        4304     2.79488     2.27713  0.00258172
        4305     2.79813     2.27725  0.00258396
        4306       2.802     2.27737  0.00258623
        4307     2.80651     2.27749  0.00258855
        4308     2.81164     2.27762  0.00259091
        4309     2.81735     2.27774  0.00259334
        4310     2.82359     2.27787  0.00259583
        4311     2.83031       2.278  0.00259839
        4312     2.83743     2.27813  0.00260102
        4313     2.84489     2.27826  0.00260373
        4314      2.8526     2.27839  0.00260653
        4315     2.86047     2.27853  0.00260942
        4316     2.86843     2.27866  0.00261239
        4317      2.8764      2.2788  0.00261545
        4318     2.88431     2.27894   0.0026186
        4319     2.89208     2.27909  0.00262184
        4320     2.89968     2.27923  0.00262517
        4321     2.90704     2.27937  0.00262858
        4322     2.91414     2.27952  0.00263207
        4323     2.92094     2.27967  0.00263564
        4324     2.92743     2.27982  0.00263928
        4325      2.9336     2.27997    0.002643
        4326     2.93944     2.28012  0.00264678
        4327     2.94496     2.28028  0.00265062
        4328     2.95016     2.28043  0.00265453
        4329     2.95507     2.28059  0.00265848
        4330     2.95969     2.28074  0.00266249
        4331     2.96404      2.2809  0.00266655
        4332     2.96816     2.28106  0.00267065
        4333     2.97204     2.28122  0.00267479
        4334     2.97573     2.28138  0.00267897
        4335     2.97922     2.28154  0.00268318
        4336     2.98255      2.2817  0.00268743
        4337     2.98573     2.28187  0.00269171
        4338     2.98876     2.28203  0.00269601
        4339     2.99165     2.28219  0.00270035
        4340     2.99442     2.28236  0.00270471
        4341     2.99707     2.28252  0.00270909
        4342     2.99959     2.28269   0.0027135
        4343     3.00199     2.28285  0.00271792
        4344     3.00426     2.28302  0.00272236
        4345      3.0064     2.28318  0.00272682
        4346      3.0084     2.28335   0.0027313
        4347     3.01026     2.28352  0.00273578
        4348     3.01197     2.28369  0.00274028
        4349     3.01352     2.28385  0.00274478
        4350      3.0149     2.28402  0.00274929
        4351     3.01611     2.28419   0.0027538
        4352     3.01715     2.28436  0.00275832
        4353     3.01801     2.28453  0.00276283
        4354      3.0187      2.2847  0.00276733
        4355     3.01922     2.28486  0.00277183
        4356     3.01957     2.28503  0.00277632
        4357     3.01977      2.2852   0.0027808
        4358     3.01982     2.28537  0.00278527
        4359     3.01973     2.28554  0.00278972
        4360     3.01954     2.28571  0.00279416
        4361     3.01925     2.28587  0.00279857
        4362      3.0189     2.28604  0.00280297
        4363     3.01851     2.28621  0.00280735
        4364     3.01811     2.28638  0.00281172
        4365     3.01774     2.28655  0.00281606
        4366     3.01742     2.28671  0.00282039
        4367      3.0172     2.28688   0.0028247
        4368      3.0171     2.28705  0.00282899
        4369     3.01717     2.28721  0.00283328
        4370     3.01743     2.28738  0.00283755
        4371     3.01791     2.28755  0.00284182
        4372     3.01865     2.28772  0.00284609
        4373     3.01967     2.28788  0.00285035
        4374     3.02098     2.28805  0.00285462
        4375     3.02259     2.28822   0.0028589
        4376     3.02452     2.28839   0.0028632
        4377     3.02675     2.28856  0.00286751
        4378     3.02929     2.28873  0.00287184
        4379     3.03212      2.2889   0.0028762
        4380     3.03522     2.28907  0.00288059
        4381     3.03856     2.28924    0.002885
        4382     3.04212     2.28941  0.00288946
        4383     3.04587     2.28958  0.00289395
        4384     3.04977     2.28975  0.00289848
        4385     3.05378     2.28993  0.00290305
        4386     3.05787      2.2901  0.00290766
        4387     3.06201     2.29028  0.00291232
        4388     3.06615     2.29046  0.00291702
        4389     3.07027     2.29063  0.00292176
        4390     3.07432     2.29081  0.00292654
        4391     3.07829     2.29099  0.00293136
        4392     3.08214     2.29117  0.00293623
        4393     3.08585     2.29135  0.00294113
        4394      3.0894     2.29153  0.00294606
        4395     3.09277     2.29172  0.00295102
        4396     3.09594      2.2919  0.00295602
        4397      3.0989     2.29208  0.00296104
        4398     3.10163     2.29227  0.00296608
        4399     3.10412     2.29245  0.00297114
        4400     3.10638     2.29264  0.00297622
        4401     3.10839     2.29282  0.00298131
        4402     3.11014     2.29301  0.00298641
        4403     3.11163     2.29319  0.00299151
        4404     3.11287     2.29338  0.00299662
        4405     3.11384     2.29357  0.00300172
        4406     3.11456     2.29375  0.00300682
        4407     3.11502     2.29394   0.0030119
        4408     3.11522     2.29413  0.00301698
        4409     3.11518     2.29431  0.00302203
        4410     3.11489      2.2945  0.00302707
        4411     3.11437     2.29468  0.00303209
        4412     3.11363     2.29487  0.00303708
        4413     3.11268     2.29505  0.00304204
        4414     3.11153     2.29524  0.00304697
        4415     3.11021     2.29542  0.00305186
        4416     3.10872     2.29561  0.00305672
        4417      3.1071     2.29579  0.00306155
        4418     3.10536     2.29598  0.00306633
        4419     3.10353     2.29616  0.00307108
        4420     3.10163     2.29634  0.00307579
        4421      3.0997     2.29652  0.00308045
        4422     3.09776      2.2967  0.00308508
        4423     3.09583     2.29688  0.00308967
        4424     3.09395     2.29706  0.00309422
        4425     3.09214     2.29724  0.00309873
        4426     3.09042     2.29742  0.00310321
        4427     3.08883      2.2976  0.00310766
        4428     3.08736     2.29778  0.00311207
        4429     3.08605     2.29796  0.00311645
        4430      3.0849     2.29814  0.00312081
        4431     3.08391     2.29831  0.00312514
        4432     3.08309     2.29849  0.00312944
        4433     3.08245     2.29867  0.00313373
        4434     3.08196     2.29884    0.003138
        4435     3.08162     2.29902  0.00314225
        4436     3.08141      2.2992  0.00314649
        4437     3.08133     2.29937  0.00315071
        4438     3.08134     2.29955  0.00315493
        4439     3.08143     2.29973  0.00315913
        4440     3.08157      2.2999  0.00316332
        4441     3.08175     2.30008   0.0031675
        4442     3.08193     2.30025  0.00317168
        4443     3.08209     2.30043  0.00317584
        4444     3.08222     2.30061  0.00317999
        4445     3.08229     2.30078  0.00318414
        4446     3.08228     2.30096  0.00318827
        4447     3.08218     2.30113  0.00319239
        4448     3.08196     2.30131  0.00319649
        4449     3.08163     2.30148  0.00320058
        4450     3.08117     2.30166  0.00320466
        4451     3.08057     2.30183  0.00320871
        4452     3.07983     2.30201  0.00321275
        4453     3.07893     2.30218  0.00321676
        4454     3.07789     2.30236  0.00322075
        4455      3.0767     2.30253  0.00322471
        4456     3.07537      2.3027  0.00322865
        4457     3.07389     2.30288  0.00323256
        4458     3.07229     2.30305  0.00323644
        4459     3.07056     2.30322  0.00324028
        4460     3.06872     2.30339   0.0032441
        4461     3.06678     2.30356  0.00324788
        4462     3.06476     2.30374  0.00325163
        4463     3.06268     2.30391  0.00325535
        4464     3.06056     2.30407  0.00325903
        4465     3.05841     2.30424  0.00326267
        4466     3.05626     2.30441  0.00326629
        4467     3.05414     2.30458  0.00326986
        4468     3.05207     2.30475  0.00327341
        4469     3.05007     2.30491  0.00327692
        4470     3.04816     2.30508  0.00328041
        4471     3.04639     2.30525  0.00328386
        4472     3.04475     2.30541  0.00328729
        4473     3.04329     2.30558  0.00329069
        4474       3.042     2.30574  0.00329407
        4475     3.04091     2.30591  0.00329742
        4476     3.04003     2.30607  0.00330076
        4477     3.03936     2.30623  0.00330409
        4478     3.03889      2.3064   0.0033074
        4479     3.03863     2.30656   0.0033107
        4480     3.03856     2.30672  0.00331399
        4481     3.03867     2.30689  0.00331727
        4482     3.03893     2.30705  0.00332055
        4483     3.03932     2.30721  0.00332382
        4484      3.0398     2.30738   0.0033271
        4485     3.04035     2.30754  0.00333037
        4486     3.04093      2.3077  0.00333363
        4487     3.04149     2.30787   0.0033369
        4488       3.042     2.30803  0.00334016
        4489     3.04242     2.30819  0.00334342
        4490     3.04271     2.30836  0.00334668
        4491     3.04283     2.30852  0.00334993
        4492     3.04275     2.30869  0.00335317
        4493     3.04243     2.30885  0.00335639
        4494     3.04185     2.30901  0.00335961
        4495     3.04097     2.30917   0.0033628
        4496     3.03979     2.30934  0.00336598
        4497     3.03827      2.3095  0.00336913
        4498     3.03642     2.30966  0.00337226
        4499     3.03422     2.30982  0.00337535
        4500     3.03167     2.30998  0.00337841
        4501     3.02878     2.31014  0.00338143
        4502     3.02555      2.3103  0.00338441
        4503     3.02201     2.31046  0.00338735
        4504     3.01818     2.31062  0.00339024
        4505     3.01408     2.31077  0.00339308
        4506     3.00974     2.31093  0.00339587
        4507     3.00522     2.31108  0.00339861
        4508     3.00054     2.31123   0.0034013
        4509     2.99576     2.31139  0.00340393
        4510     2.99093     2.31154  0.00340651
        4511      2.9861     2.31169  0.00340903
        4512     2.98133     2.31183  0.00341151
        4513     2.97667     2.31198  0.00341393
        4514     2.97218     2.31213  0.00341631
        4515      2.9679     2.31227  0.00341863
        4516     2.96389     2.31242  0.00342092
        4517     2.96019     2.31256  0.00342317
        4518     2.95684      2.3127  0.00342538
        4519     2.95387     2.31285  0.00342756
        4520      2.9513     2.31299  0.00342971
        4521     2.94915     2.31313  0.00343184
        4522     2.94743     2.31327  0.00343394
        4523     2.94614     2.31341  0.00343603
        4524     2.94527     2.31355  0.00343811
        4525     2.94483     2.31369  0.00344018
        4526     2.94478     2.31383  0.00344225
        4527     2.94512     2.31397  0.00344431
        4528     2.94583     2.31411  0.00344637
        4529     2.94688     2.31425  0.00344844
        4530     2.94826     2.31439  0.00345052
        4531     2.94994     2.31453  0.00345261
        4532     2.95192     2.31467  0.00345471
        4533     2.95418     2.31481  0.00345683
        4534      2.9567     2.31495  0.00345896
        4535     2.95947     2.31509  0.00346112
        4536      2.9625     2.31523   0.0034633
        4537     2.96577     2.31538   0.0034655
        4538     2.96929     2.31552  0.00346773
        4539     2.97305     2.31567  0.00346999
        4540     2.97704     2.31581  0.00347229
        4541     2.98128     2.31596  0.00347461
        4542     2.98576     2.31611  0.00347698
        4543     2.99047     2.31625  0.00347938
        4544      2.9954      2.3164  0.00348182
        4545     3.00056     2.31655  0.00348431
        4546     3.00593     2.31671  0.00348684
        4547     3.01149     2.31686  0.00348942
        4548     3.01723     2.31701  0.00349205
        4549     3.02314     2.31717  0.00349473
        4550     3.02919     2.31732  0.00349746
        4551     3.03536     2.31748  0.00350025
        4552     3.04163     2.31764  0.00350309
        4553     3.04797      2.3178    0.003506
        4554     3.05436     2.31796  0.00350895
        4555     3.06078     2.31813  0.00351197
        4556     3.06719     2.31829  0.00351505
        4557     3.07359     2.31846  0.00351818
        4558     3.07993     2.31862  0.00352137
        4559      3.0862     2.31879  0.00352462
        4560     3.09239     2.31896  0.00352793
        4561     3.09847     2.31913   0.0035313
        4562     3.10442      2.3193  0.00353471
        4563     3.11023     2.31948  0.00353819
        4564     3.11589     2.31965  0.00354171
        4565     3.12138     2.31983  0.00354529
        4566      3.1267        2.32  0.00354891
        4567     3.13183     2.32018  0.00355258
        4568     3.13677     2.32036   0.0035563
        4569     3.14151     2.32054  0.00356006
        4570     3.14604     2.32072  0.00356386
        4571     3.15037      2.3209   0.0035677
        4572      3.1545     2.32109  0.00357158
        4573     3.15841     2.32127  0.00357549
        4574     3.16211     2.32145  0.00357943
        4575     3.16559     2.32164   0.0035834
        4576     3.16887     2.32182  0.00358739
        4577     3.17194     2.32201  0.00359142
        4578      3.1748     2.32219  0.00359546
        4579     3.17745     2.32238  0.00359952
        4580      3.1799     2.32257   0.0036036
        4581     3.18215     2.32276   0.0036077
        4582     3.18421     2.32294  0.00361181
        4583     3.18607     2.32313  0.00361592
        4584     3.18774     2.32332  0.00362005
        4585     3.18922     2.32351  0.00362418
        4586     3.19053      2.3237  0.00362832
        4587     3.19166     2.32389  0.00363246
        4588     3.19261     2.32408   0.0036366
        4589     3.19341     2.32427  0.00364074
        4590     3.19404     2.32446  0.00364487
        4591     3.19452     2.32465    0.003649
        4592     3.19486     2.32484  0.00365313
        4593     3.19506     2.32502  0.00365724
        4594     3.19513     2.32521  0.00366135
        4595     3.19508      2.3254  0.00366544
        4596     3.19492     2.32559  0.00366952
        4597     3.19466     2.32578  0.00367359
        4598     3.19432     2.32597  0.00367765
        4599     3.19389     2.32616  0.00368168
        4600      3.1934     2.32635  0.00368571
        4601     3.19286     2.32654  0.00368972
        4602     3.19227     2.32672  0.00369371
        4603     3.19165     2.32691  0.00369768
        4604     3.19101      2.3271  0.00370164
        4605     3.19035     2.32729  0.00370558
        4606      3.1897     2.32747   0.0037095
        4607     3.18905     2.32766  0.00371341
        4608      3.1884     2.32785   0.0037173
        4609     3.18778     2.32803  0.00372117
        4610     3.18716     2.32822  0.00372502
        4611     3.18657     2.32841  0.00372886
        4612     3.18599     2.32859  0.00373269
        4613     3.18542     2.32878   0.0037365
        4614     3.18487     2.32896  0.00374029
        4615     3.18432     2.32915  0.00374407
        4616     3.18378     2.32933  0.00374784
        4617     3.18323     2.32952  0.00375158
        4618     3.18267      2.3297  0.00375532
        4619     3.18211     2.32989  0.00375904
        4620     3.18153     2.33007  0.00376274
        4621     3.18095     2.33026  0.00376643
        4622     3.18035     2.33044   0.0037701
        4623     3.17975     2.33063  0.00377376
        4624     3.17914     2.33081   0.0037774
        4625     3.17855     2.33099  0.00378103
        4626     3.17797     2.33118  0.00378464
        4627     3.17743     2.33136  0.00378824
        4628     3.17693     2.33154  0.00379183
        4629     3.17649     2.33172   0.0037954
        4630     3.17612     2.33191  0.00379896
        4631     3.17585     2.33209  0.00380251
        4632      3.1757     2.33227  0.00380604
        4633     3.17566     2.33245  0.00380957
        4634     3.17577     2.33263   0.0038131
        4635     3.17603     2.33282  0.00381661
        4636     3.17645       2.333  0.00382013
        4637     3.17705     2.33318  0.00382364
        4638     3.17782     2.33336  0.00382715
        4639     3.17877     2.33354  0.00383066
        4640     3.17989     2.33373  0.00383417
        4641     3.18118     2.33391  0.00383769
        4642     3.18264     2.33409  0.00384122
        4643     3.18424     2.33428  0.00384475
        4644     3.18599     2.33446   0.0038483
        4645     3.18786     2.33464  0.00385185
        4646     3.18983     2.33483  0.00385542
        4647      3.1919     2.33501    0.003859
        4648     3.19403      2.3352  0.00386259
        4649     3.19622     2.33538   0.0038662
        4650     3.19845     2.33557  0.00386982
        4651     3.20069     2.33575  0.00387345
        4652     3.20294     2.33594   0.0038771
        4653     3.20519     2.33613  0.00388077
        4654     3.20743     2.33631  0.00388445
        4655     3.20965      2.3365  0.00388814
        4656     3.21186     2.33669  0.00389185
        4657     3.21406     2.33688  0.00389557
        4658     3.21626     2.33707  0.00389931
        4659     3.21846     2.33726  0.00390306
        4660     3.22069     2.33744  0.00390682
        4661     3.22296     2.33763   0.0039106
        4662     3.22529     2.33783  0.00391439
        4663     3.22768     2.33802   0.0039182
        4664     3.23016     2.33821  0.00392203
        4665     3.23273      2.3384  0.00392587
        4666      3.2354     2.33859  0.00392973
        4667     3.23816     2.33878  0.00393362
        4668     3.24102     2.33898  0.00393752
        4669     3.24395     2.33917  0.00394144
        4670     3.24694     2.33937  0.00394539
        4671     3.24996     2.33956  0.00394936
        4672     3.25297     2.33976  0.00395335
        4673     3.25595     2.33995  0.00395736
        4674     3.25885     2.34015   0.0039614
