# DISTANCE:     AVE_GOFR:        ERROR:
         4             61        1.57745            0.731458            0.725205           0.0042685
         4             62         1.6031            0.730045            0.723306          0.00396465
         4             63        1.62875            0.742795            0.723916          0.00895755
         4             64         1.6544            0.753037            0.729086           0.0104717
         4             65        1.68005             0.77243            0.758143          0.00677629
         4             66         1.7057            0.817822            0.787623          0.00931212
         4             67        1.73135            0.818495            0.821475          0.00232622
         4             68          1.757            0.860282            0.855268          0.00326664
         4             69        1.78265            0.899222            0.887783           0.0035743
         4             70         1.8083            0.942174            0.932024          0.00293781
         4             71        1.83395            0.985434            0.955883          0.00886163
         4             72         1.8596             1.00454            0.998015          0.00695521
         4             73        1.88525             1.05107             1.03456           0.0060278
         4             74         1.9109              1.0869             1.06676          0.00737459
         4             75        1.93655              1.0915             1.09677          0.00403756
         4             76         1.9622             1.13279             1.13136           0.0114688
         4             77        1.98785             1.15687             1.15195           0.0122544
         4             78         2.0135             1.17045             1.16397           0.0055954
         4             79        2.03915             1.15148              1.1761          0.00924534
         4             80         2.0648             1.14635             1.16887          0.00839681
         4             81        2.09045             1.16448             1.17049           0.0035096
         4             82         2.1161              1.1548             1.15739          0.00844167
         4             83        2.14174             1.12893             1.13903           0.0135259
         4             84        2.16739             1.12291             1.12952          0.00284973
         4             85        2.19304             1.10192             1.11203          0.00320423
         4             86        2.21869             1.07204             1.08938          0.00503711
         4             87        2.24434             1.05641             1.06948           0.0040519
         4             88        2.26999             1.02365             1.03977          0.00548659
         4             89        2.29564             1.00236              1.0224          0.00889241
         4             90        2.32129            0.984735            0.996759          0.00379241
         4             91        2.34694             0.95468            0.971146          0.00650421
         4             92        2.37259            0.940265            0.960164          0.00640439
         4             93        2.39824            0.934736            0.952425          0.00690843
         4             94        2.42389            0.923044             0.94636          0.00858834
         4             95        2.44954             0.93698            0.925221          0.00832467
         4             96        2.47519            0.933092             0.91752          0.00695882
         4             97        2.50084            0.935132            0.915688          0.00620416
         4             98        2.52649            0.922276            0.914723          0.00300465
         4             99        2.55214            0.926221            0.924096          0.00389192
         5              0      0.0128248                   0                   0                   0
         5              1      0.0384745                   0                   0                   0
         5              2      0.0641241                   0                   0                   0
         5              3      0.0897737                   0                   0                   0
         5              4       0.115423                   0                   0                   0
         5              5       0.141073                   0                   0                   0
         5              6       0.166723                   0                   0                   0
         5              7       0.192372                   0                   0                   0
         5              8       0.218022                   0                   0                   0
         5              9       0.243672                   0                   0                   0
         5             10       0.269321                   0                   0                   0
         5             11       0.294971                   0                   0                   0
         5             12        0.32062                   0                   0                   0
         5             13        0.34627                   0                   0                   0
         5             14        0.37192                   0                   0                   0
         5             15       0.397569                   0                   0                   0
         5             16       0.423219                   0                   0                   0
         5             17       0.448869                   0                   0                   0
         5             18       0.474518                   0                   0                   0
         5             19       0.500168                   0                   0                   0
         5             20       0.525818                   0                   0                   0
         5             21       0.551467                   0                   0                   0
         5             22       0.577117                   0                   0                   0
         5             23       0.602767                   0                   0                   0
         5             24       0.628416                   0                   0                   0
         5             25       0.654066                   0                   0                   0
         5             26       0.679715                   0                   0                   0
         5             27       0.705365                   0                   0                   0
         5             28       0.731015                   0                   0                   0
         5             29       0.756664                   0                   0                   0
         5             30       0.782314                   0                   0                   0
         5             31       0.807964                   0                   0                   0
         5             32       0.833613                   0                   0                   0
         5             33       0.859263         0.000226943         0.000492791         0.000158138
         5             34       0.884913           0.0140615           0.0135173         0.000488819
         5             35       0.910562            0.108063            0.110546          0.00277481
         5             36       0.936212            0.416402            0.430494          0.00558688
         5             37       0.961861            0.935607            0.960197           0.0068185
         5             38       0.987511             1.55632             1.57571          0.00621431
         5             39        1.01316             2.07567              2.0497           0.0114046
         5             40        1.03881             2.37237             2.31371           0.0142239
         5             41        1.06446             2.41472             2.39041           0.0107279
         5             42        1.09011             2.29372             2.30433          0.00526795
         5             43        1.11576             2.13774             2.16667          0.00774213
         5             44        1.14141             1.93324             1.96105           0.0131398
         5             45        1.16706             1.78577             1.77786          0.00542873
