#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3005       -0.76   -0.767478   0.0017326
        3006     -0.7608   -0.767475  0.00173203
        3007     -0.7632   -0.767474  0.00173145
        3008       -0.76   -0.767472  0.00173088
        3009     -0.8384   -0.767495  0.00173047
        3010     -0.8384   -0.767519  0.00173005
        3011      -0.756   -0.767515  0.00172948
        3012     -0.7568   -0.767511  0.00172891
        3013      -0.756   -0.767507  0.00172834
        3014       -0.76   -0.767505  0.00172777
        3015     -0.8392   -0.767529  0.00172736
        3016     -0.7608   -0.767527  0.00172679
        3017     -0.7592   -0.767524  0.00172622
        3018      -0.764   -0.767523  0.00172565
        3019     -0.7656   -0.767522  0.00172508
        3020     -0.7672   -0.767522   0.0017245
        3021     -0.7664   -0.767521  0.00172393
        3022     -0.7696   -0.767522  0.00172336
        3023     -0.8496   -0.767549  0.00172301
        3024     -0.8496   -0.767576  0.00172265
        3025     -0.7688   -0.767577  0.00172208
        3026     -0.7704   -0.767578  0.00172151
        3027     -0.6904   -0.767552  0.00172113
        3028     -0.6872   -0.767526  0.00172077
        3029     -0.6904     -0.7675  0.00172039
        3030     -0.8472   -0.767527  0.00172002
        3031     -0.7688   -0.767527  0.00171945
        3032     -0.6848     -0.7675   0.0017191
        3033     -0.6016   -0.767445  0.00171941
        3034     -0.8368   -0.767468  0.00171899
        3035     -0.7552   -0.767464  0.00171843
        3036     -0.8336   -0.767486    0.001718
        3037      -0.836   -0.767508  0.00171759
        3038     -0.8328    -0.76753  0.00171715
        3039     -0.8368   -0.767552  0.00171674
        3040     -0.7496   -0.767547  0.00171619
        3041     -0.6696   -0.767514  0.00171592
        3042     -0.6688   -0.767482  0.00171567
        3043     -0.5888   -0.767423  0.00171611
        3044      -0.672   -0.767392  0.00171583
        3045     -0.6704    -0.76736  0.00171556
        3046     -0.6744   -0.767329  0.00171527
        3047      -0.832   -0.767351  0.00171484
        3048     -0.7568   -0.767347  0.00171428
        3049      -0.836    -0.76737  0.00171387
        3050     -0.7608   -0.767368   0.0017133
        3051       -0.68   -0.767339  0.00171298
        3052     -0.7688   -0.767339  0.00171242
        3053     -0.7664   -0.767339  0.00171186
        3054      -0.844   -0.767364  0.00171148
        3055     -0.7632   -0.767363  0.00171092
        3056       -0.76    -0.76736  0.00171037
        3057     -0.7616   -0.767359  0.00170981
        3058       -0.76   -0.767356  0.00170925
        3059     -0.6808   -0.767328  0.00170893
        3060     -0.7616   -0.767326  0.00170837
        3061     -0.7616   -0.767324  0.00170781
        3062     -0.7656   -0.767324  0.00170725
        3063     -0.7656   -0.767323   0.0017067
        3064     -0.6856   -0.767296  0.00170635
        3065     -0.6832   -0.767269  0.00170601
        3066     -0.5968   -0.767213  0.00170636
        3067     -0.7576    -0.76721  0.00170581
        3068      -0.676    -0.76718  0.00170551
        3069     -0.6736    -0.76715  0.00170523
        3070     -0.7536   -0.767146  0.00170468
        3071     -0.7504    -0.76714  0.00170413
        3072     -0.8312   -0.767161   0.0017037
        3073     -0.8352   -0.767183  0.00170329
        3074       -0.68   -0.767155  0.00170298
        3075     -0.7544   -0.767151  0.00170243
        3076     -0.8368   -0.767173  0.00170202
        3077     -0.8384   -0.767196  0.00170163
        3078     -0.7584   -0.767194  0.00170108
        3079     -0.7568    -0.76719  0.00170053
        3080     -0.7552   -0.767186  0.00169998
        3081     -0.7552   -0.767182  0.00169943
        3082      -0.676   -0.767153  0.00169914
        3083     -0.5976   -0.767098  0.00169948
        3084     -0.6816    -0.76707  0.00169915
        3085     -0.6784   -0.767041  0.00169885
        3086     -0.6784   -0.767013  0.00169854
        3087     -0.5952   -0.766957   0.0016989
        3088      -0.596   -0.766902  0.00169925
        3089     -0.6784   -0.766873  0.00169894
        3090     -0.6808   -0.766845  0.00169862
        3091     -0.5976    -0.76679  0.00169895
        3092     -0.6712   -0.766759  0.00169869
        3093     -0.7496   -0.766754  0.00169815
        3094     -0.8256   -0.766773   0.0016977
        3095     -0.7464   -0.766766  0.00169717
        3096     -0.7448   -0.766759  0.00169663
        3097     -0.8272   -0.766779   0.0016962
        3098      -0.828   -0.766798  0.00169577
        3099     -0.7528   -0.766794  0.00169522
        3100     -0.7552    -0.76679  0.00169468
        3101     -0.8328   -0.766811  0.00169427
        3102     -0.8304   -0.766832  0.00169385
        3103     -0.7504   -0.766827  0.00169331
        3104     -0.7512   -0.766822  0.00169277
        3105     -0.7496   -0.766816  0.00169223
        3106     -0.6672   -0.766784  0.00169199
        3107      -0.748   -0.766778  0.00169146
        3108     -0.7504   -0.766773  0.00169092
        3109     -0.7472   -0.766766  0.00169039
        3110      -0.752   -0.766762  0.00168986
        3111     -0.8296   -0.766782  0.00168943
        3112     -0.8312   -0.766803  0.00168902
        3113     -0.7536   -0.766798  0.00168848
        3114     -0.7536   -0.766794  0.00168794
        3115     -0.6736   -0.766764  0.00168767
        3116     -0.7496   -0.766759  0.00168713
        3117     -0.7472   -0.766752   0.0016866
        3118      -0.904   -0.766796  0.00168664
        3119     -0.7448   -0.766789  0.00168611
        3120     -0.8296   -0.766809  0.00168569
        3121      -0.912   -0.766856  0.00168579
        3122     -0.8312   -0.766877  0.00168538
        3123     -0.8328   -0.766898  0.00168497
        3124     -0.6736   -0.766868   0.0016847
        3125     -0.7544   -0.766864  0.00168416
        3126     -0.6752   -0.766835  0.00168388
        3127     -0.7568   -0.766831  0.00168334
        3128     -0.7552   -0.766828  0.00168281
        3129      -0.676   -0.766799  0.00168252
        3130     -0.5952   -0.766744  0.00168288
        3131     -0.6704   -0.766713  0.00168262
        3132     -0.8296   -0.766733   0.0016822
        3133     -0.7536   -0.766729  0.00168167
        3134     -0.8328    -0.76675  0.00168127
        3135      -0.832   -0.766771  0.00168086
        3136      -0.832   -0.766792  0.00168045
        3137     -0.8336   -0.766813  0.00168005
        3138     -0.5936   -0.766758  0.00168042
        3139      -0.752   -0.766753  0.00167989
        3140      -0.752   -0.766748  0.00167937
        3141     -0.7536   -0.766744  0.00167884
        3142      -0.756   -0.766741  0.00167831
        3143      -0.836   -0.766763  0.00167792
        3144     -0.9168    -0.76681  0.00167806
        3145     -0.8384   -0.766833  0.00167768
        3146     -0.7592   -0.766831  0.00167715
        3147     -0.8352   -0.766852  0.00167676
        3148     -0.8352   -0.766874  0.00167637
        3149     -0.8336   -0.766895  0.00167597
        3150     -0.7544   -0.766891  0.00167544
        3151     -0.8344   -0.766913  0.00167505
        3152     -0.7552   -0.766909  0.00167452
        3153     -0.6776   -0.766881  0.00167423
        3154     -0.7632    -0.76688   0.0016737
        3155     -0.7656   -0.766879  0.00167317
        3156     -0.7624   -0.766878  0.00167264
        3157       -0.76   -0.766876  0.00167211
        3158     -0.7592   -0.766873  0.00167158
        3159     -0.7624   -0.766872  0.00167105
        3160     -0.7672   -0.766872  0.00167052
        3161     -0.7632   -0.766871  0.00166999
        3162       -0.76   -0.766869  0.00166947
        3163     -0.6816   -0.766842  0.00166916
        3164     -0.7648   -0.766841  0.00166863
        3165     -0.6848   -0.766815   0.0016683
        3166     -0.7672   -0.766815  0.00166778
        3167     -0.6904   -0.766791  0.00166742
        3168     -0.7704   -0.766792   0.0016669
        3169     -0.7648   -0.766792  0.00166637
        3170      -0.688   -0.766767  0.00166603
        3171      -0.604   -0.766715   0.0016663
        3172     -0.6024   -0.766664  0.00166658
        3173     -0.6808   -0.766636  0.00166627
        3174     -0.6808   -0.766609  0.00166597
        3175       -0.76   -0.766607  0.00166544
        3176     -0.6792    -0.76658  0.00166515
        3177     -0.6784   -0.766552  0.00166485
        3178     -0.7616   -0.766551  0.00166433
        3179     -0.8424   -0.766574  0.00166398
        3180     -0.8432   -0.766598  0.00166363
        3181     -0.9224   -0.766647  0.00166383
        3182     -0.9232   -0.766697  0.00166403
        3183     -0.9232   -0.766746  0.00166423
        3184     -0.7664   -0.766746  0.00166371
        3185     -0.7616   -0.766744  0.00166319
        3186     -0.6808   -0.766717  0.00166289
        3187       -0.76   -0.766715  0.00166237
        3188      -0.844   -0.766739  0.00166202
        3189     -0.6048   -0.766688  0.00166228
        3190     -0.6856   -0.766663  0.00166195
        3191     -0.6064   -0.766613  0.00166219
        3192     -0.7648   -0.766612  0.00166167
        3193     -0.8456   -0.766637  0.00166133
        3194     -0.6888   -0.766613  0.00166099
        3195     -0.6872   -0.766588  0.00166066
        3196     -0.7664   -0.766588  0.00166014
        3197     -0.8488   -0.766613  0.00165982
        3198      -0.768   -0.766614   0.0016593
        3199     -0.8472   -0.766639  0.00165897
        3200     -0.8488   -0.766665  0.00165865
        3201     -0.8456   -0.766689  0.00165831
        3202     -0.8448   -0.766714  0.00165798
        3203     -0.9224   -0.766762  0.00165817
        3204     -0.8408   -0.766786  0.00165781
        3205     -0.8408   -0.766809  0.00165746
        3206       -0.84   -0.766831   0.0016571
        3207     -0.8448   -0.766856  0.00165676
        3208     -0.8448    -0.76688  0.00165642
        3209     -0.8464   -0.766905  0.00165609
        3210     -0.7672   -0.766905  0.00165557
        3211     -0.8504   -0.766931  0.00165526
        3212     -0.8512   -0.766957  0.00165496
        3213     -0.9328   -0.767009  0.00165525
        3214     -0.8528   -0.767035  0.00165495
        3215     -0.7696   -0.767036  0.00165443
        3216     -0.7672   -0.767036  0.00165392
        3217     -0.8472   -0.767061  0.00165359
        3218     -0.8472   -0.767086  0.00165326
        3219      -0.688   -0.767062  0.00165293
        3220     -0.9304   -0.767112   0.0016532
        3221      -0.848   -0.767137  0.00165288
        3222     -0.8512   -0.767164  0.00165257
        3223      -0.772   -0.767165  0.00165206
        3224     -0.7712   -0.767166  0.00165154
        3225     -0.7696   -0.767167  0.00165103
        3226     -0.6848   -0.767141  0.00165072
        3227     -0.6072   -0.767092  0.00165095
        3228     -0.6904   -0.767068  0.00165061
        3229      -0.768   -0.767068   0.0016501
        3230     -0.6848   -0.767043  0.00164978
        3231     -0.6848   -0.767018  0.00164947
        3232     -0.7672   -0.767018  0.00164896
        3233     -0.6864   -0.766993  0.00164864
        3234     -0.7712   -0.766994  0.00164813
        3235     -0.7664   -0.766994  0.00164762
        3236     -0.6872   -0.766969  0.00164729
        3237     -0.8472   -0.766994  0.00164697
        3238     -0.7688   -0.766994  0.00164646
        3239      -0.688    -0.76697  0.00164614
        3240      -0.688   -0.766946  0.00164581
        3241     -0.6872   -0.766921  0.00164548
        3242     -0.6864   -0.766896  0.00164516
        3243      -0.684   -0.766871  0.00164486
        3244     -0.6824   -0.766845  0.00164455
        3245     -0.6832   -0.766819  0.00164425
        3246      -0.764   -0.766818  0.00164374
        3247     -0.7656   -0.766818  0.00164324
        3248      -0.684   -0.766792  0.00164293
        3249       -0.68   -0.766765  0.00164264
        3250     -0.7608   -0.766764  0.00164214
        3251     -0.8376   -0.766785  0.00164178
        3252     -0.8344   -0.766806   0.0016414
        3253     -0.7544   -0.766802   0.0016409
        3254     -0.7552   -0.766799   0.0016404
        3255      -0.596   -0.766746  0.00164074
        3256      -0.756   -0.766743  0.00164024
        3257     -0.6776   -0.766716  0.00163996
        3258      -0.676   -0.766688  0.00163969
        3259     -0.7568   -0.766685  0.00163919
        3260     -0.8336   -0.766705  0.00163882
        3261      -0.832   -0.766725  0.00163844
        3262     -0.8296   -0.766745  0.00163805
        3263     -0.8296   -0.766764  0.00163766
        3264     -0.7488   -0.766758  0.00163717
        3265     -0.8288   -0.766777  0.00163678
        3266     -0.8296   -0.766797  0.00163639
        3267     -0.8272   -0.766815  0.00163599
        3268      -0.748   -0.766809   0.0016355
        3269     -0.7472   -0.766803  0.00163501
        3270      -0.672   -0.766774  0.00163477
        3271     -0.6696   -0.766745  0.00163454
        3272     -0.8296   -0.766764  0.00163415
        3273     -0.7472   -0.766758  0.00163367
        3274     -0.7456   -0.766751  0.00163318
        3275     -0.6704   -0.766722  0.00163295
        3276      -0.672   -0.766693   0.0016327
        3277     -0.6752   -0.766665  0.00163244
        3278     -0.6752   -0.766637  0.00163218
        3279     -0.6752   -0.766609  0.00163192
        3280     -0.6768   -0.766582  0.00163166
        3281     -0.5216   -0.766507  0.00163287
        3282     -0.6016   -0.766457  0.00163314
        3283     -0.6032   -0.766407   0.0016334
        3284     -0.6816   -0.766381  0.00163311
        3285     -0.7584   -0.766379  0.00163261
        3286       -0.68   -0.766353  0.00163233
        3287     -0.7624   -0.766352  0.00163183
        3288     -0.6816   -0.766326  0.00163154
        3289     -0.7608   -0.766324  0.00163104
        3290     -0.8416   -0.766347  0.00163071
        3291     -0.9184   -0.766393  0.00163087
        3292     -0.9184   -0.766439  0.00163103
        3293     -0.9184   -0.766486  0.00163118
        3294     -0.9176   -0.766531  0.00163133
        3295     -0.9216   -0.766578  0.00163152
        3296     -0.8416   -0.766601  0.00163118
        3297     -0.7552   -0.766598  0.00163069
        3298     -0.7512   -0.766593   0.0016302
        3299      -0.832   -0.766613  0.00162983
        3300     -0.8312   -0.766632  0.00162945
        3301     -0.7568    -0.76663  0.00162896
        3302      -0.676   -0.766602   0.0016287
        3303     -0.6752   -0.766574  0.00162844
        3304       -0.68   -0.766548  0.00162816
        3305     -0.6824   -0.766523  0.00162786
        3306     -0.6824   -0.766497  0.00162757
        3307     -0.7624   -0.766496  0.00162708
        3308     -0.7648   -0.766496  0.00162659
        3309     -0.6824    -0.76647  0.00162629
        3310     -0.7616   -0.766469   0.0016258
        3311     -0.7584   -0.766466  0.00162531
        3312     -0.7656   -0.766466  0.00162482
        3313     -0.8496   -0.766491  0.00162453
        3314     -0.8496   -0.766516  0.00162423
        3315     -0.9296   -0.766565  0.00162449
        3316     -0.7616   -0.766564    0.001624
        3317     -0.6792   -0.766537  0.00162372
        3318     -0.7584   -0.766535  0.00162323
        3319     -0.8376   -0.766556  0.00162288
        3320      -0.756   -0.766553   0.0016224
        3321     -0.7584   -0.766551  0.00162191
        3322       -0.84   -0.766573  0.00162158
        3323     -0.6784   -0.766546   0.0016213
        3324     -0.7648   -0.766546  0.00162082
        3325     -0.8448   -0.766569   0.0016205
        3326     -0.9264   -0.766617  0.00162073
        3327      -0.848   -0.766642  0.00162042
        3328     -0.8496   -0.766667  0.00162013
        3329     -0.7704   -0.766668  0.00161964
        3330      -0.772    -0.76667  0.00161916
        3331     -0.8512   -0.766695  0.00161887
        3332     -0.8512    -0.76672  0.00161858
        3333     -0.8488   -0.766745  0.00161828
        3334     -0.9304   -0.766794  0.00161854
        3335     -0.8536    -0.76682  0.00161827
        3336      -0.768    -0.76682  0.00161778
        3337     -0.7656    -0.76682   0.0016173
        3338      -0.764   -0.766819  0.00161681
        3339     -0.9248   -0.766866  0.00161702
        3340     -0.9256   -0.766914  0.00161723
        3341      -0.848   -0.766938  0.00161693
        3342     -0.7672   -0.766938  0.00161645
        3343     -0.8472   -0.766962  0.00161614
        3344     -0.7672   -0.766962  0.00161566
        3345     -0.8504   -0.766987  0.00161537
        3346     -0.9288   -0.767036  0.00161561
        3347     -0.8448   -0.767059  0.00161529
        3348     -0.8448   -0.767082  0.00161498
        3349      -0.848   -0.767106  0.00161468
        3350     -0.8496   -0.767131  0.00161438
        3351      -0.848   -0.767155  0.00161408
        3352     -0.8488   -0.767179  0.00161378
        3353     -0.8496   -0.767204  0.00161349
        3354     -0.7672   -0.767204  0.00161301
        3355     -0.7656   -0.767204  0.00161253
        3356     -0.7648   -0.767203  0.00161205
        3357     -0.6856   -0.767179  0.00161175
        3358     -0.6896   -0.767155  0.00161144
        3359     -0.7672   -0.767155  0.00161096
        3360      -0.768   -0.767156  0.00161048
        3361     -0.6888   -0.767132  0.00161017
        3362      -0.848   -0.767156  0.00160987
        3363     -0.8448    -0.76718  0.00160955
        3364      -0.844   -0.767202  0.00160924
        3365     -0.8456   -0.767226  0.00160893
        3366     -0.8424   -0.767248   0.0016086
        3367     -0.6824   -0.767223  0.00160832
        3368     -0.7632   -0.767222  0.00160785
        3369     -0.6792   -0.767195  0.00160758
        3370       -0.76   -0.767193  0.00160711
        3371     -0.8376   -0.767214  0.00160677
        3372     -0.8336   -0.767234  0.00160641
        3373     -0.7608   -0.767232  0.00160593
        3374      -0.764   -0.767231  0.00160546
        3375     -0.7624    -0.76723  0.00160498
        3376     -0.7592   -0.767227  0.00160451
        3377      -0.604   -0.767179  0.00160476
        3378     -0.6856   -0.767155  0.00160447
        3379     -0.6872   -0.767131  0.00160417
        3380     -0.6864   -0.767107  0.00160387
        3381     -0.7624   -0.767106   0.0016034
        3382     -0.6808    -0.76708  0.00160313
        3383     -0.6864   -0.767056  0.00160283
        3384      -0.684   -0.767032  0.00160255
        3385     -0.6024   -0.766983  0.00160281
        3386      -0.768   -0.766984  0.00160234
        3387     -0.6896   -0.766961  0.00160203
        3388     -0.7672   -0.766961  0.00160155
        3389     -0.7664   -0.766961  0.00160108
        3390     -0.6856   -0.766937  0.00160079
        3391     -0.6864   -0.766913  0.00160049
        3392     -0.6888    -0.76689  0.00160019
        3393     -0.6864   -0.766866  0.00159989
        3394     -0.6088    -0.76682   0.0016001
        3395     -0.7704   -0.766821  0.00159963
        3396     -0.8512   -0.766845  0.00159935
        3397     -0.7712   -0.766847  0.00159888
        3398     -0.7744   -0.766849  0.00159841
        3399      -0.936   -0.766899  0.00159871
        3400     -0.9368   -0.766949  0.00159902
        3401      -0.856   -0.766975  0.00159877
        3402      -0.776   -0.766978   0.0015983
        3403     -0.9368   -0.767027  0.00159861
        3404     -0.8552   -0.767053  0.00159835
        3405     -0.7736   -0.767055  0.00159788
        3406     -0.6936   -0.767034  0.00159756
        3407     -0.7768   -0.767037  0.00159709
        3408     -0.8544   -0.767062  0.00159683
        3409     -0.8544   -0.767088  0.00159657
        3410      -0.856   -0.767114  0.00159631
        3411     -0.9344   -0.767163   0.0015966
        3412      -0.852   -0.767188  0.00159632
        3413     -0.7744    -0.76719  0.00159585
        3414     -0.7728   -0.767192  0.00159539
        3415      -0.688   -0.767168  0.00159509
        3416     -0.6896   -0.767146  0.00159478
        3417     -0.6904   -0.767123  0.00159448
        3418      -0.608   -0.767077  0.00159469
        3419      -0.684   -0.767052  0.00159441
        3420     -0.7688   -0.767053  0.00159394
        3421     -0.7728   -0.767055  0.00159348
        3422     -0.7728   -0.767056  0.00159301
        3423     -0.8552   -0.767082  0.00159275
        3424     -0.9368   -0.767132  0.00159306
        3425      -0.936   -0.767181  0.00159336
        3426      -0.856   -0.767207   0.0015931
        3427     -0.7744   -0.767209  0.00159264
        3428     -0.6144   -0.767164   0.0015928
        3429     -0.6896   -0.767142   0.0015925
        3430     -0.6936    -0.76712  0.00159218
        3431     -0.9384    -0.76717  0.00159249
        3432     -0.9392    -0.76722  0.00159282
        3433      -0.612   -0.767175    0.001593
        3434     -0.5296   -0.767106  0.00159403
        3435     -0.6088    -0.76706  0.00159424
        3436     -0.6112   -0.767014  0.00159442
        3437     -0.7664   -0.767014  0.00159395
        3438      -0.688   -0.766991  0.00159365
        3439     -0.8448   -0.767014  0.00159335
        3440     -0.8448   -0.767037  0.00159305
        3441     -0.6856   -0.767013  0.00159276
        3442     -0.6864   -0.766989  0.00159247
        3443      -0.764   -0.766989  0.00159201
        3444     -0.7648   -0.766988  0.00159155
        3445     -0.8456   -0.767011  0.00159125
        3446     -0.8448   -0.767033  0.00159095
        3447     -0.7664   -0.767033  0.00159049
        3448     -0.7688   -0.767034  0.00159002
        3449     -0.7656   -0.767033  0.00158956
        3450      -0.848   -0.767057  0.00158928
        3451      -0.844   -0.767079  0.00158897
        3452     -0.7648   -0.767078  0.00158851
        3453     -0.7648   -0.767078  0.00158805
        3454     -0.7616   -0.767076  0.00158759
        3455     -0.7632   -0.767075  0.00158713
        3456     -0.6896   -0.767053  0.00158683
        3457     -0.7688   -0.767053  0.00158637
        3458     -0.6872    -0.76703  0.00158608
        3459      -0.692   -0.767008  0.00158577
        3460     -0.7664   -0.767008  0.00158531
        3461      -0.768   -0.767008  0.00158486
        3462     -0.6864   -0.766985  0.00158457
        3463     -0.6872   -0.766962  0.00158428
        3464     -0.7744   -0.766964  0.00158382
        3465     -0.7728   -0.766966  0.00158337
        3466      -0.772   -0.766967  0.00158291
        3467     -0.7752    -0.76697  0.00158246
        3468     -0.7744   -0.766972    0.001582
        3469     -0.8584   -0.766998  0.00158177
        3470     -0.9352   -0.767047  0.00158205
        3471     -0.7736   -0.767049   0.0015816
        3472     -0.6912   -0.767027  0.00158129
        3473     -0.5272   -0.766958  0.00158234
        3474     -0.6816   -0.766933  0.00158208
        3475     -0.7608   -0.766931  0.00158163
        3476     -0.7608    -0.76693  0.00158117
        3477     -0.6808   -0.766905  0.00158091
        3478     -0.6792    -0.76688  0.00158066
        3479       -0.68   -0.766855   0.0015804
        3480     -0.6016   -0.766807  0.00158066
        3481     -0.5216   -0.766737  0.00158177
        3482     -0.6792   -0.766712  0.00158152
        3483     -0.7608    -0.76671  0.00158107
        3484      -0.596   -0.766661  0.00158137
        3485       -0.76   -0.766659  0.00158092
        3486     -0.8384    -0.76668   0.0015806
        3487     -0.6712   -0.766652  0.00158038
        3488      -0.752   -0.766648  0.00157994
        3489     -0.7512   -0.766644  0.00157949
        3490     -0.7528    -0.76664  0.00157904
        3491     -0.7544   -0.766636  0.00157859
        3492     -0.6736   -0.766609  0.00157837
        3493     -0.5968   -0.766561  0.00157866
        3494     -0.5944   -0.766512  0.00157898
        3495     -0.5128   -0.766439   0.0015802
        3496     -0.6704   -0.766411  0.00157998
        3497     -0.6712   -0.766384  0.00157977
        3498     -0.7512    -0.76638  0.00157932
        3499     -0.7544   -0.766376  0.00157887
        3500     -0.7592   -0.766374  0.00157842
        3501       -0.68    -0.76635  0.00157816
        3502       -0.68   -0.766325  0.00157791
        3503     -0.7608   -0.766323  0.00157746
        3504     -0.7592   -0.766321  0.00157701
        3505     -0.6792   -0.766297  0.00157675
        3506     -0.8384   -0.766317  0.00157644
        3507     -0.8376   -0.766337  0.00157612
        3508     -0.8408   -0.766359  0.00157581
        3509     -0.7584   -0.766356  0.00157537
        3510     -0.7552   -0.766353  0.00157492
        3511        -0.6   -0.766306  0.00157518
        3512      -0.596   -0.766257  0.00157548
        3513      -0.832   -0.766276  0.00157514
        3514     -0.8336   -0.766295  0.00157481
        3515     -0.8296   -0.766313  0.00157447
        3516     -0.7504   -0.766309  0.00157403
        3517      -0.756   -0.766306  0.00157358
        3518       -0.68   -0.766281  0.00157333
        3519     -0.7664   -0.766281  0.00157288
        3520     -0.7664   -0.766281  0.00157243
        3521     -0.7672   -0.766282  0.00157198
        3522     -0.6896    -0.76626  0.00157169
        3523     -0.7672    -0.76626  0.00157124
        3524     -0.6856   -0.766237  0.00157096
        3525      -0.768   -0.766238  0.00157052
        3526     -0.8504   -0.766262  0.00157025
        3527     -0.8424   -0.766283  0.00156996
        3528     -0.7608   -0.766282  0.00156951
        3529       -0.76    -0.76628  0.00156907
        3530     -0.7656    -0.76628  0.00156862
        3531     -0.7672    -0.76628  0.00156818
        3532     -0.8472   -0.766303   0.0015679
        3533      -0.772   -0.766304  0.00156746
        3534      -0.772   -0.766306  0.00156702
        3535     -0.6912   -0.766285  0.00156672
        3536     -0.5272   -0.766217  0.00156773
        3537     -0.6904   -0.766196  0.00156744
        3538     -0.7744   -0.766198    0.001567
        3539     -0.8568   -0.766224  0.00156676
        3540     -0.8544   -0.766249  0.00156652
        3541      -0.852   -0.766273  0.00156626
        3542     -0.8512   -0.766297    0.001566
        3543      -0.848    -0.76632  0.00156573
        3544     -0.6864   -0.766297  0.00156545
        3545     -0.6832   -0.766274  0.00156519
        3546     -0.7656   -0.766274  0.00156475
        3547     -0.8472   -0.766296  0.00156447
        3548     -0.8464   -0.766319  0.00156419
        3549     -0.8456   -0.766341  0.00156391
        3550     -0.7624    -0.76634  0.00156347
        3551      -0.684   -0.766317   0.0015632
        3552      -0.684   -0.766294  0.00156293
        3553      -0.684   -0.766271  0.00156267
        3554     -0.6048   -0.766225  0.00156289
        3555     -0.6064    -0.76618  0.00156309
        3556     -0.5288   -0.766114  0.00156408
        3557     -0.6088   -0.766069  0.00156426
        3558     -0.6096   -0.766025  0.00156444
        3559      -0.688   -0.766003  0.00156416
        3560     -0.8512   -0.766027   0.0015639
        3561     -0.9328   -0.766074  0.00156416
        3562     -0.7688   -0.766075  0.00156372
        3563      -0.848   -0.766098  0.00156345
        3564     -0.9296   -0.766144  0.00156369
        3565     -0.9296    -0.76619  0.00156392
        3566      -0.848   -0.766213  0.00156365
        3567     -0.8504   -0.766236  0.00156339
        3568      -0.848   -0.766259  0.00156312
        3569     -0.8488   -0.766282  0.00156285
        3570     -0.9264   -0.766327  0.00156306
        3571     -0.9304   -0.766373   0.0015633
        3572     -0.6104   -0.766329  0.00156347
        3573     -0.7704   -0.766331  0.00156303
        3574     -0.6904   -0.766309  0.00156274
        3575     -0.7704    -0.76631   0.0015623
        3576      -0.852   -0.766334  0.00156205
        3577      -0.852   -0.766358   0.0015618
        3578     -0.8488   -0.766381  0.00156153
        3579     -0.7712   -0.766383  0.00156109
        3580     -0.7688   -0.766383  0.00156066
        3581     -0.9312   -0.766429   0.0015609
        3582     -0.8528   -0.766454  0.00156065
        3583      -0.852   -0.766477   0.0015604
        3584     -0.7704   -0.766479  0.00155996
        3585     -0.7744   -0.766481  0.00155953
        3586     -0.7744   -0.766483   0.0015591
        3587     -0.7736   -0.766485  0.00155866
        3588      -0.852   -0.766509  0.00155841
        3589      -0.852   -0.766533  0.00155816
        3590     -0.6088   -0.766489  0.00155834
        3591     -0.6856   -0.766466  0.00155807
        3592     -0.6832   -0.766443  0.00155781
        3593     -0.7704   -0.766444  0.00155738
        3594     -0.7728   -0.766446  0.00155695
        3595     -0.6104   -0.766402  0.00155712
        3596     -0.6936   -0.766382  0.00155682
        3597     -0.8568   -0.766407  0.00155659
        3598     -0.8536   -0.766432  0.00155634
        3599     -0.8504   -0.766455  0.00155608
        3600     -0.9336   -0.766501  0.00155634
        3601     -0.9336   -0.766548   0.0015566
        3602      -0.852   -0.766571  0.00155635
        3603     -0.8504   -0.766595  0.00155609
        3604      -0.848   -0.766617  0.00155583
        3605     -0.6856   -0.766595  0.00155556
        3606     -0.6848   -0.766572  0.00155529
        3607     -0.7648   -0.766572  0.00155486
        3608     -0.6848   -0.766549  0.00155459
        3609     -0.6912   -0.766528   0.0015543
        3610     -0.6888   -0.766507  0.00155402
        3611     -0.6864   -0.766484  0.00155375
        3612     -0.7616   -0.766483  0.00155332
        3613     -0.7616   -0.766482  0.00155289
        3614     -0.6792   -0.766458  0.00155265
        3615     -0.7608   -0.766456  0.00155222
        3616      -0.764   -0.766455  0.00155179
        3617     -0.7592   -0.766453  0.00155136
        3618     -0.8408   -0.766474  0.00155107
        3619     -0.9184   -0.766516  0.00155121
        3620     -0.8376   -0.766535  0.00155091
        3621      -0.756   -0.766533  0.00155048
        3622     -0.7568    -0.76653  0.00155006
        3623     -0.8352   -0.766549  0.00154974
        3624     -0.7536   -0.766545  0.00154932
        3625     -0.6768    -0.76652  0.00154909
        3626     -0.6824   -0.766497  0.00154884
        3627     -0.8448   -0.766519  0.00154856
        3628     -0.8432    -0.76654  0.00154828
        3629     -0.8416   -0.766561  0.00154799
        3630      -0.924   -0.766604  0.00154817
        3631      -0.924   -0.766647  0.00154835
        3632     -0.7648   -0.766647  0.00154792
        3633     -0.9256   -0.766691  0.00154812
        3634     -0.8416   -0.766711  0.00154783
        3635      -0.844   -0.766733  0.00154755
        3636     -0.9264   -0.766776  0.00154774
        3637     -0.9248    -0.76682  0.00154793
        3638     -0.8432   -0.766841  0.00154765
        3639     -0.8432   -0.766862  0.00154736
        3640     -0.7624   -0.766861  0.00154694
        3641     -0.9256   -0.766904  0.00154713
        3642     -0.7608   -0.766903   0.0015467
        3643     -0.8408   -0.766923  0.00154641
        3644     -0.8424   -0.766944  0.00154613
        3645     -0.8384   -0.766963  0.00154583
