#  BLOCK      BIN       VELOCITY     AVE_POFV    CUM_POFV      ERROR
     873      11            4.6              0      0.0055773    0.000377576
     873      12              5              0      0.0011118    0.000153288
     873      13            5.4              0    0.000756226    0.000130582
     873      14            5.8              0    0.000191708    6.08487e-05
     873      15            6.2              0    6.84103e-05    3.61972e-05
     873      16            6.6              0    2.51899e-05    2.51754e-05
     873      17              7              0              0              0
     873      18            7.4              0              0              0
     873      19            7.8              0              0              0
     874       0            0.2     0.00763889      0.0256881    0.000721313
     874       1            0.6       0.216898       0.182533     0.00209275
     874       2              1       0.480556       0.354772     0.00230724
     874       3            1.4       0.368056        0.47828      0.0030563
     874       4            1.8       0.471759       0.479798      0.0028905
     874       5            2.2       0.365972       0.390228     0.00258175
     874       6            2.6       0.288194       0.272714     0.00230894
     874       7              3        0.19213       0.168007     0.00200885
     874       8            3.4      0.0856481      0.0869819       0.001341
     874       9            3.8      0.0231481      0.0367732    0.000948668
     874      10            4.2              0      0.0165038    0.000615293
     874      11            4.6              0     0.00557092    0.000377198
     874      12              5              0     0.00111053    0.000153118
     874      13            5.4              0    0.000755361    0.000130435
     874      14            5.8              0    0.000191489    6.07795e-05
     874      15            6.2              0    6.83321e-05    3.61559e-05
     874      16            6.6              0     2.5161e-05    2.51466e-05
     874      17              7              0              0              0
     874      18            7.4              0              0              0
     874      19            7.8              0              0              0
     875       0            0.2      0.0321759      0.0256955    0.000720527
     875       1            0.6       0.205787        0.18256     0.00209052
     875       2              1       0.395602       0.354819     0.00230507
     875       3            1.4       0.405787       0.478197     0.00305393
     875       4            1.8       0.476157       0.479794      0.0028872
     875       5            2.2       0.390972       0.390229      0.0025788
     875       6            2.6       0.305556       0.272751     0.00230661
     875       7              3       0.195139       0.168038     0.00200679
     875       8            3.4      0.0780093      0.0869717      0.0013395
     875       9            3.8      0.0148148      0.0367481    0.000947915
     875      10            4.2              0      0.0164849    0.000614879
     875      11            4.6              0     0.00556455    0.000376821
     875      12              5              0     0.00110926    0.000152949
     875      13            5.4              0    0.000754497    0.000130289
     875      14            5.8              0     0.00019127    6.07105e-05
     875      15            6.2              0     6.8254e-05    3.61147e-05
     875      16            6.6              0    2.51323e-05    2.51179e-05
     875      17              7              0              0              0
     875      18            7.4              0              0              0
     875      19            7.8              0              0              0
     876       0            0.2      0.0462963       0.025719    0.000720088
     876       1            0.6       0.157639       0.182531     0.00208833
     876       2              1       0.434954        0.35491     0.00230426
     876       3            1.4       0.344907       0.478045     0.00305423
     876       4            1.8        0.53912       0.479861      0.0028847
     876       5            2.2       0.367593       0.390203     0.00257598
     876       6            2.6       0.324074        0.27281     0.00230472
     876       7              3       0.160185       0.168029     0.00200452
     876       8            3.4       0.108102      0.0869958     0.00133819
     876       9            3.8      0.0171296      0.0367258    0.000947098
     876      10            4.2              0      0.0164661    0.000614465
     876      11            4.6              0      0.0055582    0.000376444
     876      12              5              0     0.00110799    0.000152779
     876      13            5.4              0    0.000753636    0.000130143
     876      14            5.8              0    0.000191051    6.06415e-05
     876      15            6.2              0    6.81761e-05    3.60735e-05
     876      16            6.6              0    2.51036e-05    2.50893e-05
     876      17              7              0              0              0
     876      18            7.4              0              0              0
     876      19            7.8              0              0              0
     877       0            0.2      0.0462963      0.0257425    0.000719649
     877       1            0.6        0.12338       0.182464     0.00208704
     877       2              1       0.387037       0.354947     0.00230192
     877       3            1.4       0.422917       0.477982      0.0030514
     877       4            1.8            0.5       0.479884      0.0028815
     877       5            2.2       0.413657       0.390229     0.00257318
     877       6            2.6       0.315972       0.272859     0.00230261
     877       7              3       0.180324       0.168043     0.00200228
     877       8            3.4      0.0766204       0.086984     0.00133672
     877       9            3.8      0.0337963      0.0367224    0.000946024
     877      10            4.2              0      0.0164473    0.000614051
     877      11            4.6              0     0.00555186    0.000376068
     877      12              5              0     0.00110673     0.00015261
     877      13            5.4              0    0.000752777    0.000129997
     877      14            5.8              0    0.000190834    6.05728e-05
     877      15            6.2              0    6.80983e-05    3.60325e-05
     877      16            6.6              0     2.5075e-05    2.50607e-05
     877      17              7              0              0              0
     877      18            7.4              0              0              0
     877      19            7.8              0              0              0
     878       0            0.2      0.0462963      0.0257659     0.00071921
     878       1            0.6        0.13125       0.182405     0.00208548
     878       2              1        0.32963       0.354918     0.00229948
     878       3            1.4       0.498843       0.478006     0.00304801
     878       4            1.8        0.48912       0.479895     0.00287824
     878       5            2.2       0.409028       0.390251     0.00257034
     878       6            2.6       0.297917       0.272887     0.00230017
     878       7              3       0.186574       0.168065     0.00200011
     878       8            3.4      0.0543981      0.0869469     0.00133571
     878       9            3.8      0.0569444      0.0367454    0.000945227
     878      10            4.2              0      0.0164286    0.000613638
     878      11            4.6              0     0.00554554    0.000375693
     878      12              5              0     0.00110547    0.000152442
     878      13            5.4              0    0.000751919    0.000129852
     878      14            5.8              0    0.000190616    6.05042e-05
     878      15            6.2              0    6.80208e-05    3.59915e-05
     878      16            6.6              0    2.50464e-05    2.50321e-05
     878      17              7              0              0              0
     878      18            7.4              0              0              0
     878      19            7.8              0              0              0
     879       0            0.2      0.0460648       0.025789    0.000718763
     879       1            0.6        0.13912       0.182356     0.00208368
     879       2              1       0.267361       0.354818     0.00229902
     879       3            1.4       0.531713       0.478067     0.00304516
     879       4            1.8       0.404398       0.479809     0.00287625
     879       5            2.2       0.495602       0.390371     0.00257021
     879       6            2.6       0.340278       0.272964     0.00229883
     879       7              3       0.174769       0.168072     0.00199785
     879       8            3.4      0.0796296      0.0869385     0.00133422
     879       9            3.8      0.0210648      0.0367276     0.00094432
     879      10            4.2              0      0.0164099    0.000613224
     879      11            4.6              0     0.00553923    0.000375319
     879      12              5              0     0.00110421    0.000152273
     879      13            5.4              0    0.000751064    0.000129707
     879      14            5.8              0    0.000190399    6.04357e-05
     879      15            6.2              0    6.79434e-05    3.59507e-05
     879      16            6.6              0    2.50179e-05    2.50037e-05
     879      17              7              0              0              0
     879      18            7.4              0              0              0
     879      19            7.8              0              0              0
     880       0            0.2      0.0497685      0.0258162    0.000718462
     880       1            0.6       0.113194       0.182277      0.0020828
     880       2              1       0.342361       0.354804     0.00229645
     880       3            1.4       0.510185       0.478103     0.00304192
     880       4            1.8       0.402315       0.479721     0.00287433
     880       5            2.2       0.475926       0.390468     0.00256913
     880       6            2.6        0.29537        0.27299     0.00229636
     880       7              3       0.192824         0.1681     0.00199578
     880       8            3.4       0.118056      0.0869739     0.00133317
     880       9            3.8              0      0.0366859    0.000944168
     880      10            4.2              0      0.0163913    0.000612811
     880      11            4.6              0     0.00553293    0.000374945
     880      12              5              0     0.00110296    0.000152105
     880      13            5.4              0     0.00075021    0.000129563
     880      14            5.8              0    0.000190183    6.03674e-05
     880      15            6.2              0    6.78662e-05    3.59099e-05
     880      16            6.6              0    2.49895e-05    2.49753e-05
     880      17              7              0              0              0
     880      18            7.4              0              0              0
     880      19            7.8              0              0              0
     881       0            0.2      0.0717593      0.0258684    0.000719537
     881       1            0.6       0.108333       0.182194     0.00208212
     881       2              1       0.318981       0.354764     0.00229421
     881       3            1.4          0.475         0.4781     0.00303847
     881       4            1.8       0.444213       0.479681     0.00287135
     881       5            2.2       0.512269       0.390606     0.00256993
     881       6            2.6       0.216667       0.272926     0.00229464
     881       7              3       0.271528       0.168218     0.00199696
     881       8            3.4        0.08125      0.0869674     0.00133167
     881       9            3.8              0      0.0366442    0.000944014
     881      10            4.2              0      0.0163727    0.000612398
     881      11            4.6              0     0.00552665    0.000374572
     881      12              5              0      0.0011017    0.000151938
     881      13            5.4              0    0.000749359    0.000129418
     881      14            5.8              0    0.000189967    6.02993e-05
     881      15            6.2              0    6.77891e-05    3.58692e-05
     881      16            6.6              0    2.49611e-05    2.49469e-05
     881      17              7              0              0              0
     881      18            7.4              0              0              0
     881      19            7.8              0              0              0
     882       0            0.2      0.0601852      0.0259073    0.000719772
     882       1            0.6       0.148148       0.182155     0.00208012
     882       2              1       0.322454       0.354727      0.0022919
     882       3            1.4       0.488426       0.478111     0.00303504
     882       4            1.8       0.373843       0.479561      0.0028706
     882       5            2.2       0.528472       0.390763     0.00257177
     882       6            2.6       0.239583       0.272888     0.00229235
     882       7              3       0.246296       0.168306     0.00199666
     882       8            3.4      0.0925926      0.0869738     0.00133018
     882       9            3.8              0      0.0366027    0.000943858
     882      10            4.2              0      0.0163541    0.000611985
     882      11            4.6              0     0.00552039      0.0003742
     882      12              5              0     0.00110046    0.000151771
     882      13            5.4              0    0.000748509    0.000129274
     882      14            5.8              0    0.000189752    6.02313e-05
     882      15            6.2              0    6.77123e-05    3.58286e-05
     882      16            6.6              0    2.49328e-05    2.49187e-05
     882      17              7              0              0              0
     882      18            7.4              0              0              0
     882      19            7.8              0              0              0
     883       0            0.2      0.0340278      0.0259165    0.000719016
     883       1            0.6       0.186111       0.182159     0.00207777
     883       2              1        0.29375       0.354658     0.00229034
     883       3            1.4       0.478241       0.478111     0.00303161
     883       4            1.8       0.365509       0.479431     0.00287025
     883       5            2.2       0.545139       0.390937     0.00257479
     883       6            2.6       0.279398       0.272895     0.00228977
     883       7              3       0.216898       0.168361     0.00199516
     883       8            3.4      0.0962963      0.0869843     0.00132871
     883       9            3.8     0.00462963      0.0365665    0.000943483
     883      10            4.2              0      0.0163356    0.000611572
     883      11            4.6              0     0.00551414    0.000373828
     883      12              5              0     0.00109921    0.000151604
     883      13            5.4              0    0.000747662    0.000129131
     883      14            5.8              0    0.000189537    6.01635e-05
     883      15            6.2              0    6.76356e-05    3.57881e-05
     883      16            6.6              0    2.49046e-05    2.48905e-05
     883      17              7              0              0              0
     883      18            7.4              0              0              0
     883      19            7.8              0              0              0
     884       0            0.2      0.0231481      0.0259134    0.000718209
     884       1            0.6       0.186574       0.182164     0.00207543
     884       2              1       0.303241         0.3546     0.00228849
     884       3            1.4       0.524769       0.478164     0.00302864
     884       4            1.8       0.391435       0.479332     0.00286873
     884       5            2.2       0.459722       0.391015     0.00257305
     884       6            2.6       0.353704       0.272987       0.002289
     884       7              3       0.156944       0.168348     0.00199294
     884       8            3.4      0.0962963      0.0869949     0.00132725
     884       9            3.8     0.00208333      0.0365275    0.000943222
     884      10            4.2     0.00208333      0.0163194    0.000611092
     884      11            4.6              0      0.0055079    0.000373457
     884      12              5              0     0.00109797    0.000151438
     884      13            5.4              0    0.000746816    0.000128988
     884      14            5.8              0    0.000189323    6.00958e-05
     884      15            6.2              0    6.75591e-05    3.57477e-05
     884      16            6.6              0    2.48764e-05    2.48623e-05
     884      17              7              0              0              0
     884      18            7.4              0              0              0
     884      19            7.8              0              0              0
     885       0            0.2     0.00787037       0.025893    0.000717687
     885       1            0.6       0.164815       0.182145     0.00207317
     885       2              1       0.271991       0.354506     0.00228781
     885       3            1.4       0.572454       0.478271     0.00302709
     885       4            1.8        0.47338       0.479325      0.0028655
     885       5            2.2       0.416204       0.391044      0.0025703
     885       6            2.6       0.337037       0.273059     0.00228756
     885       7              3       0.143287        0.16832     0.00199089
     885       8            3.4      0.0893519      0.0869975     0.00132575
     885       9            3.8    0.000462963      0.0364867    0.000943036
     885      10            4.2      0.0201389      0.0163238    0.000610417
     885      11            4.6     0.00300926     0.00550507    0.000373046
     885      12              5              0     0.00109673    0.000151272
     885      13            5.4              0    0.000745972    0.000128845
     885      14            5.8              0    0.000189109    6.00283e-05
     885      15            6.2              0    6.74827e-05    3.57074e-05
     885      16            6.6              0    2.48483e-05    2.48343e-05
     885      17              7              0              0              0
     885      18            7.4              0              0              0
     885      19            7.8              0              0              0
     886       0            0.2              0      0.0258637    0.000717472
     886       1            0.6       0.169444        0.18213     0.00207088
     886       2              1        0.28912       0.354433     0.00228641
     886       3            1.4        0.57037       0.478375     0.00302545
     886       4            1.8       0.447685       0.479289     0.00286249
     886       5            2.2       0.421528       0.391078     0.00256763
     886       6            2.6       0.358565       0.273155     0.00228701
     886       7              3       0.162963       0.168314     0.00198865
     886       8            3.4      0.0386574       0.086943     0.00132538
     886       9            3.8      0.0273148      0.0364764    0.000942029
     886      10            4.2     0.00462963      0.0163106    0.000609871
     886      11            4.6     0.00972222     0.00550983    0.000372655
     886      12              5              0     0.00109549    0.000151106
     886      13            5.4              0     0.00074513    0.000128702
     886      14            5.8              0    0.000188895    5.99609e-05
     886      15            6.2              0    6.74066e-05    3.56672e-05
     886      16            6.6              0    2.48202e-05    2.48062e-05
     886      17              7              0              0              0
     886      18            7.4              0              0              0
     886      19            7.8              0              0              0
     887       0            0.2              0      0.0258346    0.000717255
     887       1            0.6       0.146296        0.18209     0.00206894
     887       2              1       0.280556       0.354349     0.00228535
     887       3            1.4       0.582639       0.478492     0.00302433
     887       4            1.8       0.451157       0.479258     0.00285943
     887       5            2.2       0.426852       0.391118     0.00256505
     887       6            2.6       0.396759       0.273295     0.00228867
     887       7              3       0.138194        0.16828      0.0019867
     887       8            3.4      0.0303241      0.0868791     0.00132542
     887       9            3.8      0.0372685      0.0364773    0.000940967
     887      10            4.2      0.0099537      0.0163034    0.000609225
     887      11            4.6              0     0.00550362    0.000372287
     887      12              5              0     0.00109425    0.000150941
     887      13            5.4              0     0.00074429    0.000128559
     887      14            5.8              0    0.000188682    5.98937e-05
     887      15            6.2              0    6.73306e-05    3.56271e-05
     887      16            6.6              0    2.47923e-05    2.47783e-05
     887      17              7              0              0              0
     887      18            7.4              0              0              0
     887      19            7.8              0              0              0
     888       0            0.2              0      0.0258055    0.000717037
     888       1            0.6       0.138889       0.182041     0.00206718
     888       2              1       0.332176       0.354324     0.00228291
     888       3            1.4       0.497222       0.478513     0.00302099
     888       4            1.8       0.539583       0.479326     0.00285702
     888       5            2.2       0.401157        0.39113     0.00256219
     888       6            2.6       0.356944       0.273389     0.00228803
     888       7              3       0.156713       0.168267     0.00198451
     888       8            3.4      0.0453704      0.0868324     0.00132475
     888       9            3.8      0.0319444      0.0364721    0.000939921
     888      10            4.2              0       0.016285    0.000608816
     888      11            4.6              0     0.00549742    0.000371919
     888      12              5              0     0.00109302    0.000150776
     888      13            5.4              0    0.000743452    0.000128417
     888      14            5.8              0     0.00018847    5.98266e-05
     888      15            6.2              0    6.72548e-05     3.5587e-05
     888      16            6.6              0    2.47643e-05    2.47504e-05
     888      17              7              0              0              0
     888      18            7.4              0              0              0
     888      19            7.8              0              0              0
     889       0            0.2              0      0.0257765    0.000716818
     889       1            0.6       0.167361       0.182025     0.00206492
     889       2              1       0.309954       0.354274     0.00228089
     889       3            1.4       0.460417       0.478493     0.00301766
     889       4            1.8       0.564815       0.479422     0.00285542
     889       5            2.2       0.414815       0.391156     0.00255945
     889       6            2.6       0.345833       0.273471     0.00228691
     889       7              3       0.184028       0.168285     0.00198235
     889       8            3.4      0.0296296      0.0867681     0.00132482
     889       9            3.8      0.0231481      0.0364572    0.000938983
     889      10            4.2              0      0.0162667    0.000608407
     889      11            4.6              0     0.00549124    0.000371552
     889      12              5              0     0.00109179    0.000150611
     889      13            5.4              0    0.000742616    0.000128276
     889      14            5.8              0    0.000188258    5.97597e-05
     889      15            6.2              0    6.71791e-05    3.55471e-05
     889      16            6.6              0    2.47365e-05    2.47226e-05
     889      17              7              0              0              0
     889      18            7.4              0              0              0
     889      19            7.8              0              0              0
     890       0            0.2              0      0.0257475    0.000716597
     890       1            0.6       0.176389       0.182019     0.00206261
     890       2              1       0.362963       0.354284     0.00227835
     890       3            1.4         0.5125       0.478531     0.00301452
     890       4            1.8       0.407407       0.479341     0.00285336
     890       5            2.2       0.438889        0.39121     0.00255713
     890       6            2.6       0.366667       0.273575     0.00228674
     890       7              3        0.18588       0.168304     0.00198023
     890       8            3.4      0.0261574         0.0867     0.00132508
     890       9            3.8      0.0231481      0.0364422    0.000938047
     890      10            4.2              0      0.0162484    0.000607997
     890      11            4.6              0     0.00548507    0.000371186
     890      12              5              0     0.00109056    0.000150447
     890      13            5.4              0    0.000741781    0.000128134
     890      14            5.8              0    0.000188046    5.96929e-05
     890      15            6.2              0    6.71036e-05    3.55072e-05
     890      16            6.6              0    2.47087e-05    2.46948e-05
     890      17              7              0              0              0
     890      18            7.4              0              0              0
     890      19            7.8              0              0              0
     891       0            0.2              0      0.0257186    0.000716376
     891       1            0.6       0.182639       0.182019      0.0020603
     891       2              1       0.405556       0.354342     0.00227652
     891       3            1.4        0.50625       0.478562     0.00301129
     891       4            1.8       0.401852       0.479254     0.00285149
     891       5            2.2       0.397685       0.391217     0.00255427
     891       6            2.6       0.363889       0.273677     0.00228642
     891       7              3       0.165741       0.168302     0.00197801
     891       8            3.4      0.0532407      0.0866624     0.00132413
     891       9            3.8      0.0231481      0.0364273    0.000937113
     891      10            4.2              0      0.0162302    0.000607588
     891      11            4.6              0     0.00547891     0.00037082
     891      12              5              0     0.00108934    0.000150283
     891      13            5.4              0    0.000740949    0.000127993
     891      14            5.8              0    0.000187835    5.96263e-05
     891      15            6.2              0    6.70283e-05    3.54674e-05
     891      16            6.6              0     2.4681e-05    2.46671e-05
     891      17              7              0              0              0
     891      18            7.4              0              0              0
     891      19            7.8              0              0              0
     892       0            0.2              0      0.0256898    0.000716152
     892       1            0.6       0.168519       0.182004     0.00205805
     892       2              1       0.355093       0.354343     0.00227397
     892       3            1.4       0.561343       0.478655     0.00300935
     892       4            1.8       0.426157       0.479194     0.00284891
     892       5            2.2       0.421759       0.391251     0.00255164
     892       6            2.6       0.231481       0.273629     0.00228434
     892       7              3       0.249769       0.168393      0.0019779
     892       8            3.4      0.0627315      0.0866356     0.00132292
     892       9            3.8     0.00277778      0.0363896    0.000936822
     892      10            4.2      0.0203704      0.0162348    0.000606925
     892      11            4.6              0     0.00547277    0.000370456
     892      12              5              0     0.00108812     0.00015012
     892      13            5.4              0    0.000740118    0.000127852
     892      14            5.8              0    0.000187625    5.95598e-05
     892      15            6.2              0    6.69532e-05    3.54278e-05
     892      16            6.6              0    2.46533e-05    2.46395e-05
     892      17              7              0              0              0
     892      18            7.4              0              0              0
     892      19            7.8              0              0              0
     893       0            0.2              0       0.025661    0.000715928
     893       1            0.6       0.180556       0.182003     0.00205574
     893       2              1       0.386111       0.354378      0.0022717
     893       3            1.4       0.502315       0.478682     0.00300609
     893       4            1.8        0.39213       0.479097     0.00284739
     893       5            2.2       0.476852       0.391347     0.00255058
     893       6            2.6       0.241667       0.273593     0.00228207
     893       7              3       0.255787       0.168491      0.0019781
     893       8            3.4      0.0435185      0.0865873     0.00132232
     893       9            3.8     0.00231481      0.0363514    0.000936549
     893      10            4.2        0.01875      0.0162377    0.000606252
     893      11            4.6              0     0.00546664    0.000370091
     893      12              5              0      0.0010869    0.000149956
     893      13            5.4              0    0.000739289    0.000127712
     893      14            5.8              0    0.000187414    5.94935e-05
     893      15            6.2              0    6.68782e-05    3.53882e-05
     893      16            6.6              0    2.46257e-05    2.46119e-05
     893      17              7              0              0              0
     893      18            7.4              0              0              0
     893      19            7.8              0              0              0
     894       0            0.2              0      0.0256323    0.000715702
     894       1            0.6       0.205324       0.182029     0.00205361
     894       2              1       0.371759       0.354398     0.00226924
     894       3            1.4       0.497917       0.478703     0.00300281
     894       4            1.8       0.335185       0.478936     0.00284875
     894       5            2.2        0.51875        0.39149     0.00255171
     894       6            2.6       0.276389       0.273597     0.00227951
     894       7              3       0.204167       0.168531     0.00197629
     894       8            3.4      0.0856481      0.0865862     0.00132084
     894       9            3.8     0.00486111      0.0363162    0.000936164
     894      10            4.2              0      0.0162195    0.000605846
     894      11            4.6              0     0.00546053    0.000369728
     894      12              5              0     0.00108568    0.000149794
     894      13            5.4              0    0.000738462    0.000127572
     894      14            5.8              0    0.000187205    5.94273e-05
     894      15            6.2              0    6.68034e-05    3.53487e-05
     894      16            6.6              0    2.45981e-05    2.45844e-05
     894      17              7              0              0              0
     894      18            7.4              0              0              0
     894      19            7.8              0              0              0
     895       0            0.2              0      0.0256037    0.000715475
     895       1            0.6       0.203009       0.182052     0.00205145
     895       2              1       0.390741       0.354438     0.00226707
     895       3            1.4        0.46713        0.47869     0.00299948
     895       4            1.8       0.328241       0.478768     0.00285054
     895       5            2.2        0.54375        0.39166     0.00255452
     895       6            2.6       0.243056       0.273562     0.00227722
     895       7              3       0.264815       0.168638     0.00197701
     895       8            3.4      0.0592593      0.0865557     0.00131971
     895       9            3.8              0      0.0362756    0.000935997
     895      10            4.2              0      0.0162014     0.00060544
     895      11            4.6              0     0.00545443    0.000369365
     895      12              5              0     0.00108447    0.000149631
     895      13            5.4              0    0.000737637    0.000127432
     895      14            5.8              0    0.000186996    5.93613e-05
     895      15            6.2              0    6.67287e-05    3.53093e-05
     895      16            6.6              0    2.45707e-05    2.45569e-05
     895      17              7              0              0              0
     895      18            7.4              0              0              0
     895      19            7.8              0              0              0
     896       0            0.2              0      0.0255751    0.000715247
     896       1            0.6       0.153009        0.18202     0.00204941
     896       2              1       0.412037       0.354503     0.00226545
     896       3            1.4       0.483565       0.478696     0.00299614
     896       4            1.8       0.336111       0.478608      0.0028518
     896       5            2.2       0.528009       0.391812      0.0025562
     896       6            2.6       0.263194       0.273551     0.00227471
     896       7              3       0.230787       0.168708     0.00197602
     896       8            3.4       0.093287      0.0865632     0.00131826
     896       9            3.8              0      0.0362351    0.000935827
     896      10            4.2              0      0.0161833    0.000605034
     896      11            4.6              0     0.00544834    0.000369003
     896      12              5              0     0.00108326    0.000149469
     896      13            5.4              0    0.000736814    0.000127292
     896      14            5.8              0    0.000186787    5.92954e-05
     896      15            6.2              0    6.66543e-05    3.52699e-05
     896      16            6.6              0    2.45432e-05    2.45295e-05
     896      17              7              0              0              0
     896      18            7.4              0              0              0
     896      19            7.8              0              0              0
     897       0            0.2     0.00185185      0.0255486    0.000714939
     897       1            0.6        0.15463       0.181989     0.00204736
     897       2              1       0.374074       0.354524     0.00226303
     897       3            1.4       0.524074       0.478746     0.00299323
     897       4            1.8       0.327083       0.478439     0.00285362
     897       5            2.2       0.537731       0.391975     0.00255852
     897       6            2.6       0.256481       0.273532     0.00227225
     897       7              3       0.219676       0.168764     0.00197463
     897       8            3.4      0.0909722      0.0865681      0.0013168
     897       9            3.8      0.0134259      0.0362097     0.00093513
     897      10            4.2              0      0.0161653    0.000604629
     897      11            4.6              0     0.00544227    0.000368642
     897      12              5              0     0.00108205    0.000149307
     897      13            5.4              0    0.000735992    0.000127153
     897      14            5.8              0    0.000186579    5.92297e-05
     897      15            6.2              0      6.658e-05    3.52307e-05
     897      16            6.6              0    2.45159e-05    2.45022e-05
     897      17              7              0              0              0
     897      18            7.4              0              0              0
     897      19            7.8              0              0              0
     898       0            0.2    0.000925926      0.0255212    0.000714668
     898       1            0.6       0.180787       0.181988     0.00204508
     898       2              1       0.290741       0.354453     0.00226162
     898       3            1.4       0.482176        0.47875     0.00298989
     898       4            1.8       0.433796        0.47839     0.00285087
     898       5            2.2       0.566435       0.392169     0.00256303
     898       6            2.6       0.245139         0.2735     0.00226994
     898       7              3       0.225926       0.168828     0.00197346
     898       8            3.4      0.0740741      0.0865542     0.00131541
     898       9            3.8              0      0.0361694    0.000934957
     898      10            4.2              0      0.0161473    0.000604223
     898      11            4.6              0     0.00543621    0.000368281
     898      12              5              0     0.00108085    0.000149146
     898      13            5.4              0    0.000735173    0.000127014
     898      14            5.8              0    0.000186371    5.91641e-05
     898      15            6.2              0    6.65058e-05    3.51915e-05
     898      16            6.6              0    2.44886e-05    2.44749e-05
     898      17              7              0              0              0
     898      18            7.4              0              0              0
     898      19            7.8              0              0              0
     899       0            0.2     0.00138889      0.0254944    0.000714377
     899       1            0.6       0.173148       0.181978     0.00204283
     899       2              1        0.28125       0.354372     0.00226057
     899       3            1.4       0.485648       0.478758     0.00298658
     899       4            1.8        0.44375       0.478351     0.00284796
     899       5            2.2       0.533796       0.392327     0.00256502
     899       6            2.6       0.255556        0.27348     0.00226751
     899       7              3       0.279167       0.168951     0.00197508
     899       8            3.4      0.0328704      0.0864945      0.0013153
     899       9            3.8      0.0134259      0.0361441    0.000934259
     899      10            4.2              0      0.0161293    0.000603818
     899      11            4.6              0     0.00543016    0.000367921
     899      12              5              0     0.00107965    0.000148985
     899      13            5.4              0    0.000734355    0.000126875
     899      14            5.8              0    0.000186164    5.90987e-05
     899      15            6.2              0    6.64318e-05    3.51525e-05
     899      16            6.6              0    2.44613e-05    2.44477e-05
     899      17              7              0              0              0
     899      18            7.4              0              0              0
     899      19            7.8              0              0              0
     900       0            0.2     0.00185185      0.0254681    0.000714066
     900       1            0.6       0.152083       0.181945     0.00204083
     900       2              1       0.244213       0.354249     0.00226137
     900       3            1.4       0.565509       0.478854     0.00298481
     900       4            1.8       0.405787       0.478271     0.00284594
     900       5            2.2        0.58125       0.392537     0.00257075
     900       6            2.6       0.259259       0.273465     0.00226504
     900       7              3       0.263889       0.169056      0.0019757
     900       8            3.4      0.0261574      0.0864275     0.00131555
     900       9            3.8              0      0.0361039    0.000934084
     900      10            4.2              0      0.0161114    0.000603413
     900      11            4.6              0     0.00542413    0.000367562
     900      12              5              0     0.00107845    0.000148824
     900      13            5.4              0    0.000733539    0.000126737
     900      14            5.8              0    0.000185957    5.90333e-05
     900      15            6.2              0     6.6358e-05    3.51135e-05
     900      16            6.6              0    2.44342e-05    2.44206e-05
     900      17              7              0              0              0
     900      18            7.4              0              0              0
     900      19            7.8              0              0              0
     901       0            0.2      0.0229167      0.0254653    0.000713279
     901       1            0.6       0.128704       0.181886     0.00203942
     901       2              1        0.24213       0.354125     0.00226229
     901       3            1.4       0.567361       0.478952     0.00298312
     901       4            1.8       0.405324        0.47819     0.00284393
     901       5            2.2       0.638194       0.392809     0.00258231
     901       6            2.6       0.188657        0.27337     0.00226448
     901       7              3       0.282407       0.169182     0.00197751
     901       8            3.4      0.0243056      0.0863585     0.00131589
     901       9            3.8              0      0.0360638    0.000933906
     901      10            4.2              0      0.0160935    0.000603008
     901      11            4.6              0     0.00541811    0.000367203
     901      12              5              0     0.00107725    0.000148664
     901      13            5.4              0    0.000732725    0.000126599
     901      14            5.8              0     0.00018575    5.89682e-05
     901      15            6.2              0    6.62844e-05    3.50746e-05
     901      16            6.6              0     2.4407e-05    2.43935e-05
     901      17              7              0              0              0
     901      18            7.4              0              0              0
     901      19            7.8              0              0              0
     902       0            0.2      0.0231481      0.0254627    0.000712493
     902       1            0.6       0.109954       0.181806     0.00203871
     902       2              1       0.254167       0.354014     0.00226249
     902       3            1.4       0.574074       0.479058     0.00298167
     902       4            1.8        0.44375       0.478151     0.00284104
     902       5            2.2       0.594213       0.393032     0.00258908
     902       6            2.6       0.209954         0.2733     0.00226306
     902       7              3       0.244444       0.169266     0.00197707
     902       8            3.4      0.0462963      0.0863141     0.00131518
     902       9            3.8              0      0.0360239    0.000933727
     902      10            4.2              0      0.0160756    0.000602603
     902      11            4.6              0      0.0054121    0.000366845
     902      12              5              0     0.00107606    0.000148504
     902      13            5.4              0    0.000731913    0.000126461
     902      14            5.8              0    0.000185544    5.89032e-05
     902      15            6.2              0    6.62109e-05    3.50358e-05
